person_image_id,person_id,image_file_name,thumb_file_name,har_number,image_credit,is_primary,create_user_id,create_date,last_modified_user_id,last_modified_date,caption
1926,5312,Yutok 8099.jpg,Yutok 8099_thumb.jpg,8099,,0,2,2020-06-12 18:27:08,NULL,NULL,NULL
1927,5312,Yutok 34042.jpg,Yutok 34042_thumb.jpg,34042,,0,2,2020-06-12 18:27:24,NULL,NULL,NULL
1929,7473,Mongolian official 674.jpg,Mongolian official 674_thumb.jpg,674,,1,2,2020-07-08 17:03:36,NULL,NULL,NULL
1930,13650,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2020-07-13 16:17:38,NULL,NULL,NULL
1933,12838,Tsembupa.jpg,Tsembupa_thumb.jpg,86433,,1,2,2020-07-20 16:35:44,NULL,NULL,NULL
1936,9594,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2020-08-04 19:52:03,NULL,NULL,NULL
1937,3274,Purchok3.jpg,Purchok3_thumb.jpg,,Karl Ryavec,1,2,2020-08-04 19:54:18,NULL,NULL,NULL
1939,13652,Bakula2.jpg,Bakula2_thumb.jpg,,,0,2,2020-08-11 16:38:09,NULL,NULL,NULL
1943,13655,Meu Chogtse and Tsetan .jpg,Meu Chogtse and Tsetan _thumb.jpg,,,0,2,2020-08-13 20:32:55,2,2020-08-25 13:31:26,"Pelgon Trinle Rabten (left), Tseten Zhabdrung (center) and Gyarong Choktse Gyelpo (right) at the White Stupa in Beijing"
1944,13655,meugyalpo.jpg,meugyalpo_thumb.jpg,,,1,342,2020-08-19 1:07:13,NULL,NULL,NULL
1946,13655,meugyalpo-DL-PL.jpg,meugyalpo-DL-PL_thumb.jpg,,,0,342,2020-08-24 17:07:25,342,2020-08-24 19:31:56,"Tenth Panchen Lama, Meu Gyelpo, Fourteenth Dalai Lama, Chone Gyelpo, Apa Alok (Left to Right)"
1947,13652,Bakula-Khambolama-Dalai Lama-UB-1979.jpg,Bakula-Khambolama-Dalai Lama-UB-1979_thumb.jpg,,Sonam Wangchuk Shakspo,0,342,2020-08-26 2:14:21,342,2020-08-26 2:24:53,"Bakula Rinpoche, Khambo Lama S. Gombojav and the Fourteenth Dalai Lama in Ulaanbaatar in 1979"
1948,13652,Bakula- Pethub-1940.jpg,Bakula- Pethub-1940_thumb.jpg,,Sonam Wangchuk Shakspo,1,342,2020-08-26 2:28:49,NULL,NULL,Bakula Rinpoche on the throne of Pethub Monastery in 1940 after his return from Lhasa
1949,13652,Nehru-Bakula.jpg,Nehru-Bakula_thumb.jpg,,Sonam Wangchuk Shakspo,0,342,2020-08-26 2:36:31,342,2020-08-26 2:43:32,Bakula Rinpoche and Pandit Nehru
1950,13652,Bakula-Rinpoche-Relics-Leh-1950.jpg,Bakula-Rinpoche-Relics-Leh-1950_thumb.jpg,,Sonam Wangchuk Shakspo,0,342,2020-08-26 2:44:37,NULL,NULL,"Bakula Rinpoche with relics of the Buddha in Leh, 1950"
1951,13652,bakula-leh-1989.jpg,bakula-leh-1989_thumb.jpg,,Sonam Wangchuk Shakspo,0,342,2020-08-26 14:30:47,NULL,NULL,"Bakula Rinpoche addressing a public gathering at the Polo Ground, Leh, in support of Union Territory status for Ladakh. Also pictured is Rigzing Jora, Ven. Thiksey Rinpoche and Thupstan Chhewang"
1952,13652,Bakula-Rinpoche-Panchen-Lama-Kathmandu-1986.jpg,Bakula-Rinpoche-Panchen-Lama-Kathmandu-1986_thumb.jpg,,Sonam Wangchuk Shakspo,0,342,2020-08-26 14:41:48,NULL,NULL,"Bakula Rinpoche with Panchen Lama in Kathmandu, 1986."
1956,7305,Phugtal_stonba lhakhang late15th_early16thC.jpeg,Phugtal_stonba lhakhang late15th_early16thC_thumb.jpeg,,Rob Linrothe,1,2,2020-09-28 17:22:12,NULL,NULL,Sherab Zangpo portrait in the Tonpa Lhakhang at Phuktal
1957,7305,Saspol Cave 2_16thC.jpeg,Saspol Cave 2_16thC_thumb.jpeg,,Rob Linrothe,0,2,2020-09-28 17:22:26,NULL,NULL,"Sherab Zangpo portrait in Saspol, Ladakh"
1958,5306,Doring.jpg,Doring_thumb.jpg,,Gangs ljongs mi sna grags can gyi lo rgyus mdzad b,1,2,2020-10-08 18:07:18,NULL,NULL,A modern image of Doring Tenzin Peljor
1959,11183,woman 1148.jpg,woman 1148_thumb.jpg,1148,,1,2,2020-10-20 14:36:40,NULL,NULL,
1960,10617,1164 repa.jpg,1164 repa_thumb.jpg,1164,,1,2,2020-10-29 18:22:12,NULL,NULL,
1961,8730,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2020-11-12 19:27:22,NULL,NULL,
1962,9171,woman 1148.jpg,woman 1148_thumb.jpg,1148,,1,2,2020-12-07 22:56:12,NULL,NULL,
1963,11231,Trungpa01.jpg,Trungpa01_thumb.jpg,,,0,2,2021-01-09 17:53:45,NULL,NULL,Young Chogyam Trungpa
1964,11231,Trungpa05.jpg,Trungpa05_thumb.jpg,,,0,2,2021-01-09 17:54:09,NULL,NULL,Chogyam Trungpa
1965,11231,Trungpa03.jpg,Trungpa03_thumb.jpg,,,0,2,2021-01-09 17:54:24,NULL,NULL,Chogyam Trungpa
1966,11231,Trungpa04.jpg,Trungpa04_thumb.jpg,,,0,2,2021-01-09 17:55:01,NULL,NULL,Trungpa and Diana Mukpo after their marriage
1967,11231,Trungpa02.jpg,Trungpa02_thumb.jpg,,,1,2,2021-01-10 15:59:48,NULL,NULL,
1968,2882,Longchenpa 64042.jpg,Longchenpa 64042_thumb.jpg,64042,,0,2,2021-01-14 21:38:01,NULL,NULL,
1969,2882,Longchenpa HAR631 Rubin F1998.9.2.jpg,Longchenpa HAR631 Rubin F1998.9.2_thumb.jpg,631,,1,2,2021-01-14 21:38:19,NULL,NULL,
1970,29,8th-gyara.jpg,8th-gyara_thumb.jpg,,,1,342,2021-01-29 15:26:47,NULL,NULL,Eighth Gyara Tulku
1971,12180,Kalu1.jpg,Kalu1_thumb.jpg,,,1,2,2021-02-02 19:17:23,NULL,NULL,
1972,12180,Kalu2.jpg,Kalu2_thumb.jpg,,,0,2,2021-02-02 19:17:29,NULL,NULL,
1973,12180,_20R6877.jpeg,_20R6877_thumb.jpeg,,Cartier Bresson,0,2,2021-02-03 20:43:29,NULL,NULL,This image now hangs in the Temple des Milles Bouddhas
1974,12180,fullsizeoutput_9d.jpeg,fullsizeoutput_9d_thumb.jpeg,,,0,2,2021-02-03 20:43:56,NULL,NULL,"Taken at Kagyu Dzong, Paris ~1985"
1975,7929,Tsarong.jpg,Tsarong_thumb.jpg,,"Bundesarchiv, Bild 135-BB-099-02 / Beger, Bruno  ",1,2,2021-02-15 20:09:53,NULL,NULL,
1976,6194,Rongzom65017.jpg,Rongzom65017_thumb.jpg,65017,Rubin Museum of Art,1,2,2021-02-16 15:29:07,NULL,NULL,
1977,7007,Ling1.jpg,Ling1_thumb.jpg,,,1,2,2021-03-09 22:26:41,NULL,NULL,
1978,7007,bd-fall-17-briefs.jpg,bd-fall-17-briefs_thumb.jpg,,,0,2,2021-03-10 15:24:24,NULL,NULL,"first meeting of Tibetan religious leaders in India, 1963"
1979,13666,Pawo Wangchuk Tengpa.jpg,Pawo Wangchuk Tengpa_thumb.jpg,,Blo bzang rgya mtsho and Ngag dbang chos ’pel,1,2,2021-03-16 14:36:36,NULL,NULL,
1980,13654,KCW from Lamp that enlightens narrow minds.jpg,KCW from Lamp that enlightens narrow minds_thumb.jpg,,"Namkhai Norbu, Lamp that Enlightens Narrow Minds",1,2,2021-03-16 18:36:31,NULL,NULL,
1981,13659,From Tibetan Yantra.jpg,From Tibetan Yantra_thumb.jpg,,Shang Shung Institute,1,2,2021-04-06 19:35:41,2,2021-04-06 19:44:33,From a painting at Shang Shung Institute
1982,5824,ཚ་ཁོ.jpg,ཚ་ཁོ_thumb.jpg,,,1,2,2021-04-08 18:32:41,NULL,NULL,
1983,13653,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2021-04-21 14:30:52,NULL,NULL,
1984,3307,494762_L_1.jpg,494762_L_1_thumb.jpg,,,0,2,2021-05-13 14:17:58,NULL,NULL,
1985,3307,494762_L_3.jpg,494762_L_3_thumb.jpg,,,0,2,2021-05-13 14:18:14,NULL,NULL,
1986,9301,Shatra from Waddell 1905.jpg,Shatra from Waddell 1905_thumb.jpg,,,1,2,2021-06-02 13:02:33,NULL,NULL,
1987,5894,W3CN6510-I3CN6512_Tubten Lhundrub_Photo 2.jpeg,W3CN6510-I3CN6512_Tubten Lhundrub_Photo 2_thumb.jpeg,,"Dgra 'dul, 2012",1,2,2021-06-05 15:40:51,NULL,NULL,
1989,13677,1164 repa.jpg,1164 repa_thumb.jpg,1164,,1,2,2021-06-07 18:11:50,NULL,NULL,
1990,12553,Dampa Rinpoche.jpg,Dampa Rinpoche_thumb.jpg,,"Jackson 2003, p. 68",1,2,2021-06-07 18:42:37,NULL,NULL,
1991,12553,Dampa Rinpoche and Ngawang Samten.jpg,Dampa Rinpoche and Ngawang Samten_thumb.jpg,,"Jackson 2003, p. 68",0,2,2021-06-07 18:42:49,NULL,NULL,
1992,4820,Druk Khenpo 89711.jpg,Druk Khenpo 89711_thumb.jpg,89711,,1,2,2021-06-07 19:11:42,NULL,NULL,
1993,13679,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2021-06-08 14:50:21,NULL,NULL,
1994,12741,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2021-06-08 15:34:43,NULL,NULL,
1995,11385,Karmapa16.jpeg,Karmapa16_thumb.jpeg,,,1,2,2021-06-14 21:34:41,NULL,NULL,
1996,11385,k16-01.jpeg,k16-01_thumb.jpeg,,Jobst Koss,0,2,2021-06-14 21:34:50,2,2021-06-15 14:18:34,
1997,11385,Black hat.jpeg,Black hat_thumb.jpeg,,,0,2,2021-06-14 21:34:57,NULL,NULL,
1998,11385,OT-TD-Press-Photo.jpeg,OT-TD-Press-Photo_thumb.jpeg,,,0,2,2021-06-14 21:35:17,NULL,NULL,
2002,11385,Karmapa16_3_gross.jpeg,Karmapa16_3_gross_thumb.jpeg,,an employee of the Austrian Buddhist society,0,2,2021-06-14 22:06:18,NULL,NULL,
2003,11385,K16 and Freda Bedi.jpeg,K16 and Freda Bedi_thumb.jpeg,,Alice S. Kandell - https://www.loc.gov/item/201,0,2,2021-06-14 22:07:50,NULL,NULL,The Sixteenth Karmapa with Freda Bedi
2004,13683,Jampa Lhalungpa.jpg,Jampa Lhalungpa_thumb.jpg,,,1,2,2021-06-21 15:06:16,NULL,NULL,Samphe Lhalungpa
2005,13683,jampa-lhalungpa3.jpg,jampa-lhalungpa3_thumb.jpg,,,0,2,2021-06-21 15:06:30,NULL,NULL,Samphe Lhalungpa
2006,13683,jampa-lhalungpa1.jpg,jampa-lhalungpa1_thumb.jpg,,,0,2,2021-06-21 15:06:43,NULL,NULL,Samphe Lhalungpa
2010,8906,"Karma Chopel at a Paris event, from Dgra 'dul.jpg","Karma Chopel at a Paris event, from Dgra 'dul_thumb.jpg",,Dgra 'dul 2012,0,2,2021-06-28 19:17:34,NULL,NULL,Karma Chopel in Paris
2013,8906,Karma Chopel from Dgra 'dul.jpg,Karma Chopel from Dgra 'dul_thumb.jpg,,Dgra 'dul 2012,1,2,2021-06-28 19:20:26,NULL,NULL,Karma Chopel
2014,8906,Karma Chopel in Lhasa from Dgra 'dul.jpg,Karma Chopel in Lhasa from Dgra 'dul_thumb.jpg,,Dgra 'dul 2012,0,2,2021-06-28 19:20:38,NULL,NULL,Karma Chopel in Lhasa
2015,2541,1164 good doctor.jpg,1164 good doctor_thumb.jpg,1164,,1,2,2021-06-28 19:32:25,NULL,NULL,
2016,13686,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2021-06-29 20:12:13,NULL,NULL,
2017,7881,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2021-06-29 20:30:45,NULL,NULL,
2018,7882,Belmang04.jpg,Belmang04_thumb.jpg,,,1,2,2021-07-01 18:04:55,NULL,NULL,
2019,9983,Lhamo Tsering.jpg,Lhamo Tsering_thumb.jpg,,Amnye Machen Institute,1,2,2021-07-01 18:44:07,NULL,NULL,"Darjeeling, 1959"
2020,9983,Lhamo Tsering Release copy.jpg,Lhamo Tsering Release copy_thumb.jpg,,High Asia,0,2,2021-07-01 18:44:44,NULL,NULL,nine released Mustang prisoners
2021,9983,Mustang leaders (medium-res).jpg,Mustang leaders (medium-res)_thumb.jpg,,Tenzin Sonam,0,2,2021-07-01 18:45:19,NULL,NULL,1966 at Kalsang Phug HQ
2022,2162,Second Gyeltsab.jpg,Second Gyeltsab_thumb.jpg,,,1,2,2021-07-07 18:24:19,NULL,NULL,
2023,13687,LM Dorje.jpg,LM Dorje_thumb.jpg,,,1,2,2021-07-14 16:18:16,NULL,NULL,
2024,13687,LmDorje-DawaZangmo-DikiLhalungpa.jpg,LmDorje-DawaZangmo-DikiLhalungpa_thumb.jpg,,,0,2,2021-07-14 16:19:09,NULL,NULL,"LM Dorje, Dawa Zangmo, and Diki Lhalungpa"
2025,13687,LMDorje-G-Roerich.jpg,LMDorje-G-Roerich_thumb.jpg,,,0,2,2021-07-14 16:19:50,NULL,NULL,"LM Dorje, George Roerich, and unnamed individuals"
2026,13687,NRoerich-LMDorje.jpg,NRoerich-LMDorje_thumb.jpg,,,0,2,2021-07-14 16:20:28,NULL,NULL,LM Dorje and Nicholas Roerich
2027,13688,Sherab Mebar.jpg,Sherab Mebar_thumb.jpg,,Complete Writings of Tulku Tsultrim Zangpo,1,2,2021-07-16 18:25:40,NULL,NULL,
2028,3266,Barawa.jpg,Barawa_thumb.jpg,,Marlene Erschbamer,1,2,2021-07-26 19:34:38,NULL,NULL,"Je Barawa, Papyuk Monastery Sikkim"
2029,13689,images (7).jpeg,images (7)_thumb.jpeg,,,1,2,2021-07-27 14:40:26,NULL,NULL,
2030,13689,CR Lama.jpg,CR Lama_thumb.jpg,,,0,2,2021-07-27 14:54:15,NULL,NULL,
2031,13692,woman HAR1148.jpg,woman HAR1148_thumb.jpg,1148,,1,2,2021-08-11 18:09:38,NULL,NULL,
2032,12839,Tulku_Urgyen_Rinpoche.jpeg,Tulku_Urgyen_Rinpoche_thumb.jpeg,,,1,2,2021-08-14 20:14:38,NULL,NULL,
2033,12839,Tulku Urgyen.jpeg,Tulku Urgyen_thumb.jpeg,,,0,2,2021-08-14 20:14:47,NULL,NULL,
2034,12839,Tulku-Urgyen-Rinpoche-early-photo.jpeg,Tulku-Urgyen-Rinpoche-early-photo_thumb.jpeg,,,0,2,2021-08-14 20:15:12,NULL,NULL,
2035,13694,tenzin-chodrak.jpg,tenzin-chodrak_thumb.jpg,,tsho mdzad slob dpon rnam gsum gyi mdzad 'phrin,1,342,2021-09-01 13:12:44,NULL,NULL,Doctor Tenzin Chodrak
2036,13693,lobzang-wanggyel.jpg,lobzang-wanggyel_thumb.jpg,,tsho mdzad slob dpon rnam gsum gyi mdzad 'phrin,1,342,2021-09-01 13:30:15,342,2021-09-01 13:36:16,
2037,13693,lobzang-wanggyel-hhdl.jpg,lobzang-wanggyel-hhdl_thumb.jpg,,tsho mdzad slob dpon rnam gsum gyi mdzad 'phrin,0,342,2021-09-01 13:31:46,NULL,NULL,
2038,8342,Tonmi Sambhta.jpg,Tonmi Sambhta_thumb.jpg,65562,,1,2,2021-09-08 16:23:51,NULL,NULL,
2039,9761,Picture1.jpg,Picture1_thumb.jpg,,Marlene Erschbamer,0,2,2021-09-28 17:29:23,NULL,NULL,"Chungthang Monastery, Sikkim 2010"
2040,9761,Picture2.jpg,Picture2_thumb.jpg,,Marlene Erschbamer,1,2,2021-09-28 17:30:07,NULL,NULL,"Manuscript in the possession of Tashi Choling Monastery, Dharamsala 2011"
2041,9761,Picture3.jpg,Picture3_thumb.jpg,,Marlene Erschbamer,0,2,2021-09-28 17:30:30,NULL,NULL,"Tsangek Monastery, Sikkim 2014"
2042,9761,Picture4.jpg,Picture4_thumb.jpg,,Marlene Erschbamer,0,2,2021-09-28 17:31:05,NULL,NULL,"Barawa Chorten, commemorating Konchok Gyeltsen, hill above Chungthang Monastery, Sikkim 2010"
2043,4282,ganden-tri-86.jpg,ganden-tri-86_thumb.jpg,,"L.A. Waddell, Lhasa and its Mysteries",0,342,2021-11-02 20:31:27,342,2021-11-09 2:45:48,Lobzang Gyeltsen with attendants
2044,13462,woman 1148.jpg,woman 1148_thumb.jpg,1148,,1,2,2021-11-22 14:45:58,NULL,NULL,
2046,13697,Khandro Lhasa.jpg,Khandro Lhasa_thumb.jpg,,Terton Sogyal Trust,1,2,2021-12-14 16:21:48,2,2021-12-14 17:59:34,
2047,13697,Khandro Bhutan 1992.jpg,Khandro Bhutan 1992_thumb.jpg,,Terton Sogyal Trust,0,2,2021-12-14 16:22:06,2,2021-12-14 17:59:25,
2048,13697,khandro-tsering-chodron.jpg,khandro-tsering-chodron_thumb.jpg,,Shechen Archives,0,2,2021-12-14 16:31:54,2,2021-12-14 17:59:49,
2049,13697,e2889aktc-03-brauer961.jpeg,e2889aktc-03-brauer961_thumb.jpeg,,khandrotseringchodron.org,0,2,2021-12-14 16:36:32,2,2021-12-14 17:59:16,
2050,13697,Khandro Stupa France.jpg,Khandro Stupa France_thumb.jpg,,Terton Sogyal Trust,0,2,2021-12-14 16:41:50,2,2021-12-14 17:59:39,
2052,1659,Sanggye Nyenpa 560.jpg,Sanggye Nyenpa 560_thumb.jpg,560,,1,2,2022-01-19 17:52:15,NULL,NULL,
2053,1659,Sanggye Nyenpa 918.jpg,Sanggye Nyenpa 918_thumb.jpg,918,,0,2,2022-01-19 17:52:26,NULL,NULL,
2054,1659,Sanggye Nyenpa 562.jpg,Sanggye Nyenpa 562_thumb.jpg,562,,0,342,2022-01-19 19:25:57,342,2022-01-19 19:26:15,
2055,1659,SangyeNyenpaTashiPaljor.jpg,SangyeNyenpaTashiPaljor_thumb.jpg,,,0,2,2022-01-24 17:03:02,NULL,NULL,
2057,3485,Screenshot 2022-02-19 at 07.54.28.jpeg,Screenshot 2022-02-19 at 07.54.28_thumb.jpeg,,,1,2,2022-02-23 15:16:05,NULL,NULL,From Tubten Chodar 2008
2058,13698,Samten Gyatso.jpeg,Samten Gyatso_thumb.jpeg,,Jangbhu,1,2,2022-02-23 15:40:14,NULL,NULL,
2061,13698,dge rgan slob sbyong.jpeg,dge rgan slob sbyong_thumb.jpeg,,Pema Bhum,0,2,2022-02-23 16:00:04,NULL,NULL,
2064,8,the king.jpeg,the king_thumb.jpeg,73434,,1,2,2022-03-03 19:18:25,NULL,NULL,
2065,8,the revelers.jpeg,the revelers_thumb.jpeg,73434,,0,2,2022-03-03 19:18:39,NULL,NULL,
2066,13699,Jampel Rinchen.jpeg,Jampel Rinchen_thumb.jpeg,,"Charles Bell Collection, World Museum, Liverpool",1,2,2022-03-04 19:32:44,NULL,NULL,"Hastings House, Calcutta, 1910"
2067,13699,"Hastings House, Calcutta, 1910.jpeg","Hastings House, Calcutta, 1910_thumb.jpeg",,"Charles Bell Collection, World Museum, Liverpool",0,2,2022-03-04 19:33:01,NULL,NULL,"Hastings House, Calcutta, 1910"
2068,13700,Sheltonpage299detail.jpeg,Sheltonpage299detail_thumb.jpeg,,A. L. Shelton,1,2,2022-03-04 20:02:35,NULL,NULL,Dorje Sengge
2069,13700,Sheltonpage299.jpg,Sheltonpage299_thumb.jpg,,A. L. Shelton,0,2,2022-03-04 20:03:17,NULL,NULL,"The king of Derge, his two wives, and members of the household"
2070,9343,official 1166 standing.jpg,official 1166 standing_thumb.jpg,1166,,1,2,2022-03-04 20:27:56,NULL,NULL,
2071,13701,Jago Tobden.jpeg,Jago Tobden_thumb.jpeg,,Namkhai Norbu p26,1,2,2022-03-04 21:05:27,NULL,NULL,Jago Tobden
2072,11290,Tsewang Dudul.jpeg,Tsewang Dudul_thumb.jpeg,,A. L. Shelton,1,2,2022-03-07 16:04:03,NULL,NULL,Jigme Tsewang Dudul
2073,11290,Sheltonpage299.jpg,Sheltonpage299_thumb.jpg,,A. L. Shelton,0,2,2022-03-07 16:04:49,NULL,NULL,"The king of Derge, his two wives, and members of the household"
2074,5805,Polhane from Lin2011p64.jpg,Polhane from Lin2011p64_thumb.jpg,,"Lin, 2011, page 64",1,2,2022-03-22 20:08:44,NULL,NULL,
2075,5805,Kapstein 2013 p 103.jpeg,Kapstein 2013 p 103_thumb.jpeg,,"Kapstein 2013, p. 103",0,2,2022-03-22 20:09:49,NULL,NULL,
2076,8507,Picture1.jpg,Picture1_thumb.jpg,,"Rab brtan dge legs phun tshogs 2015, frontispiece",1,2,2022-05-02 14:48:27,NULL,NULL,
2077,12500,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2022-05-05 14:40:33,NULL,NULL,
2078,13707,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2022-05-05 18:34:40,NULL,NULL,
2079,2069,monk 1166.jpg,monk 1166_thumb.jpg,1166,,1,2,2022-05-06 19:32:59,NULL,NULL,
2080,12743,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2022-05-06 19:49:54,NULL,NULL,
2081,12742,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2022-05-06 20:16:19,NULL,NULL,
2084,9047,Pema Kunzang Rangdrol frontispiece.jpg,Pema Kunzang Rangdrol frontispiece_thumb.jpg,,Gsung 'bum pad+ma kun bzang rang grol,1,2,2022-06-01 19:59:28,NULL,NULL,
2085,12171,Lobzang Dorje.jpg,Lobzang Dorje_thumb.jpg,,Gsung 'bum blo bzang rdo rje,1,2,2022-06-01 20:02:24,NULL,NULL,
2086,2418,Tsatrul rinpoche.jpeg,Tsatrul rinpoche_thumb.jpeg,,Aoki 1920,1,2,2022-06-15 13:31:19,NULL,NULL,
2087,2418,Tsatrul(left)　Tada(right).jpeg,Tsatrul(left)　Tada(right)_thumb.jpeg,,Aoki 1920,0,2,2022-06-15 13:32:28,NULL,NULL,Tsatrul (left) and Tada
2088,13718,IMG_0690.jpeg,IMG_0690_thumb.jpeg,,"Lin 2006, p. 111",1,2,2022-06-27 14:02:00,NULL,NULL,
2089,13719,woman 1148.jpg,woman 1148_thumb.jpg,,1148,1,2,2022-06-27 14:19:29,NULL,NULL,
2090,13720,woman 1148.jpg,woman 1148_thumb.jpg,1148,,1,2,2022-06-27 14:55:55,NULL,NULL,
2091,13721,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2022-06-27 15:11:52,NULL,NULL,
2092,10355,dezhung-rinpoche.jpeg,dezhung-rinpoche_thumb.jpeg,,,1,2,2022-06-28 15:49:10,NULL,NULL,
2093,10355,IMG-6889.jpeg,IMG-6889_thumb.jpeg,,,0,2,2022-06-28 15:49:26,NULL,NULL,
2094,10355,IMG-6890.jpeg,IMG-6890_thumb.jpeg,,,0,2,2022-06-28 15:49:33,NULL,NULL,
2095,10355,Sakya Seattle arrival .jpg,Sakya Seattle arrival _thumb.jpg,,Dachen Kyaping,0,2,2022-06-29 14:43:44,NULL,NULL,The arrival of the Sakya family in Seattle
2096,13722,tibetan-officers-1920-2.jpg,tibetan-officers-1920-2_thumb.jpg,,Tsarong 2000,0,2,2022-06-30 14:02:55,NULL,NULL,
2097,13722,charles-bell-military-aristocrats.jpg,charles-bell-military-aristocrats_thumb.jpg,,Bell 1946,0,2,2022-06-30 14:03:30,NULL,NULL,
2098,13722,tibetan-officers-1920.jpg,tibetan-officers-1920_thumb.jpg,,Tsarong 2000,0,2,2022-06-30 14:03:56,NULL,NULL,
2099,13722,tibetan-officers-1920.jpg,tibetan-officers-1920_thumb.jpg,,Tsarong 2000,0,2,2022-06-30 14:04:08,NULL,NULL,
2100,13722,Drumpa.jpg,Drumpa_thumb.jpg,,Tsarong 2000,1,2,2022-06-30 14:05:35,NULL,NULL,
2101,13723,Mr. and Mrs. Pemba. 1959:1960 in Darjeeling.jpg,Mr. and Mrs. Pemba. 1959:1960 in Darjeeling_thumb.jpg,,Pemba family,0,2,2022-06-30 19:07:25,NULL,NULL,
2102,13723,Pemba family with Rinchen Dolma Taring.jpg,Pemba family with Rinchen Dolma Taring_thumb.jpg,,,0,2,2022-06-30 19:07:45,342,2022-07-01 2:08:59,Pemba family with Rinchen Dolma Taring
2103,13723,Tsewang Pemba with Tenzing Sherpa and second wife.,Tsewang Pemba with Tenzing Sherpa and second wife_thumb.jpg,,Pemba family,0,2,2022-06-30 19:07:57,NULL,NULL,
2105,13724,marlampa-chamchung1.jpg,marlampa-chamchung1_thumb.jpg,,"Women of Tibet, p. 132.",0,2,2022-06-30 19:46:48,342,2023-02-06 16:58:38,
2106,13724,marlampa-chamchung2.jpg,marlampa-chamchung2_thumb.jpg,,"Women of Tibet, p. 150.",1,2,2022-06-30 19:47:15,342,2023-02-06 16:57:55,
2107,13723,Pemba-portrait.jpg,Pemba-portrait_thumb.jpg,,,1,342,2022-06-30 19:52:54,NULL,NULL,
2108,13625,tsarong-pema-dolkar-1937.jpg,tsarong-pema-dolkar-1937_thumb.jpg,,Frederick Spencer Chapman,1,2,2022-06-30 20:33:50,342,2024-02-09 15:41:20,"Lhasa, New Year, 1937"
2109,13625,Tsarong-Lhacham-Headdress-Bernard.jpg,Tsarong-Lhacham-Headdress-Bernard_thumb.jpg,,"Bernard, 1952",0,2,2022-06-30 20:34:45,342,2023-03-23 19:30:19,
2110,3955,khyenrab-norbu.jpg,khyenrab-norbu_thumb.jpg,,,1,342,2022-07-18 20:19:29,NULL,NULL,Khyenrab Norbu
2111,8354,blo gros rgyal mtshan from sung bum.jpeg,blo gros rgyal mtshan from sung bum_thumb.jpeg,,Art Engle,1,2,2022-07-26 14:07:32,2,2022-07-26 14:08:04,
2112,8354,Lodro Gyeltsen.jpeg,Lodro Gyeltsen_thumb.jpeg,,Art Engle,0,2,2022-07-26 14:07:49,NULL,NULL,
2113,12403,tsultrim-nyima.jpg,tsultrim-nyima_thumb.jpg,,Neema Tashi,1,342,2022-08-16 11:22:08,NULL,NULL,Statue of Lama Tsultrim Nyima at Samtsanling Monastery
2114,6076,Lotsawa-Pakpa-Sherab.jpg,Lotsawa-Pakpa-Sherab_thumb.jpg,,Stanzin Dhongag,1,342,2022-08-22 18:12:43,NULL,NULL,
2118,8156,Kachen-Lochen-Zotpa.jpg,Kachen-Lochen-Zotpa_thumb.jpg,,,1,342,2022-11-02 15:23:53,NULL,NULL,
2119,13738,monk 1166.jpg,monk 1166_thumb.jpg,,,1,342,2022-11-02 15:37:08,NULL,NULL,
2120,13737,Geshe-Ngawang-Jungne.jpg,Geshe-Ngawang-Jungne_thumb.jpg,,,1,342,2022-11-02 15:38:07,NULL,NULL,
2121,8156,kachen-lochen-zotpa-stupa.jpg,kachen-lochen-zotpa-stupa_thumb.jpg,,Neema Tashi,0,342,2022-11-04 13:44:59,NULL,NULL,Stupa containing relics of Kachen Lochen Zotpa at Thikse Monastery
2122,13740,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2022-11-04 20:16:01,NULL,NULL,
2123,13743,monk 1206.jpg,monk 1206_thumb.jpg,1206,,1,2,2022-11-17 16:46:34,NULL,NULL,
2127,13723,pembas-hopkinson.jpg,pembas-hopkinson_thumb.jpg,,Arthur J. Hopkinson,0,342,2022-11-28 16:07:47,342,2022-11-28 16:17:22,"Tsewang Yishey Pemba's parents photographed by Hopkinson, British Trade Agent, 1927-28. Collection of British Museum, 2015, OA+.456."
2128,13744,Lama Chimpa Gyatso as a monk in 1951.jpeg,Lama Chimpa Gyatso as a monk in 1951_thumb.jpeg,,,1,2,2022-12-01 13:14:25,NULL,NULL,
2130,13744,lamachimpa.jpg,lamachimpa_thumb.jpg,,Barbara Gerke,0,2,2022-12-05 14:02:14,NULL,NULL,
