teacher_id,teacher_tbrc_rid,teacher_default_name,teacher_default_name-_lang-encoding,teacher_has_bio,student_id,student_tbrc_rid,student_default_name,student_default_name-_lang-encoding,student_has_bio
8189,P5647,karma bzang po,,NO,8190,P5648,shAkya bstan 'dzin,,NO
8190,P5648,shAkya bstan 'dzin,,NO,8191,P5649,shAkya nor bu,,NO
8191,P5649,shAkya nor bu,,NO,8193,P5650,kun dga' legs pa,,NO
8197,P5654,ka na ka war ma,,NO,8194,P5651,nyi ma grags,,NO
8194,P5651,nyi ma grags,,NO,8198,P5655,byang chub ye shes,,NO
8202,P5659,Śāntarakṣita,,NO,8201,P5658,gsal snang,,NO
8204,P5660,ye shes snying po,,NO,8202,P5659,Śāntarakṣita,,NO
8202,P5659,Śāntarakṣita,,NO,9121,P6525,Nyak Jñānakumara,,YES
8205,P5661,dge ba seng+ge,,NO,12521,P97,Sanggye Yeshe,,YES
8206,P5662,jam dbyangs bstan 'dzin,,NO,8290,P5738,phun tshogs legs 'byor,,NO
8212,P5668,rnam rgyal bzang po,,NO,9795,P715,Lodro Gyatso,,YES
8213,P5669,ngag dbang chos grags,,NO,8215,P5670,ngag dbang chos kyi dbang phyug,,NO
8215,P5670,ngag dbang chos kyi dbang phyug,,NO,8216,P5671,jam dbyangs dam chos rnam   rgyal,,NO
8216,P5671,jam dbyangs dam chos rnam   rgyal,,NO,8217,P5672,blo bzang don yod,,NO
8220,P5675,byams pa rnam rgyal,,NO,8219,P5674,blo bzang dpal 'bar,,NO
8221,P5676,dkon mchog chos bzang,,NO,8220,P5675,byams pa rnam rgyal,,NO
8222,P5677,ngag dbang chos 'phel,,NO,8221,P5676,dkon mchog chos bzang,,NO
8223,P5678,dkon mchog chos 'phel,,NO,8222,P5677,ngag dbang chos 'phel,,NO
8281,P573,ngag dbang chos rgyal,,NO,8225,P568,tshul khrims grags pa,,NO
8229,P5683,tshogs gnyis dpal sgrub,,NO,8226,P5680,jig rten dbang phyug,,NO
8230,P5684,grags pa don grub,,NO,8229,P5683,tshogs gnyis dpal sgrub,,NO
8233,P5687,blo bzang rin chen,,NO,8232,P5686,dkon mchog rdo rje,,NO
8233,P5687,blo bzang rin chen,,NO,12022,P9233,shes rab chos 'byor,,NO
8234,P5688,blo bzang bstan pa,,NO,8235,P5689,blo bzang rin chen,,NO
8236,P569,pad+ma bzang po,,NO,8355,P580,Jigme Norbu,,YES
8236,P569,pad+ma bzang po,,NO,8515,P595,pad dkar 'od zer,,NO
8246,P5699,rin chen bshes gnyen,,NO,9062,P647,Peljor Lhundrub,,YES
8252,P5703,rin chen mgon po,,NO,8251,P5702,rnam rgyal dpal bzang,,NO
8253,P5704,dge 'dun rgya mtsho,,NO,8252,P5703,rin chen mgon po,,NO
8254,P5705,yon tan rin chen,,NO,8253,P5704,dge 'dun rgya mtsho,,NO
8258,P5709,jam dbyangs dpal ldan rin chen,,NO,8254,P5705,yon tan rin chen,,NO
12307,P95,brtson 'grus seng+ge,,NO,8255,P5706,shes rab tshul khrims,,NO
8255,P5706,shes rab tshul khrims,,NO,11656,P89,rgyal mtshan 'bum,,NO
8256,P5707,zla ba blo gros,,NO,8257,P5708,nyi ma rgyal mtshan,,NO
8257,P5708,nyi ma rgyal mtshan,,NO,8258,P5709,jam dbyangs dpal ldan rin chen,,NO
8262,P5712,bsod nams rtse mo,,NO,9030,P644,Gyurme Dechen,,YES
12813,P9975,kun dga' chos bsam,,NO,8264,P5714,kun dga' mtha' yas,,NO
8268,P5718,phrin las rnam rgyal,,NO,8267,P5717,blo gros dbang phyug,,NO
8267,P5717,blo gros dbang phyug,,NO,10753,P806,Sonam Rinchen,,YES
8271,P5720,kun dga' 'byung gnas,,NO,8269,P5719,kun dga' rnam rgyal,,NO
8310,P5756,byams pa kun dga' chos grags,,NO,8269,P5719,kun dga' rnam rgyal,,NO
8272,P5721,bstan 'dzin nyi ma bzang po,,NO,8271,P5720,kun dga' 'byung gnas,,NO
8274,P5723,bde legs pa,,NO,8273,P5722,bsod nams dar,,NO
8275,P5724,ye shes dpal,,NO,8276,P5725,blo bzang dkar mo,,NO
8276,P5725,blo bzang dkar mo,,NO,8277,P5726,dkon mchog thugs rje,,NO
8279,P5728,o rgyan rgyal po,,NO,8280,P5729,ngag dbang rgyal mtshan,,NO
8279,P5728,o rgyan rgyal po,,NO,9834,P7185,bsod nams rgyal po,,NO
8280,P5729,ngag dbang rgyal mtshan,,NO,8282,P5730,ngag dbang rnam rgyal,,NO
8282,P5730,ngag dbang rnam rgyal,,NO,8283,P5731,rin chen rgya mtsho,,NO
8285,P5733,bkra shis lhun grub,,NO,8284,P5732,bzang po rgyal mtshan,,NO
8284,P5732,bzang po rgyal mtshan,,NO,10655,P797,kun dga' lhun grub,,NO
8286,P5734,don yod rgyal po,,NO,8285,P5733,bkra shis lhun grub,,NO
8287,P5735,nam mkha' grags pa,,NO,8286,P5734,don yod rgyal po,,NO
8319,P5764,kun dga' dngos grub,,NO,8290,P5738,phun tshogs legs 'byor,,NO
8290,P5738,phun tshogs legs 'byor,,NO,8291,P5739,ngag dbang rab brtan,,NO
8291,P5739,ngag dbang rab brtan,,NO,10655,P797,kun dga' lhun grub,,NO
10846,P815,karma 'phrin las pa,,NO,8295,P5742,lha dbang blo gros,,NO
8295,P5742,lha dbang blo gros,,NO,8296,P5743,dpal ldan don grub,,NO
8297,P5744,dpal 'byor bsod nams lhun grub,,NO,9062,P647,Peljor Lhundrub,,YES
9096,P650,chos dbyings rang grol,,NO,8298,P5745,jam dbyangs dga' ba'i bshes   gnyen,,NO
8300,P5747,mus srad pa,,NO,8301,P5748,bsod nams mdzes,,NO
12190,P939,ngag dbang bstan 'dzin 'phrin   las,,NO,8302,P5749,chos rgya mtsho,,NO
8302,P5749,chos rgya mtsho,,NO,8304,P5750,shes rab dpal 'byor,,NO
8303,P575,yon tan rgyal mtshan,,NO,8355,P580,Jigme Norbu,,YES
8303,P575,yon tan rgyal mtshan,,NO,8397,P584,Yeshe Ngodrub,,YES
8303,P575,yon tan rgyal mtshan,,NO,8430,P587,bshad sgrub 'od zer,,NO
8303,P575,yon tan rgyal mtshan,,NO,8494,P593,kun dga' seng+ge,,NO
8303,P575,yon tan rgyal mtshan,,NO,8505,P594,blo gros rgyal mtshan,,NO
8303,P575,yon tan rgyal mtshan,,NO,8515,P595,pad dkar 'od zer,,NO
8303,P575,yon tan rgyal mtshan,,NO,8537,P597,phrin las rgyal mtshan,,NO
8303,P575,yon tan rgyal mtshan,,NO,8548,P598,bstan 'dzin lhun grub,,NO
8303,P575,yon tan rgyal mtshan,,NO,8559,P599,phrin las rgya mtsho,,NO
8303,P575,yon tan rgyal mtshan,,NO,8582,P601,dam chos rgyal mtshan,,NO
8303,P575,yon tan rgyal mtshan,,NO,8593,P602,shes rab lhun grub,,NO
8306,P5752,rgya zur khang pa,,NO,8307,P5753,kha mo ze'u pa,,NO
8308,P5754,shAkya don grub,,NO,8309,P5755,kun dga' legs pa,,NO
8309,P5755,kun dga' legs pa,,NO,8310,P5756,byams pa kun dga' chos grags,,NO
8310,P5756,byams pa kun dga' chos grags,,NO,9734,P7093,ting 'dzin bzang po,,NO
8311,P5757,padmo can,,NO,8312,P5758,gzhon nu ye shes,,NO
8314,P576,skal ldan zla ba,,NO,8419,P586,kun dga' dpal 'byor,,NO
8315,P5760,grags pa don grub,,NO,8316,P5761,rin chen grags pa,,NO
8326,P5771,skal bzang tshul khrims,,NO,9935,P728,Tubten Chowang Nyamnyi Dorje,,YES
8327,P5772,kun bzang pad+ma 'gro 'dul rdo   rje,,NO,9935,P728,Tubten Chowang Nyamnyi Dorje,,YES
8328,P5773,pad+ma nges don,,NO,9935,P728,Tubten Chowang Nyamnyi Dorje,,YES
8329,P5774,jigs med dpal gyi seng+ge,,NO,9935,P728,Tubten Chowang Nyamnyi Dorje,,YES
8329,P5774,jigs med dpal gyi seng+ge,,NO,10328,P7652,phrin las chos 'phel,,NO
11611,P8858,blo bzang bstan 'dzin rgya   mtsho,,NO,8334,P5779,blo bzang bstan pa'i rgyal   mtshan,,NO
8335,P578,shAkya rgyal mtshan,,NO,8473,P591,yon tan dpal bzang,,NO
8335,P578,shAkya rgyal mtshan,,NO,8526,P596,ngag dbang don ldan,,NO
8336,P5780,sangs rgyas bstan pa dar rgyas,,NO,12415,P960,sangs rgyas bstan 'phel,,NO
12040,P925,Pema Wangchok Gyelpo,,NO,8338,P5784,pad+ma rnam rgyal,,NO
13048,P9959,li byin,,NO,8342,P5788,Tonmi Sambhota,,YES
8347,P5793,ye shes dbang phyug,,NO,11462,P872,Yonten Yeshe,,YES
8350,P5796,dbang phyug rgyal mtshan,,NO,11462,P872,Yonten Yeshe,,YES
8351,P5797,rtse nyag pa,,NO,11462,P872,Yonten Yeshe,,YES
8352,P5798,bkra shis 'od zer,,NO,8353,P5799,rin chen bzang po,,NO
8387,P583,jam dpal rgya mtsho,,NO,8355,P580,Jigme Norbu,,YES
8356,P5800,shes rab rin chen,,NO,10539,P786,blo gsal rgya mtsho,,NO
10952,P825,Pema Karpo,,NO,8359,P5803,jam pa'i rdo rje,,NO
8359,P5803,jam pa'i rdo rje,,NO,11483,P874,ngag dbang bzang po,,NO
8363,P5807,sangs rgyas jo sras,,NO,8362,P5806,kho sgom ras pa,,NO
8362,P5806,kho sgom ras pa,,NO,11920,P914,nyi ma seng+ge,,NO
8369,P5812,dbang phyug blo gros,,NO,11986,P920,Kunga Peljor,,YES
8371,P5814,dkon mchog rdo rje,,NO,11986,P920,Kunga Peljor,,YES
8466,P5903,bde gshegs rin chen,,NO,8372,P5815,kun dga' dpal,,NO
8372,P5815,kun dga' dpal,,NO,11986,P920,Kunga Peljor,,YES
8373,P5816,yon tan seng+ge,,NO,11986,P920,Kunga Peljor,,YES
8374,P5817,yon tan bzang po,,NO,11986,P920,Kunga Peljor,,YES
8375,P5818,drung rdor ba,,NO,11986,P920,Kunga Peljor,,YES
8376,P5819,bsod rgyal ba,,NO,11986,P920,Kunga Peljor,,YES
11178,P846,Kunzik Chokyi Nangwa,,NO,8379,P5821,bka' brgyud dpal ldan chos   rgyal,,NO
8380,P5822,zla ba seng+ge,,NO,11097,P8384,bsod nams rgyal mtshan,,NO
8380,P5822,zla ba seng+ge,,NO,11101,P8388,mdo sde dpal,,NO
11178,P846,Kunzik Chokyi Nangwa,,NO,8381,P5823,byang chub dpal bzang,,NO
11178,P846,Kunzik Chokyi Nangwa,,NO,8382,P5824,mi pham bstan 'dzin chos grags,,NO
11178,P846,Kunzik Chokyi Nangwa,,NO,8383,P5825,dkar brgyud dpal ldan 'phrin   las,,NO
11178,P846,Kunzik Chokyi Nangwa,,NO,8384,P5827,mi pham bstan pa'i nyi ma,,NO
10952,P825,Pema Karpo,,NO,8385,P5828,ngag dbang pad dkar dbang po,,NO
11136,P842,Kargyu Trinle Shingta,,NO,8388,P5831,bsod nams rab rgyas,,NO
11429,P869,chos kyi mgon po,,NO,8391,P5834,kun dga' snying po,,NO
10952,P825,Pema Karpo,,NO,8392,P5835,mtsho skyes rdo rje,,NO
10952,P825,Pema Karpo,,NO,8393,P5836,mgon po rab brtan,,NO
10952,P825,Pema Karpo,,NO,8394,P5837,tshe dbang bkra shis,,NO
8526,P596,ngag dbang don ldan,,NO,8397,P584,Yeshe Ngodrub,,YES
8408,P585,tshul khrims rgyal mtshan,,NO,8537,P597,phrin las rgyal mtshan,,NO
8408,P585,tshul khrims rgyal mtshan,,NO,8604,P603,jam dbyangs rin chen,,NO
10952,P825,Pema Karpo,,NO,8409,P5850,dpal gyi seng+ge,,NO
8419,P586,kun dga' dpal 'byor,,NO,8548,P598,bstan 'dzin lhun grub,,NO
10952,P825,Pema Karpo,,NO,8426,P5866,mi 'gyur rab brtan,,NO
8430,P587,bshad sgrub 'od zer,,NO,8440,P588,byams pa'i stobs bzang,,NO
8430,P587,bshad sgrub 'od zer,,NO,8450,P589,bstan 'dzin don grub,,NO
8430,P587,bshad sgrub 'od zer,,NO,8615,P604,rig 'dzin snying po,,NO
8430,P587,bshad sgrub 'od zer,,NO,8648,P607,dpal ldan seng+ge,,NO
11920,P914,nyi ma seng+ge,,NO,8435,P5874,shAkya rin chen,,NO
12308,P950,blo gros chos 'phel,,NO,8439,P5879,ngag dbang ye shes,,NO
8439,P5879,ngag dbang ye shes,,NO,8745,P616,chos dbyings rdo rje,,NO
8439,P5879,ngag dbang ye shes,,NO,11070,P836,ngag dbang chos grags rgya   mtsho,,NO
8548,P598,bstan 'dzin lhun grub,,NO,8440,P588,byams pa'i stobs bzang,,NO
8440,P588,byams pa'i stobs bzang,,NO,10314,P764,phrin las lhun grub,,NO
8764,P618,ye shes grub pa,,NO,8443,P5883,chos kyi nyin byed,,NO
8443,P5883,chos kyi nyin byed,,NO,12029,P924,bstan pa'i nyi ma,,NO
12029,P924,bstan pa'i nyi ma,,NO,8444,P5884,byams me lha mchog,,NO
8445,P5885,sngo nyal ma,,NO,8446,P5886,dkon bsam pa,,NO
8446,P5886,dkon bsam pa,,NO,8447,P5887,nam mkha'i rnal 'byor,,NO
8447,P5887,nam mkha'i rnal 'byor,,NO,11986,P920,Kunga Peljor,,YES
8448,P5888,chos skyabs dpal bzang,,NO,8449,P5889,shes rab dbang po,,NO
8449,P5889,shes rab dbang po,,NO,11441,P870,Jamyang Chodrak,,YES
8451,P5890,jam mgon dgyes pa'i dbang   phyug,,NO,11146,P843,jam dpal dpa' bo,,NO
12018,P923,kun dga' bstan 'dzin,,NO,8452,P5891,lhan skyes bde chen rdo rje,,NO
8464,P5901,ngag dbang thugs kyi rdo rje,,NO,8452,P5891,lhan skyes bde chen rdo rje,,NO
8452,P5891,lhan skyes bde chen rdo rje,,NO,11146,P843,jam dpal dpa' bo,,NO
8457,P5896,rda ra shrI,,NO,8456,P5895,Jangsem Choje Sonam Gyeltsen,,YES
8458,P5897,grub pa dpal,,NO,8457,P5896,rda ra shrI,,NO
8462,P590,shAkya rgyal mtshan,,NO,10270,P760,jigs med chos rgyal,,NO
11613,P886,kun dga' lhun grub,,NO,8463,P5900,yar 'phel dbang po,,NO
8463,P5900,yar 'phel dbang po,,NO,8464,P5901,ngag dbang thugs kyi rdo rje,,NO
11996,P921,mi pham chos kyi dbang phyug,,NO,8464,P5901,ngag dbang thugs kyi rdo rje,,NO
8465,P5902,rin chen rnam rgyal,,NO,11441,P870,Jamyang Chodrak,,YES
8465,P5902,rin chen rnam rgyal,,NO,9782,P7138,dge legs lhun grub,,NO
8467,P5904,sum pa ras pa,,NO,11877,P910,Lingrepa Pema Dorje,,YES
8469,P5906,nam mkha' 'od zer,,NO,8468,P5905,don grub rin chen,,NO
8468,P5905,don grub rin chen,,NO,11472,P873,ngag dbang chos rgyal,,NO
8470,P5907,shes rab grags pa,,NO,8469,P5906,nam mkha' 'od zer,,NO
8473,P591,yon tan dpal bzang,,NO,8483,P592,rnam rgyal tshe ring,,NO
8473,P591,yon tan dpal bzang,,NO,8626,P605,jam dpal bshes gnyen,,NO
8473,P591,yon tan dpal bzang,,NO,10270,P760,jigs med chos rgyal,,NO
8479,P5916,spyil dkar ba,,NO,10152,P7485,d+harma dzU ha,,NO
8483,P592,rnam rgyal tshe ring,,NO,8735,P615,srid zhi rnam rgyal,,NO
8492,P5928,blo gros rgya mtsho,,NO,8493,P5929,lha mo skyabs,,NO
8494,P593,kun dga' seng+ge,,NO,8703,P612,mi pham dbang po,,NO
12172,P9372,grags pa bzang po,,NO,8495,P5930,tshul khrims dar rgyas,,NO
8495,P5930,tshul khrims dar rgyas,,NO,11696,P8935,ngag dbang rdo rje bzang po,,NO
11296,P857,blo gsal bstan skyong,,NO,8497,P5932,skal bzang mkhyen brtse,,NO
12640,P981,ngag dbang kun dga' rgyal   mtshan,,NO,8504,P5939,kun dga' sangs rgyas bstan pa'i   rgyal mtshan,,NO
8505,P594,blo gros rgyal mtshan,,NO,8724,P614,ngag dbang rgyal mtshan,,NO
10688,P800,bkra shis lhun grub,,NO,8513,P5947,mi 'gyur rgyal mtshan,,NO
10721,P803,kun dga' legs pa'i 'byung gnas,,NO,8513,P5947,mi 'gyur rgyal mtshan,,NO
10511,P7834,sangs rgyas tshul khrims,,NO,8513,P5947,mi 'gyur rgyal mtshan,,NO
8513,P5947,mi 'gyur rgyal mtshan,,NO,10742,P805,Ngawang Kunga Lodro,,YES
12489,P967,kun dga' bstan pa'i rgyal   mtshan,,NO,8514,P5949,yon tan bzang po,,NO
8517,P5951,rin chen rgyal mtshan,,NO,8518,P5952,chos rgyal dpal bzang,,NO
10559,P788,gzhon nu blo gros,,NO,8522,P5956,blo gros rgyal mtshan,,NO
8524,P5958,bstan 'dzin 'phrin las kun   mkhyen,,NO,8523,P5957,ngag dbang phun tshogs,,NO
8526,P596,ngag dbang don ldan,,NO,8692,P611,ye shes zla ba,,NO
8526,P596,ngag dbang don ldan,,NO,8724,P614,ngag dbang rgyal mtshan,,NO
8526,P596,ngag dbang don ldan,,NO,8735,P615,srid zhi rnam rgyal,,NO
8533,P5966,ye shes byams pa,,NO,8532,P5965,blo bzang bstan 'dzin,,NO
8534,P5967,dge 'dun zla grags,,NO,8532,P5965,blo bzang bstan 'dzin,,NO
8535,P5968,lung rigs rgya mtsho,,NO,8532,P5965,blo bzang bstan 'dzin,,NO
8537,P597,phrin las rgyal mtshan,,NO,8648,P607,dpal ldan seng+ge,,NO
8537,P597,phrin las rgyal mtshan,,NO,8692,P611,ye shes zla ba,,NO
8537,P597,phrin las rgyal mtshan,,NO,8735,P615,srid zhi rnam rgyal,,NO
8537,P597,phrin las rgyal mtshan,,NO,10259,P759,bsam gtan rgya mtsho,,NO
8537,P597,phrin las rgyal mtshan,,NO,10292,P762,yon tan brtson 'grus,,NO
8565,P5995,kun bzang rnam rgyal,,NO,8538,P5970,Lerab Lingpa,,YES
10570,P7891,dam tshig rdo rje,,NO,8538,P5970,Lerab Lingpa,,YES
8569,P5999,lung rtogs bstan pa'i nyi ma,,NO,8538,P5970,Lerab Lingpa,,YES
9633,P7,gyur med rdo rje,,NO,8539,P5971,Gyelse Sonam Deutsen,,YES
10710,P802,dpal ldan chos skyong,,NO,8540,P5972,Gonpo Pel Chokyi Dorje,,NO
12371,P956,Chokyi Jungne,,NO,8540,P5972,Gonpo Pel Chokyi Dorje,,NO
8541,P5973,nam mkha' rgya mtsho,,NO,8540,P5972,Gonpo Pel Chokyi Dorje,,NO
8542,P5974,bkra shis phun tshogs,,NO,8540,P5972,Gonpo Pel Chokyi Dorje,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8545,P5977,a ti bstan pa'i rgyal mtshan,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8546,P5978,blo gsal rgya mtsho,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8547,P5979,gsang sngags bstan 'dzin,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8549,P5980,Namkha Chowang,,YES
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8550,P5981,chos kyi seng+ge,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8551,P5982,Orgyen Jamyang,,YES
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8552,P5983,gyur med nges don bstan 'dzin,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8553,P5984,kun bzang bstan 'dzin,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8554,P5985,bsod nams mchog grub,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8555,P5986,rin chen gling pa,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8556,P5987X,nges don dbang po,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8557,P5988,yid bzhin dbang rgyal,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8558,P5989,pad+ma nor bu,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8560,P5990,nor bu rgyal mtshan,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,8561,P5991,rta mgrin dbang chen,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,10207,P7538,pad+ma mtsho rgyal,,NO
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,10068,P7404,Ngedon Tendzin Zangpo,,YES
8540,P5972,Gonpo Pel Chokyi Dorje,,NO,9525,P690,Gyurme Kunzang Namgyel,,YES
8541,P5973,nam mkha' rgya mtsho,,NO,9372,P676,Rigdzin Tsewang Norbu,,YES
8550,P5981,chos kyi seng+ge,,NO,8562,P5992,Jigme Rigdzin Gonpo,,YES
8550,P5981,chos kyi seng+ge,,NO,8580,P6008,Choying Dorje,,YES
8556,P5987X,nges don dbang po,,NO,8552,P5983,gyur med nges don bstan 'dzin,,NO
8552,P5983,gyur med nges don bstan 'dzin,,NO,8564,P5994,chos kyi blo gros,,NO
8555,P5986,rin chen gling pa,,NO,8753,P6168,Jamyang Sherab Chokyi Nangwa,,YES
8556,P5987X,nges don dbang po,,NO,8580,P6008,Choying Dorje,,YES
8572,P600,blo gros rgyal mtshan,,NO,8559,P599,phrin las rgya mtsho,,NO
8564,P5994,chos kyi blo gros,,NO,8563,P5993,Jigme Yonten Gonpo,,YES
8599,P6025,nam mkha' rdo rje,,NO,8564,P5994,chos kyi blo gros,,NO
8564,P5994,chos kyi blo gros,,NO,8565,P5995,kun bzang rnam rgyal,,NO
8564,P5994,chos kyi blo gros,,NO,8566,P5996,Jampel Dorje,,YES
8564,P5994,chos kyi blo gros,,NO,8568,P5998,mthu stobs gling pa,,NO
8564,P5994,chos kyi blo gros,,NO,8574,P6002,Drodul Pawo Dorje,,YES
8564,P5994,chos kyi blo gros,,NO,8600,P6026,Jigme Dorje,,YES
8564,P5994,chos kyi blo gros,,NO,8601,P6027,thub bstan rgyal mtshan 'od zer,,NO
8564,P5994,chos kyi blo gros,,NO,8602,P6028,mkhyen rab nyi ma,,NO
8564,P5994,chos kyi blo gros,,NO,8603,P6029,Zhenpen Dorje,,YES
8564,P5994,chos kyi blo gros,,NO,8605,P6030,bstan 'dzin nor bu,,NO
8564,P5994,chos kyi blo gros,,NO,8606,P6031,rig 'dzin rgya mtsho,,NO
8564,P5994,chos kyi blo gros,,NO,8607,P6032,mdo sngags bstan 'dzin,,NO
8564,P5994,chos kyi blo gros,,NO,8633,P6056,Hor Donyon Rinpoche,,YES
8608,P6033,bsod nams dpal ldan,,NO,8565,P5995,kun bzang rnam rgyal,,NO
8565,P5995,kun bzang rnam rgyal,,NO,9699,P706,chos kyi rgya mtsho,,NO
8565,P5995,kun bzang rnam rgyal,,NO,8574,P6002,Drodul Pawo Dorje,,YES
8565,P5995,kun bzang rnam rgyal,,NO,8620,P6044,srong btsan chos rje,,NO
8565,P5995,kun bzang rnam rgyal,,NO,8624,P6048,Tubten Gyeltsen Wozer,,YES
8565,P5995,kun bzang rnam rgyal,,NO,8625,P6049,Drime Wosel Lingpa,,YES
8565,P5995,kun bzang rnam rgyal,,NO,8627,P6050,dkon mchog bla ma,,NO
8619,P6043,bsod nams dpal ldan,,NO,8566,P5996,Jampel Dorje,,YES
9699,P706,chos kyi rgya mtsho,,NO,8567,P5997,Drodul Tobden Lingpa,,YES
8568,P5998,mthu stobs gling pa,,NO,11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,,YES
8569,P5999,lung rtogs bstan pa'i nyi ma,,NO,9895,P724,ngag dbang dpal bzang,,NO
8569,P5999,lung rtogs bstan pa'i nyi ma,,NO,8624,P6048,Tubten Gyeltsen Wozer,,YES
8569,P5999,lung rtogs bstan pa'i nyi ma,,NO,8887,P6306,tshe dbang rig 'dzin,,NO
8569,P5999,lung rtogs bstan pa'i nyi ma,,NO,9585,P6955,Pema Tekchok Loden,,YES
8569,P5999,lung rtogs bstan pa'i nyi ma,,NO,8574,P6002,Drodul Pawo Dorje,,YES
9633,P7,gyur med rdo rje,,NO,8570,P6,pad+ma 'gyur med rgya mtsho,,NO
11764,P9,gzhan phan dbang po,,NO,8570,P6,pad+ma 'gyur med rgya mtsho,,NO
9223,P662,ngag dbang kun bzang rdo rje,,NO,8570,P6,pad+ma 'gyur med rgya mtsho,,NO
8570,P6,pad+ma 'gyur med rgya mtsho,,NO,9254,P665,Pelden Tashi,,YES
8570,P6,pad+ma 'gyur med rgya mtsho,,NO,9352,P674,rin chen rnam rgyal,,NO
8570,P6,pad+ma 'gyur med rgya mtsho,,NO,9383,P677,Gyurme Tekchok Tendzin,,YES
8570,P6,pad+ma 'gyur med rgya mtsho,,NO,10411,P7731,o rgyan bstan 'dzin,,NO
8572,P600,blo gros rgyal mtshan,,NO,8626,P605,jam dpal bshes gnyen,,NO
12768,P3JM3,grags pa don grub,,NO,8574,P6002,Drodul Pawo Dorje,,YES
9778,P7134,thub bstan legs bshad bzang po,,NO,8574,P6002,Drodul Pawo Dorje,,YES
12769,P3JM4,rgyal sras rnam rgyal,,NO,8574,P6002,Drodul Pawo Dorje,,YES
9699,P706,chos kyi rgya mtsho,,NO,8574,P6002,Drodul Pawo Dorje,,YES
8632,P6055,pad+ma rgyal mtshan,,NO,8574,P6002,Drodul Pawo Dorje,,YES
12563,P974,ngag dbang bsod nams rgyal   mtshan,,NO,8574,P6002,Drodul Pawo Dorje,,YES
9913,P726,gyur med thub bstan 'jam   dbyangs grags pa,,NO,8574,P6002,Drodul Pawo Dorje,,YES
12770,P3JM5,skal bzang dbang phyug,,NO,8574,P6002,Drodul Pawo Dorje,,YES
9699,P706,chos kyi rgya mtsho,,NO,8575,P6003,Jigme Dechen Dorje,,YES
11486,P8742,rig 'dzin bzang po,,NO,8578,P6006,Pema Kundrol Namgyel,,YES
8579,P6007,thugs mchog rdo rje,,NO,12668,P9838,kun bzang 'gyur med,,NO
8599,P6025,nam mkha' rdo rje,,NO,8583,P6010,Choying Rangdrol,,YES
8586,P6013,bsod nams rnam rgyal,,NO,8599,P6025,nam mkha' rdo rje,,NO
8594,P6020,jigs bral phyogs las rnam   rgyal,,NO,12718,P9883,bde ba'i rdo rje,,NO
9895,P724,ngag dbang dpal bzang,,NO,8595,P6021,tshul khrims yon tan rgya mtsho,,NO
9895,P724,ngag dbang dpal bzang,,NO,8611,P6036,sangs rgyas rdo rje,,NO
11017,P8309,rdo rje dgra 'dul,,NO,8611,P6036,sangs rgyas rdo rje,,NO
8611,P6036,sangs rgyas rdo rje,,NO,11595,P8842,rig 'dzin rdo rje,,NO
9699,P706,chos kyi rgya mtsho,,NO,8618,P6042,Kunzang Pema Trinle,,YES
9895,P724,ngag dbang dpal bzang,,NO,8618,P6042,Kunzang Pema Trinle,,YES
10674,P7987,das shul bla ma,,NO,8618,P6042,Kunzang Pema Trinle,,YES
10675,P7988,pad+ma rgyal mtshan,,NO,8618,P6042,Kunzang Pema Trinle,,YES
9699,P706,chos kyi rgya mtsho,,NO,8620,P6044,srong btsan chos rje,,NO
9895,P724,ngag dbang dpal bzang,,NO,8622,P6046,bzhad pa'i rdo rje,,NO
8640,P6062,mtha' yas,,NO,8624,P6048,Tubten Gyeltsen Wozer,,YES
12699,P9866,sku gsum gling pa,,NO,8624,P6048,Tubten Gyeltsen Wozer,,YES
12700,P9867,gyur med bon dbyings rdo rje,,NO,8624,P6048,Tubten Gyeltsen Wozer,,YES
12701,P9868,chos dpal rgya mtsho,,NO,8624,P6048,Tubten Gyeltsen Wozer,,YES
12702,P9869,mi ra sprul sku,,NO,8624,P6048,Tubten Gyeltsen Wozer,,YES
12704,P9870,nor bu bstan 'dzin,,NO,8624,P6048,Tubten Gyeltsen Wozer,,YES
8635,P6058,bcom ldan rdo rje,,NO,8625,P6049,Drime Wosel Lingpa,,YES
