teacher_id,tbrc_teacher_id,teacher_default_name,teacher_default_name-_lang-encoding,teacher_has_bio,student_id,student_bdrc_id,student_default_name,student_default_name-_lang-encoding,student_has_bio
7622,P512,"Tenzin Rabgye",2,5,7612,P511,"pad dkar lhun grub",2,NULL
7633,P513,"dpal ldan rgya mtsho",1,NULL,7612,P511,"pad dkar lhun grub",1,NULL
7644,P514,"Tendzin Lekpai Dondrub",2,5,7612,P511,"pad dkar lhun grub",2,NULL
7654,P515,"zla ba seng+ge",1,NULL,7612,P511,"pad dkar lhun grub",1,NULL
7665,P516,"sbyin pa rgyal mtshan",1,NULL,7612,P511,"pad dkar lhun grub",1,NULL
7612,P511,"pad dkar lhun grub",1,NULL,7782,P527,"ngag dbang 'phrin las",1,NULL
7622,P512,"Tenzin Rabgye",2,5,7741,P523,"ngag dbang lhun grub",2,NULL
7632,P5129,"pad+ma dam chos",1,NULL,7631,P5128,"rdo rje",1,NULL
7633,P513,"dpal ldan rgya mtsho",1,NULL,7772,P526,"ngag dbang 'brug pa",1,NULL
7637,P5133,"Tishri Repa Sherab Sengge",2,5,7641,P5137,"Repa Karpo",2,5
7644,P514,"Tendzin Lekpai Dondrub",2,5,7730,P522,"bzod pa 'phrin las",2,NULL
7644,P514,"Tendzin Lekpai Dondrub",2,5,9223,P662,"ngag dbang kun bzang rdo rje",2,NULL
7644,P514,"Tendzin Lekpai Dondrub",2,5,12747,P9910,"'jigs med nor bu",2,NULL
12029,P924,"bstan pa'i nyi ma",1,NULL,7650,P5146,"mthu stobs chos kyi rgya mtsho",1,NULL
8441,P5881,"chos kyi rgyal mtshan",1,NULL,7650,P5146,"mthu stobs chos kyi rgya mtsho",1,NULL
8453,P5892,"mi pham nges don shes rab",1,NULL,7650,P5146,"mthu stobs chos kyi rgya mtsho",1,NULL
7650,P5146,"mthu stobs chos kyi rgya mtsho",1,NULL,11199,P848,"don brgyud nyi ma",1,NULL
7652,P5148,"karma 'phrin las mthar phyin",1,NULL,7651,P5147,"sangs rgyas rab brtan",1,NULL
9525,P690,"Gyurme Kunzang Namgyel",2,5,7651,P5147,"sangs rgyas rab brtan",2,NULL
7651,P5147,"sangs rgyas rab brtan",1,NULL,9372,P676,"Rigdzin Tsewang Norbu",1,5
7653,P5149,"rat+na shrI b+ha dra",1,NULL,7652,P5148,"karma 'phrin las mthar phyin",1,NULL
7655,P5150,"ye shes rdo rje",1,NULL,7653,P5149,"rat+na shrI b+ha dra",1,NULL
7656,P5151,"'phrin las shes rab",1,NULL,7655,P5150,"ye shes rdo rje",1,NULL
11755,P899,"bkra shis dpal grub",1,NULL,7656,P5151,"'phrin las shes rab",1,NULL
11986,P920,"Kunga Peljor",2,5,7658,P5153,"shAkya yar 'phel",2,NULL
7658,P5153,"shAkya yar 'phel",1,NULL,8448,P5888,"chos skyabs dpal bzang",1,NULL
11996,P921,"mi pham chos kyi dbang phyug",1,NULL,7666,P5160,"dge legs bzhad pa",1,NULL
7666,P5160,"dge legs bzhad pa",1,NULL,8451,P8LS12746,"'jam mgon dgyes pa'i dbang phyug",1,NULL
7670,P5164,"snyan grags dpal bzang",1,NULL,7677,P5170,"mi pham phun tshogs shes rab",1,NULL
7674,P5168,"shes rab 'bar",1,NULL,7673,P5167,"Wolkhawa Drolgom Choyung",1,5
7687,P518,"dam chos rgyal mtshan",1,NULL,7676,P517,"Damcho Pekar",1,5
7698,P519,"rdo rje chos dbang",1,NULL,7676,P517,"Damcho Pekar",1,5
7710,P520,"ngag dbang bsam gtan",1,NULL,7676,P517,"Damcho Pekar",1,5
7676,P517,"Damcho Pekar",2,5,7719,P521,"Gyelse Kunga Gyeltsen",2,5
7676,P517,"Damcho Pekar",2,5,8365,P5809,"bstan don pa",2,NULL
11516,P877,"Paksam Wangpo",2,NULL,7677,P5170,"mi pham phun tshogs shes rab",2,NULL
7677,P5170,"mi pham phun tshogs shes rab",1,NULL,7678,P5171,"bsod nams rgya mtsho",1,NULL
9148,P655,"kun bzang shes rab",1,NULL,7681,P5174,"Lhundrub Gyatso",1,5
7682,P5175,"karma don yod",1,NULL,9084,P649,"karma chags med",1,NULL
7694,P5186,"grags pa rgya mtsho",1,NULL,9901,P7245,"bsod nams grags pa",1,NULL
7708,P5199,"chos kyi seng+ge",1,NULL,7706,P5197,"shAkya 'od",1,NULL
7706,P5197,"shAkya 'od",1,NULL,9650,P7013,"dbang phyug rdo rje",1,NULL
10565,P7887,"bde chen lhun grub",1,NULL,7710,P520,"ngag dbang bsam gtan",1,NULL
7710,P520,"ngag dbang bsam gtan",1,NULL,7961,P544,"gsang sngags rgya mtsho",1,NULL
9275,P667,"d+harma shrI",1,NULL,7711,P5200,"o rgyan chos kyi grags pa",1,NULL
9169,P657,"Pema Trinle",2,5,7711,P5200,"o rgyan chos kyi grags pa",2,NULL
9394,P678,"Mingyur Peldron",2,5,7711,P5200,"o rgyan chos kyi grags pa",2,NULL
10579,P79,"Taktsang Lotsāwa Sherab Rinchen",2,5,7712,P5201,"rnal 'byor dbang mo",2,NULL
10644,P796,"Sanggye Puntsok",2,5,7713,P5202,"bstan 'dzin lhun grub",2,NULL
10677,P799,"byams pa tshul khrims dpal   bzang",1,NULL,7713,P5202,"bstan 'dzin lhun grub",1,NULL
10753,P806,"Sonam Rinchen",2,5,7713,P5202,"bstan 'dzin lhun grub",2,NULL
7717,P5206,"ye shes bzang po",1,NULL,7713,P5202,"bstan 'dzin lhun grub",1,NULL
7718,P5209,"Sheja Zangpo",2,5,7713,P5202,"bstan 'dzin lhun grub",2,NULL
7720,P5210,"shes rab rgya mtsho",1,NULL,7713,P5202,"bstan 'dzin lhun grub",1,NULL
7721,P5211,"kun dga' rgya mtsho",1,NULL,7713,P5202,"bstan 'dzin lhun grub",1,NULL
7722,P5212,"'phrin las rgya mtsho",1,NULL,7713,P5202,"bstan 'dzin lhun grub",1,NULL
7723,P5213,"blo gros grags pa",1,NULL,7713,P5202,"bstan 'dzin lhun grub",1,NULL
7724,P5214,"bsod nams dpal ldan",1,NULL,7713,P5202,"bstan 'dzin lhun grub",1,NULL
7725,P5215,"byams pa bsod nams bzang po",1,NULL,7713,P5202,"bstan 'dzin lhun grub",1,NULL
7713,P5202,"bstan 'dzin lhun grub",1,NULL,9669,P7030,"thar rtse kun dga'",1,NULL
7717,P5206,"ye shes bzang po",1,NULL,10644,P796,"Sanggye Puntsok",1,5
7730,P522,"bzod pa 'phrin las",1,NULL,7719,P521,"Gyelse Kunga Gyeltsen",1,5
7719,P521,"Gyelse Kunga Gyeltsen",2,5,7792,P528,"bstan 'dzin nor bu",2,NULL
10644,P796,"Sanggye Puntsok",2,5,7724,P5214,"bsod nams dpal ldan",2,NULL
10677,P799,"byams pa tshul khrims dpal   bzang",1,NULL,7725,P5215,"byams pa bsod nams bzang po",1,NULL
7725,P5215,"byams pa bsod nams bzang po",1,NULL,10742,P805,"Ngawang Kunga Lodro",1,5
7725,P5215,"byams pa bsod nams bzang po",1,NULL,10753,P806,"Sonam Rinchen",1,5
7725,P5215,"byams pa bsod nams bzang po",1,NULL,8513,P5947,"mi 'gyur rgyal mtshan",1,NULL
7727,P5217,"bstan 'dzin snying po",1,NULL,7726,P5216,"klong chen rol pa rtsal",1,NULL
10068,P7404,"Ngedon Tendzin Zangpo",2,5,7727,P5217,"bstan 'dzin snying po",2,NULL
9546,P692,"Pema Tekchok Tenpai Gyeltsen",2,5,7727,P5217,"bstan 'dzin snying po",2,NULL
7727,P5217,"bstan 'dzin snying po",1,NULL,10068,P7404,"Ngedon Tendzin Zangpo",1,5
7729,P5219,"dge legs",1,NULL,9426,P681,"dri med gling pa",1,NULL
7730,P522,"bzod pa 'phrin las",1,NULL,7792,P528,"bstan 'dzin nor bu",1,NULL
7730,P522,"bzod pa 'phrin las",1,NULL,7928,P541,"bstan 'dzin chos rgyal",1,NULL
7730,P522,"bzod pa 'phrin las",1,NULL,10409,P773,"Chokle Namgyel",1,NULL
7730,P522,"bzod pa 'phrin las",1,NULL,12747,P9910,"'jigs med nor bu",1,NULL
10068,P7404,"Ngedon Tendzin Zangpo",2,5,7732,P5221,"Dola Jigme Kelzang",2,5
7732,P5221,"Dola Jigme Kelzang",2,5,9601,P697,"Gyelse Zhenpen Taye Wozer",2,5
7732,P5221,"Dola Jigme Kelzang",2,5,9612,P698,"Do Khyentse Yeshe Dorje",2,5
8775,P619,"sgrub brgyud nyi ma",1,NULL,7733,P5222,"'phrin las rgya mtsho",1,NULL
8193,P5650,"kun dga' legs pa",1,NULL,7734,P5223,"bshes gnyen rnam rgyal",1,NULL
7734,P5223,"bshes gnyen rnam rgyal",1,NULL,9275,P667,"d+harma shrI",1,NULL
8975,P639,"Ngakgi Wangpo",2,5,7735,P5224,"bkra shis rnam rgyal",2,NULL
7736,P5225,"Jangchub Lodro",2,5,10571,P7892,"Jangchub Sengge",2,5
7752,P524,"shAkya 'od zer",1,NULL,7741,P523,"ngag dbang lhun grub",1,NULL
7762,P525,"tshe rdor",1,NULL,7741,P523,"ngag dbang lhun grub",1,NULL
7772,P526,"ngag dbang 'brug pa",1,NULL,7741,P523,"ngag dbang lhun grub",1,NULL
7741,P523,"ngag dbang lhun grub",1,NULL,7928,P541,"bstan 'dzin chos rgyal",1,NULL
9355,P6744,"Pema Vajra",2,5,7744,P5232,"bstan 'dzin grags pa",2,NULL
7744,P5232,"bstan 'dzin grags pa",1,NULL,9935,P728,"Tubten Chowang Nyamnyi Dorje",1,5
7747,P5235,"rdo rje seng+ge",1,NULL,7746,P5234,"bsam 'grub rdo rje",1,NULL
7748,P5236,"byams pa seng+ge",1,NULL,7746,P5234,"bsam 'grub rdo rje",1,NULL
7749,P5237,"bsod nams blo gros",1,NULL,7746,P5234,"bsam 'grub rdo rje",1,NULL
7746,P5234,"bsam 'grub rdo rje",1,NULL,10687,P80,"Gendun Drub",1,5
7752,P524,"shAkya 'od zer",1,NULL,7782,P527,"ngag dbang 'phrin las",1,NULL
11178,P846,"Kunzik Chokyi Nangwa",2,NULL,7754,P5241,"mi pham ye shes rgya mtsho",2,NULL
11178,P846,"Kunzik Chokyi Nangwa",2,NULL,7755,P5242,"mi pham bstan 'dzin'phrin las   rnam rgyal",2,NULL
11178,P846,"Kunzik Chokyi Nangwa",2,NULL,7756,P5243,"mi pham yon tan rgya mtsho",2,NULL
11178,P846,"Kunzik Chokyi Nangwa",2,NULL,7757,P5244,"mi pham dkar brgyud dpal ldan",2,NULL
7767,P5254,"Rigdzin Godemchen Ngodrub Gyeltsen",2,5,11592,P8839,"nyi ma bzang po",2,NULL
7782,P527,"ngag dbang 'phrin las",1,NULL,7815,P530,"Shakya Rinchen",1,5
7782,P527,"ngag dbang 'phrin las",1,NULL,7865,P535,"'jigs med grags pa",1,NULL
7782,P527,"ngag dbang 'phrin las",1,NULL,7895,P538,"Kunga Gyatso",1,5
7782,P527,"ngag dbang 'phrin las",1,NULL,7918,P540,"Sherab Sengge",1,5
7782,P527,"ngag dbang 'phrin las",1,NULL,8028,P550,"Yonten Taye",1,5
7782,P527,"ngag dbang 'phrin las",1,NULL,12747,P9910,"'jigs med nor bu",1,NULL
13046,P9957,"lha dbang dpal 'byor",1,NULL,7787,P5274,"dpal 'byor rgya mtsho",1,NULL
7790,P5277,"rin chen chos rgyal",1,NULL,7789,P5276,"skal bzang chos kyi rgya mtsho   bsod nams dbang po",1,NULL
7803,P529,"Jamgon Ngawang Gyeltsen",2,5,7792,P528,"bstan 'dzin nor bu",2,NULL
7792,P528,"bstan 'dzin nor bu",1,NULL,7855,P534,"'brug sgra rnam rgyal",1,NULL
7792,P528,"bstan 'dzin nor bu",1,NULL,7906,P539,"bstan 'dzin rnam rgyal",1,NULL
7792,P528,"bstan 'dzin nor bu",1,NULL,7928,P541,"bstan 'dzin chos rgyal",1,NULL
7792,P528,"bstan 'dzin nor bu",1,NULL,7994,P547,"kun bzang rgyal mtshan",1,NULL
8986,P64,"Tsongkhapa Lobzang Drakpa",2,5,7798,P5285,"bsod nams lhun grub",2,NULL
7798,P5285,"bsod nams lhun grub",1,NULL,9893,P7238,"sangs rgyas mgon po",1,NULL
9839,P719,"Lobzang Chokyi Gyeltsen",2,5,7800,P5287,"dkon mchog rgyal mtshan",2,NULL
9901,P7245,"bsod nams grags pa",1,NULL,7800,P5287,"dkon mchog rgyal mtshan",1,NULL
7800,P5287,"dkon mchog rgyal mtshan",1,NULL,9902,P7246,"bsod nams chos 'phel",1,NULL
8365,P5809,"bstan don pa",1,NULL,7803,P529,"Jamgon Ngawang Gyeltsen",1,5
7803,P529,"Jamgon Ngawang Gyeltsen",2,5,7815,P530,"Shakya Rinchen",2,5
7803,P529,"Jamgon Ngawang Gyeltsen",2,5,7950,P543,"ngag dbang 'phrin las",2,NULL
7803,P529,"Jamgon Ngawang Gyeltsen",2,5,10409,P773,"Chokle Namgyel",2,NULL
7803,P529,"Jamgon Ngawang Gyeltsen",2,5,10430,P775,"ye shes dngos grub",2,NULL
7803,P529,"Jamgon Ngawang Gyeltsen",2,5,12747,P9910,"'jigs med nor bu",2,NULL
10835,P814,"Unyon Kunga Zangpo",2,5,7804,P5290,"bshes gnyen rnam rgyal",2,NULL
7804,P5290,"bshes gnyen rnam rgyal",1,NULL,9030,P644,"Gyurme Dechen",1,5
8044,P5514,"chos sku rdo rje",1,NULL,7805,P5291,"man lung gu ru",1,NULL
7805,P5291,"man lung gu ru",1,NULL,9890,P7235,"sangs rgyas rgyal mtshan",1,NULL
12837,P9998,"ting 'dzin bzang po",1,NULL,7812,P5298,"rin chen dpal",1,NULL
8730,P6145,"Dromton Zhonnu Lodro",2,5,7812,P5298,"rin chen dpal",2,NULL
7824,P531,"mi pham dbang po",1,NULL,7815,P530,"Shakya Rinchen",1,5
7834,P532,"bstan pa rgyal mtshan",1,NULL,7815,P530,"Shakya Rinchen",1,5
7845,P533,"kun dga' mi 'gyur rdo rje",1,NULL,7815,P530,"Shakya Rinchen",1,5
7815,P530,"Shakya Rinchen",2,5,7855,P534,"'brug sgra rnam rgyal",2,NULL
7815,P530,"Shakya Rinchen",2,5,7865,P535,"'jigs med grags pa",2,NULL
7815,P530,"Shakya Rinchen",2,5,7874,P536,"Shakya Tendzin",2,5
7815,P530,"Shakya Rinchen",2,5,7884,P537,"'jigs med seng+ge",2,NULL
7815,P530,"Shakya Rinchen",2,5,7895,P538,"Kunga Gyatso",2,5
7815,P530,"Shakya Rinchen",2,5,7906,P539,"bstan 'dzin rnam rgyal",2,NULL
7815,P530,"Shakya Rinchen",2,5,7918,P540,"Sherab Sengge",2,5
7815,P530,"Shakya Rinchen",2,5,7994,P547,"kun bzang rgyal mtshan",2,NULL
7815,P530,"Shakya Rinchen",2,5,8028,P550,"Yonten Taye",2,5
7815,P530,"Shakya Rinchen",2,5,8050,P552,"'jam dbyangs rgyal mtshan",2,NULL
7818,P5302,"rdo rje rgyal mtshan",1,NULL,8356,P5800,"shes rab rin chen",1,NULL
8571,P60,"Rendawa Zhonnu Lodro",2,5,7820,P5304,"sangs rgyas rtse mo",2,NULL
7824,P531,"mi pham dbang po",1,NULL,7865,P535,"'jigs med grags pa",1,NULL
7824,P531,"mi pham dbang po",1,NULL,7895,P538,"Kunga Gyatso",1,5
7829,P5315,"dam chos rgya mtsho",1,NULL,9361,P675,"Lobzang Trinle",1,5
7832,P5318,"tshe dbang grags pa",1,NULL,7833,P5319,"ngag dbang grags pa",1,NULL
7833,P5319,"ngag dbang grags pa",1,NULL,7835,P5320,"ngag dbang nor bu",1,NULL
7835,P5320,"ngag dbang nor bu",1,NULL,7836,P5321,"nor bu yongs grags",1,NULL
7836,P5321,"nor bu yongs grags",1,NULL,7837,P5322,"nor bu dbang rgyal",1,NULL
7836,P5321,"nor bu yongs grags",1,NULL,12693,P9860,"pad+ma rgyal mtshan",1,NULL
7843,P5328,"blo bzang bstan dar dbang phyug",1,NULL,7842,P5327,"tshe dbang skyabs mchog",1,NULL
7844,P5329,"blo bzang 'jigs med rdo rje",1,NULL,7842,P5327,"tshe dbang skyabs mchog",1,NULL
9361,P675,"Lobzang Trinle",2,5,7845,P533,"kun dga' mi 'gyur rdo rje",2,NULL
7845,P533,"kun dga' mi 'gyur rdo rje",1,NULL,7895,P538,"Kunga Gyatso",1,5
7845,P533,"kun dga' mi 'gyur rdo rje",1,NULL,8028,P550,"Yonten Taye",1,5
11572,P882,"Jatson Nyingpo",2,5,7850,P5335,"nor bu rgyan pa",2,NULL
7928,P541,"bstan 'dzin chos rgyal",1,NULL,7855,P534,"'brug sgra rnam rgyal",1,NULL
8721,P6137,"byang chub rdo rje",1,NULL,7856,P5340,"sangs rgyas gling pa",1,NULL
8722,P6138,"shAkya ye shes",1,NULL,7856,P5340,"sangs rgyas gling pa",1,NULL
7928,P541,"bstan 'dzin chos rgyal",1,NULL,7865,P535,"'jigs med grags pa",1,NULL
9513,P689,"Kelzang Pema Wangchuk",2,5,7871,P5356,"rig 'dzin dbang rgyal",2,NULL
7895,P538,"Kunga Gyatso",2,5,7874,P536,"Shakya Tendzin",2,5
7874,P536,"Shakya Tendzin",2,5,10349,P7672,"karma dpal 'bar",2,NULL
7961,P544,"gsang sngags rgya mtsho",1,NULL,7895,P538,"Kunga Gyatso",1,5
7972,P545,"ngag dbang dpal bzang",1,NULL,7895,P538,"Kunga Gyatso",1,5
7983,P546,"'jam dbyangs phun tshogs",1,NULL,7895,P538,"Kunga Gyatso",1,5
8016,P549,"chos rdzong pa",1,NULL,7895,P538,"Kunga Gyatso",1,5
7895,P538,"Kunga Gyatso",2,5,7906,P539,"bstan 'dzin rnam rgyal",2,NULL
7895,P538,"Kunga Gyatso",2,5,7994,P547,"kun bzang rgyal mtshan",2,NULL
7895,P538,"Kunga Gyatso",2,5,8005,P548,"ye shes rdo rje",2,NULL
7895,P538,"Kunga Gyatso",2,5,8072,P554,"'jigs med rgyal mtshan",2,NULL
7895,P538,"Kunga Gyatso",2,5,8281,P573,"ngag dbang chos rgyal",2,NULL
7904,P5388,"byams pa bstan dar",1,NULL,7903,P5387,"klu khang pa tshe dbang rab   brtan",1,NULL
7906,P539,"bstan 'dzin rnam rgyal",1,NULL,8061,P553,"pad dkar bstan 'dzin",1,NULL
7906,P539,"bstan 'dzin rnam rgyal",1,NULL,8072,P554,"'jigs med rgyal mtshan",1,NULL
7918,P540,"Sherab Sengge",2,5,8039,P551,"'jigs med rnam rgyal",2,NULL
7918,P540,"Sherab Sengge",2,5,8093,P556,"dga' dbang",2,NULL
7918,P540,"Sherab Sengge",2,5,8104,P557,"'jam dpal grags pa",2,NULL
7918,P540,"Sherab Sengge",2,5,8214,P567,"Yeshe Gyeltsen",2,NULL
7918,P540,"Sherab Sengge",2,5,8248,P570,"rin chen bzang po",2,NULL
7918,P540,"Sherab Sengge",2,5,8343,P579,"Sherab Gyeltsen",2,5
7920,P5402,"skal bzang dpal 'byor bzang po",1,NULL,7919,P5401,"skal bzang smra ba'i seng+ge",1,NULL
7921,P5403,"skal bzang mkhyen rab rgya   mtsho",1,NULL,7919,P5401,"skal bzang smra ba'i seng+ge",1,NULL
7939,P542,"'brug pad dkar",1,NULL,7928,P541,"bstan 'dzin chos rgyal",1,NULL
7948,P5428,"dpa' dbyangs",1,NULL,7945,P5425,"Dongak Chokyi Gyatso",1,5
8538,P5970,"Lerab Lingpa",2,5,7945,P5425,"Dongak Chokyi Gyatso",2,5
10742,P805,"Ngawang Kunga Lodro",2,5,7964,P5442,"bstan 'dzin 'phrin las",2,NULL
7964,P5442,"bstan 'dzin 'phrin las",1,NULL,9674,P7036,"byams pa phrin las yon tan",1,NULL
7972,P545,"ngag dbang dpal bzang",1,NULL,8028,P550,"Yonten Taye",1,5
7983,P546,"'jam dbyangs phun tshogs",1,NULL,8028,P550,"Yonten Taye",1,5
7994,P547,"kun bzang rgyal mtshan",1,NULL,8082,P555,"chos kyi rgyal mtshan",1,NULL
7994,P547,"kun bzang rgyal mtshan",1,NULL,11156,P844,"ngag dbang chos kyi rgya mtsho",1,NULL
8262,P5712,"bsod nams rtse mo",1,NULL,7996,P5471,"ngag dbang nyi zla bzang po",1,NULL
7996,P5471,"ngag dbang nyi zla bzang po",1,NULL,8261,P5711,"ngag dbang nyi ma",1,NULL
8261,P5711,"ngag dbang nyi ma",1,NULL,7997,P5472,"kun dga' bsod nams dbang phyug",1,NULL
8005,P548,"ye shes rdo rje",1,NULL,8236,P569,"pad+ma bzang po",1,NULL
8005,P548,"ye shes rdo rje",1,NULL,8335,P578,"shAkya rgyal mtshan",1,NULL
9513,P689,"Kelzang Pema Wangchuk",2,5,8010,P5484,"pad+ma theg mchog bstan pa'i   rgyal mtshan",2,NULL
12389,P9577,"ngag dbang kun bzang 'jigs med",1,NULL,8011,P5485,"ye shes phun tshogs",1,NULL
8012,P5486,"klong yangs 'od gsal",1,NULL,9633,P7,"'gyur med rdo rje",1,NULL
8461,P59,"seng+ge rgyal mtshan",1,NULL,8027,P55,"Khedrubje Gelek Pelzang",1,5
8571,P60,"Rendawa Zhonnu Lodro",2,5,8027,P55,"Khedrubje Gelek Pelzang",2,5
8781,P62,"dpal 'byor shes rab",1,NULL,8027,P55,"Khedrubje Gelek Pelzang",1,5
8879,P63,"blo gros mtshungs med",1,NULL,8027,P55,"Khedrubje Gelek Pelzang",1,5
8986,P64,"Tsongkhapa Lobzang Drakpa",2,5,8027,P55,"Khedrubje Gelek Pelzang",2,5
9095,P65,"Gyeltsabje Darma Rinchen",2,5,8027,P55,"Khedrubje Gelek Pelzang",2,5
8027,P55,"Khedrubje Gelek Pelzang",2,5,8137,P56,"bsod nams mchog grub grags   bzang",2,NULL
8027,P55,"Khedrubje Gelek Pelzang",2,5,8247,P57,"chos ldan rab 'byor",2,NULL
8027,P55,"Khedrubje Gelek Pelzang",2,5,8354,P58,"Lodro Gyeltsen",2,5
8027,P55,"Khedrubje Gelek Pelzang",2,5,10794,P81,"Lodro Chokyong",2,5
8028,P550,"Yonten Taye",2,5,8039,P551,"'jigs med rnam rgyal",2,NULL
8028,P550,"Yonten Taye",2,5,8050,P552,"'jam dbyangs rgyal mtshan",2,NULL
8028,P550,"Yonten Taye",2,5,8082,P555,"chos kyi rgyal mtshan",2,NULL
8028,P550,"Yonten Taye",2,5,8104,P557,"'jam dpal grags pa",2,NULL
8028,P550,"Yonten Taye",2,5,8281,P573,"ngag dbang chos rgyal",2,NULL
8028,P550,"Yonten Taye",2,5,11156,P844,"ngag dbang chos kyi rgya mtsho",2,NULL
10952,P825,"Pema Karpo",2,NULL,8033,P5504,"gzhan phan bzang po",2,NULL
8042,P5512,"o rgyan rnam grol rgya mtsho",1,NULL,9935,P728,"Tubten Chowang Nyamnyi Dorje",1,5
8042,P5512,"o rgyan rnam grol rgya mtsho",1,NULL,10019,P736,"Dudjom Rinpoche Jigdrel Yeshe Dorje",1,5
8043,P5513,"'jam dpal bde legs nyi ma",1,NULL,10019,P736,"Dudjom Rinpoche Jigdrel Yeshe Dorje",1,5
9908,P7251,"shes rab seng+ge",1,NULL,8044,P5514,"chos sku rdo rje",1,NULL
8050,P552,"'jam dbyangs rgyal mtshan",1,NULL,8203,P566,"'jigs med grags pa 02",1,NULL
8050,P552,"'jam dbyangs rgyal mtshan",1,NULL,8214,P567,"Yeshe Gyeltsen",1,NULL
8050,P552,"'jam dbyangs rgyal mtshan",1,NULL,8225,P568,"tshul khrims grags pa",1,NULL
8050,P552,"'jam dbyangs rgyal mtshan",1,NULL,8236,P569,"pad+ma bzang po",1,NULL
8050,P552,"'jam dbyangs rgyal mtshan",1,NULL,8248,P570,"rin chen bzang po",1,NULL
8050,P552,"'jam dbyangs rgyal mtshan",1,NULL,8259,P571,"phur pa",1,NULL
8050,P552,"'jam dbyangs rgyal mtshan",1,NULL,8270,P572,"mkho thang grub chung",1,NULL
8050,P552,"'jam dbyangs rgyal mtshan",1,NULL,8292,P574,"yon tan rgya mtsho",1,NULL
8050,P552,"'jam dbyangs rgyal mtshan",1,NULL,8335,P578,"shAkya rgyal mtshan",1,NULL
8050,P552,"'jam dbyangs rgyal mtshan",1,NULL,8343,P579,"Sherab Gyeltsen",1,5
8050,P552,"'jam dbyangs rgyal mtshan",1,NULL,11156,P844,"ngag dbang chos kyi rgya mtsho",1,NULL
8053,P5522,"chos bzang dpal",1,NULL,8571,P60,"Rendawa Zhonnu Lodro",1,5
8054,P5523,"kun dga' bzang po",1,NULL,8571,P60,"Rendawa Zhonnu Lodro",1,5
8055,P5524,"byang chub seng+ge",1,NULL,8571,P60,"Rendawa Zhonnu Lodro",1,5
8059,P5528,"dngos grub bstan 'dzin",1,NULL,8056,P5525,"dge 'dun bstan pa rgya mtsho",1,NULL
8066,P5534,"tshul khrims byang chub 2",1,NULL,8067,P5535,"g.yung drung dbang phyug",1,NULL
8071,P5539,"blo bzang chos 'phel",1,NULL,8223,P5678,"dkon mchog chos 'phel",1,NULL
8072,P554,"'jigs med rgyal mtshan",1,NULL,8203,P566,"'jigs med grags pa 02",1,NULL
8072,P554,"'jigs med rgyal mtshan",1,NULL,8303,P575,"yon tan rgyal mtshan",1,NULL
8072,P554,"'jigs med rgyal mtshan",1,NULL,8325,P577,"'jam dpal rdo rje",1,NULL
9807,P7160,"tshul khrims mchog grub",1,NULL,8090,P5557,"rnam rgyal bkra shis",1,NULL
8104,P557,"'jam dpal grags pa",1,NULL,8292,P574,"yon tan rgya mtsho",1,NULL
8104,P557,"'jam dpal grags pa",1,NULL,8303,P575,"yon tan rgyal mtshan",1,NULL
8104,P557,"'jam dpal grags pa",1,NULL,8314,P576,"skal ldan zla ba",1,NULL
8104,P557,"'jam dpal grags pa",1,NULL,8325,P577,"'jam dpal rdo rje",1,NULL
8104,P557,"'jam dpal grags pa",1,NULL,8387,P583,"'jam dpal rgya mtsho",1,NULL
8104,P557,"'jam dpal grags pa",1,NULL,8408,P585,"tshul khrims rgyal mtshan",1,NULL
8104,P557,"'jam dpal grags pa",1,NULL,8419,P586,"kun dga' dpal 'byor",1,NULL
8104,P557,"'jam dpal grags pa",1,NULL,8430,P587,"bshad sgrub 'od zer",1,NULL
8104,P557,"'jam dpal grags pa",1,NULL,8462,P590,"shAkya rgyal mtshan",1,NULL
9355,P6744,"Pema Vajra",2,5,8115,P558,"'gyur med mthu stobs rnam rgyal",2,NULL
12635,P9805,"tshe dbang rig 'dzin bzang po",1,NULL,8115,P558,"'gyur med mthu stobs rnam rgyal",1,NULL
10828,P8133,"Namkha Tsewang Chokdrub",2,5,8115,P558,"'gyur med mthu stobs rnam rgyal",2,NULL
9546,P692,"Pema Tekchok Tenpai Gyeltsen",2,5,8115,P558,"'gyur med mthu stobs rnam rgyal",2,NULL
11485,P8741,"bkra shis rgya mtsho",1,NULL,8115,P558,"'gyur med mthu stobs rnam rgyal",1,NULL
8115,P558,"'gyur med mthu stobs rnam rgyal",1,NULL,8564,P5994,"chos kyi blo gros",1,NULL
8115,P558,"'gyur med mthu stobs rnam rgyal",1,NULL,11490,P8746,"Dorje Rabten",1,5
8115,P558,"'gyur med mthu stobs rnam rgyal",1,NULL,8574,P6002,"Drodul Pawo Dorje",1,5
9535,P691,"rdo rje drag po rtsal",1,NULL,8126,P559,"Pema Nyinje Wangpo",1,5
10984,P828,"Dudul Dorje",2,NULL,8126,P559,"Pema Nyinje Wangpo",2,5
11018,P831,"Chodrub Gyatso",2,NULL,8126,P559,"Pema Nyinje Wangpo",2,5
11125,P841,"gtsug lag dga' ba'i dbang po",1,NULL,8126,P559,"Pema Nyinje Wangpo",1,5
11178,P846,"Kunzik Chokyi Nangwa",2,NULL,8126,P559,"Pema Nyinje Wangpo",2,5
9715,P7075,"dkar brgyud 'phrin rnam rgyal",1,NULL,8126,P559,"Pema Nyinje Wangpo",1,5
