TOL ID,TBRC RID,Primary name,Wylie title,Wylie name,Wylie script,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Name display phonetic,Name display Wylie,Ordinal,Wikidata ID
8126,P559,"The Ninth Situ, Pema Nyinje Wangpo",si tu,pad+ma nyin byed dbang po,པདྨ་ཉིན་བྱེད་དབང་པོ།,1774,0,,,1853,0,,,M,"The Ninth Situ, Pema Nyinje Wangpo",si tu 09 pad+ma nyin byed dbang po,9,
2973,P1669,Khyunggo Tsel,,khyung rgod rtsal,ཁྱུང་རྒོད་རྩལ།,1175,0,,,,0,,,M,Khyunggo Tsel,khyung rgod rtsal,,
13558,P8LS4344,"The Tenth Ruler of Eyul, Lhagyari Tsering Pelbar",e lha rgya ri khri chen,tshe ring dpal 'bar,ཚེ་རིང་དཔལ་འབར།,,0,,72,,0,,75,M,"The Tenth Ruler of Eyul, Lhagyari Tsering Pelbar",e lha rgya ri khri chen 10 tshe ring dpal 'bar,10,
12865,P1KG1960,"The Eleventh Ruler of Eyul, Lhagyari Dechen Trinle Rolpa",e lha rgya ri khri chen,bde chen 'phrin las rol pa,བདེ་ཆེན་འཕྲིན་ལས་རོལ་པ།,,0,,71,,0,,75,M,"The Eleventh Ruler of Eyul, Lhagyari Dechen Trinle Rolpa",e lha rgya ri khri chen 11 bde chen 'phrin las rol pa,11,
8754,P6169,"The First Gyatrul, Dongak Tendzin",rgya sprul,mdo sngags bstan 'dzin,མདོ་སྔགས་བསྟན་འཛིན།,1830,0,,,1892,0,,,M,"The First Gyatrul, Dongak Tendzin",rgya sprul 01 mdo sngags bstan 'dzin,1,
13559,P8LS4345,"The Twelfth Ruler of Eyul, Lhagyari Zilnon Wangchuk",e lha rgya ri khri chen,zil gnon dbang phyug,ཟིལ་གནོན་དབང་ཕྱུག།,,0,,74,,0,,76,M,"The Twelfth Ruler of Eyul, Lhagyari Zilnon Wangchuk",e lha rgya ri khri chen 12 zil gnon dbang phyug,12,
13560,P8LS4346,"The Thirteenth Ruler of Eyul, Lhagyari Tri Songwanggyel",e lha rgya ri khri chen,khri srong dbang rgyal,ཁྲི་སྲོང་དབང་རྒྱལ།,,0,,75,,0,,76,M,"The Thirteenth Ruler of Eyul, Lhagyari Tri Songwanggyel",e lha rgya ri khri chen 13 khri srong dbang rgyal,13,
5641,P331,Deumar Geshe Tendzin Puntsok,,de'u dmar dge bshes bstan 'dzin phun tshogs,དེའུ་དམར་དགེ་བཤེས་བསྟན་འཛིན་ཕུན་ཚོགས།,1672,0,,,,0,,,M,Deumar Geshe Tendzin Puntsok,de'u dmar dge bshes bstan 'dzin phun tshogs,,
13561,P8LS4350,Lhagyari Namgyel Wangchuk,,lha rgya ri rnam rgyal dbang phyug,རྣམ་རྒྱལ་དབང་ཕྱུག།,,0,,76,1912,0,,,M,Lhagyari Namgyel Wangchuk,lha rgya ri rnam rgyal dbang phyug,,
13562,P8LS4347,"The Fourteenth Ruler of Eyul, Lhagyari Tobjor Wangchuk",e lha rgya ri khri chen,stobs 'byor dbang phyug,སྟོབས་འབྱོར་དབང་ཕྱུག།,,0,,76,,0,,79,M,"The Fourteenth Ruler of Eyul, Lhagyari Tobjor Wangchuk",e lha rgya ri khri chen 14 stobs 'byor dbang phyug,14,
13563,P8LS4348,"The Fifteenth Ruler of Eyul, Lhagyari Jigme Wangchuk",e lha rgya ri khri chen,jigs med dbang phyug,འཇིགས་མེད་དབང་ཕྱུག།,,0,,78,1960,0,,,M,"The Fifteenth Ruler of Eyul, Lhagyari Jigme Wangchuk",e lha rgya ri khri chen 15 'jigs med dbang phyug,15,
13564,P8LS4349,"The Sixteenth Ruler of Eyul, Lhagyari Kelzang Nyendrak",e lha rgya ri khri chen,skal bzang snyan grags,སྐལ་བཟང་སྙན་གྲགས།,,0,,78,1952,1,,,M,"The Sixteenth Ruler of Eyul, Lhagyari Kelzang Nyendrak",e lha rgya ri khri chen 16 skal bzang snyan grags,16,
7462,P4975,Tashi Gon,,bkra shis mgon,བཀྲ་ཤིས་མགོན།,,0,,46,,0,,47,M,Tashi Gon,bkra shis mgon,,
7521,P5028,Trulzhik Menpa,,khrul zhig sman pa,འཁྲུལ་ཞིག་སྨན་པ།,,0,,46,,0,,48,M,Trulzhik Menpa,khrul zhig sman pa,,
276,P00KG09732,"The Seventeenth Ruler of Eyul, Lhagyari Namgyel Gyatso",e lha rgya ri khri chen,rnam rgyal rgya mtsho,རྣམ་རྒྱལ་རྒྱ་མཚོ།,1927,1,,,2003,0,,,M,"The Seventeenth Ruler of Eyul, Lhagyari Namgyel Gyatso",e lha rgya ri khri chen 17 rnam rgyal rgya mtsho,17,
9572,P6943,Zangpo Drakpa,,bzang po grags pa,བཟང་པོ་གྲགས་པ།,,0,,54,,0,,56,M,Zangpo Drakpa,bzang po grags pa,,
11796,P9027,Tseten Chodzom,,tshe brtan chos 'dzoms,ཚེ་བརྟན་ཆོས་འཛོམས།,1890,1,,,1959,0,,,F,Tseten Chodzom,tshe brtan chos 'dzoms,,
11790,P9021,Surkhang Wangchen Tseten,,zur khang dbang chen tshe brtan,ཟུར་ཁང་དབང་ཆེན་ཚེ་བརྟན།,1891,0,,,1953,0,,,M,Surkhang Wangchen Tseten,zur khang dbang chen tshe brtan,,
4177,P2472,Konchok Kyab,,dkon mchog skyabs,དཀོན་མཆོག་སྐྱབས།,,0,,,,0,,,M,Konchok Kyab,dkon mchog skyabs,,
2987,P1681,Kundrol Drakpa,,kun grol grags pa,ཀུན་གྲོལ་གྲགས་པ།,,0,,70,,0,,71,M,Kundrol Drakpa,kun grol grags pa,,
8753,P6168,Jamyang Sherab Chokyi Nangwa,,jam dbyangs shes rab chos kyi snang ba,འཇམ་དབྱངས་ཤེས་རབ་ཆོས་ཀྱི་སྣང་བ།,1854,0,,,1893,0,,,M,Jamyang Sherab Chokyi Nangwa,jam dbyangs shes rab chos kyi snang ba,,
6395,P4,Tsunma Yulha,,btsun ma g.yu lha,བཙུན་མ་གཡུ་ལྷ།,1901,0,,,1980,0,,,F,Tsunma Yulha,btsun ma g.yu lha,,
5313,P3006,Sumton Yeshe Zung,,sum ston ye shes gzungs,སུམ་སྟོན་ཡེ་ཤེས་གཟུངས།,,0,,46,,0,,48,M,Sumton Yeshe Zung,sum ston ye shes gzungs,,
2434,P1175,Yonten Gyatso,,yon tan rgya mtsho,ཡོན་ཏན་རྒྱ་མཚོ།,1516,0,,,1551,0,,,M,Yonten Gyatso,yon tan rgya mtsho,,
2427,P1169,Pelden Gyeltsen,,dpal ldan rgyal mtshan,དཔལ་ལྡན་རྒྱལ་མཚན།,1535,0,,,,0,,64,M,Pelden Gyeltsen,dpal ldan rgyal mtshan,,
5985,P3627,Chakpa Chopel,,chags pa chos 'phel,ཆགས་པ་ཆོས་འཕེལ།,,0,,68,,0,,71,M,Chakpa Chopel,chags pa chos 'phel,,
6779,P435,Konchok Delek,,dkon mchog bde legs,དཀོན་མཆོག་བདེ་ལེགས།,1447,0,,,1506,0,,,M,Konchok Delek,dkon mchog bde legs,,
6801,P437,Konchok Pendar,,dkon mchog phan dar,དཀོན་མཆོག་ཕན་དར།,1511,0,,,1577,0,,,M,Konchok Pendar,dkon mchog phan dar,,
6982,P4536,Ngawang Sanggye Pelzang,,ngag dbang sangs rgyas dpal bzang,ངག་དབང་སངས་རྒྱས་དཔལ་བཟང།,,0,,68,,0,,71,M,Ngawang Sanggye Pelzang,ngag dbang sangs rgyas dpal bzang,,
13566,P1TD28,Semarkar,,sad mar dkar/,སད་མར་དཀར༎,,0,,26,,0,,28,F,Semarkar,sad mar dkar/,,
7641,P5137,Repa Karpo,,ras pa dkar po,རས་པ་དཀར་པོ།,1198,0,,,1262,0,,,M,Repa Karpo,ras pa dkar po,,
13572,P1TD30,Trewo Alu,,tre bo a klu,ཏྲེ་བོ་ཨ་ཀླུ།,,0,,48,,0,,51,M,Trewo Alu,tre bo a klu,,
13574,P1AG95,Yeshe Tendzin,,ye shes bstan 'dzin,ཡེ་ཤེས་བསྟན་འཛིན།,,0,,71,,0,,74,M,Yeshe Tendzin,ye shes bstan 'dzin,,
8757,P6172,"The Third Karma Kuchen, Dongak Chokyi Nyima",karma sku chen,mdo sngags chos kyi nyi ma,མདོ་སྔགས་ཆོས་ཀྱི་ཉི་མ།,1854,0,,,1906,0,,,M,"The Third Karma Kuchen, Dongak Chokyi Nyima",karma sku chen 03 mdo sngags chos kyi nyi ma,3,
13583,P1TD29,Tsarong Dundul Namgyal,,tsha rong bdud 'dul rnam rgyal/,ཚ་རོང་བདུད་འདུལ་རྣམ་རྒྱལ༎,1920,0,,,2011,0,,,M,Tsarong Dundul Namgyal,tsha rong bdud 'dul rnam rgyal/,,
9305,P6698,Tsarong Wangchuk Gyalpo,,tsha rong dbang phyug rgyal po,ཚ་རོང་དབང་ཕྱུག་རྒྱལ་པོ།,1866,0,,,1912,0,,,M,Tsarong Wangchuk Gyalpo,tsha rong dbang phyug rgyal po,,
7162,P4699,Ngawang Khedrub,,ngag dbang mkhas grub,ངག་དབང་མཁས་གྲུབ།,1779,0,,,1838,0,,,M,Ngawang Khedrub,ngag dbang mkhas grub,,
11285,P856,Chokyong Zangpo,,chos skyong bzang po,ཆོས་སྐྱོང་བཟང་པོ།,1441,0,,,1527,0,,,M,Chokyong Zangpo,chos skyong bzang po,,
13588,P2KT11,Noyon Khutuktu Danzan Ravjaa,,bstan 'dzin rab rgyas,བསྟན་འཛིན་རབ་རྒྱས།,1803,0,,,1857,0,,,,Noyon Khutuktu Danzan Ravjaa,bstan 'dzin rab rgyas,,
10018,P7359,"The Second Penor, Rigdzin Pelchen Dupa",pad nor,rig 'dzin dpal chen 'dus pa,རིག་འཛིན་དཔལ་ཆེན་འདུས་པ།,1887,0,,,1932,0,,,M,"The Second Penor, Rigdzin Pelchen Dupa",pad nor 02 rig 'dzin dpal chen 'dus pa,2,
10546,P7868,Buddhaguhya,,sangs rgyas gsang ba,སངས་རྒྱས་གསང་བ།,,0,,31,,0,,32,M,Buddhaguhya,sangs rgyas gsang ba,,
2339,P109,"The Eighth Dalai Lama, Jampel Gyatso",ta la'i bla ma,jam dpal rgya mtsho,འཇམ་དཔལ་རྒྱ་མཚོ།,1758,0,,,1804,0,,,M,"The Eighth Dalai Lama, Jampel Gyatso",ta la'i bla ma 08 'jam dpal rgya mtsho,8,
10561,P7883,Yungdrung Puntsok,,g.yung drung phun tshogs,གཡུང་དྲུང་ཕུན་ཚོགས།,,0,,72,,0,,75,M,Yungdrung Puntsok,g.yung drung phun tshogs,,
10579,P79,Taktsang Lotsāwa Sherab Rinchen,,stag tshang lo tsA ba shes rab rin chen,སྟག་ཚང་ལོ་ཙཱ་བ་ཤེས་རབ་རིན་ཆེན།,1405,0,,,1477,0,,,M,Taktsang Lotsāwa Sherab Rinchen,stag tshang lo tsA ba shes rab rin chen,,
10168,P75,Khedrub Norzang Gyatso,,mkhas grub nor bzang rgya mtsho,མཁས་གྲུབ་ནོར་བཟང་རྒྱ་མཚོ།,1423,0,,,1513,0,,,M,Khedrub Norzang Gyatso,mkhas grub nor bzang rgya mtsho,,
5803,P3458,Go Khukpa Lhetse,,gos khug pa lhas btsas,འགོས་ཁུག་པ་ལྷས་བཙས།,,0,,42,,0,,44,M,Go Khukpa Lhetse,gos khug pa lhas btsas,,
7326,P4849,Smṛtijñānakīrti,,dran pa'i ye shes grags pa,དྲན་པའི་ཡེ་ཤེས་གྲགས་པ།,,0,,41,,0,,41,M,Smṛtijñānakīrti,dran pa'i ye shes grags pa,,
2854,P1558,Dondrub Rinchen,,don grub rin chen,དོན་གྲུབ་རིན་ཆེན།,1309,0,,,1385,0,,,M,Dondrub Rinchen,don grub rin chen,,
6874,P4436,Sonam Chopel,,bsod nams chos 'phel,བསོད་ནམས་ཆོས་འཕེལ།,1595,0,,,1658,0,,,M,Sonam Chopel,bsod nams chos 'phel,,
7732,P5221,Dola Jigme Kelzang,,rdo la 'jigs med skal bzang,རྡོ་ལ་འཇིགས་མེད་སྐལ་བཟང།,1789,0,,,,0,,,M,Dola Jigme Kelzang,rdo la 'jigs med skal bzang,,
6351,P396,Shākya Chokden,,shAkya mchog ldan,ཤཱཀྱ་མཆོག་ལྡན།,1428,0,,,1507,0,,,M,Shākya Chokden,shAkya mchog ldan,,
10480,P78,Khyenrab Wangchuk Drakpa Zangpo,,mkhyen rab dbang phyug grags pa bzang po,མཁྱེན་རབ་དབང་ཕྱུག་གྲགས་པ་བཟང་པོ།,,0,,56,,0,,59,M,Khyenrab Wangchuk Drakpa Zangpo,mkhyen rab dbang phyug grags pa bzang po,,
6470,P4069,Minyak Kunzang Sonam,,mi nyag kun bzang bsod nams,མི་ཉག་ཀུན་བཟང་བསོད་ནམས།,1823,0,,,1905,0,,,M,Minyak Kunzang Sonam,mi nyag kun bzang bsod nams,,
2419,P1161,"The Eighth Dungkar, Dungkar Lobzang Trinle",dung dkar,dung dkar blo bzang 'phrin las,དུང་དཀར་བློ་བཟང་འཕྲིན་ལས།,1927,0,,,1997,0,,,M,"The Eighth Dungkar, Dungkar Lobzang Trinle",dung dkar 08 dung dkar blo bzang 'phrin las,8,
2791,P1500,Tsonawa Sherab Zangpo,,mtsho sna ba shes rab bzang po,མཚོ་སྣ་བ་ཤེས་རབ་བཟང་པོ།,,0,,50,,0,,52,M,Tsonawa Sherab Zangpo,mtsho sna ba shes rab bzang po,,
7565,P5068,Ara Drubtob Tarpai Gyeltsen,,a ra grub thob thar pa'i rgyal mtshan,ཨ་ར་གྲུབ་ཐོབ་ཐར་པའི་རྒྱལ་མཚན།,1535,0,,,,0,,,M,Ara Drubtob Tarpai Gyeltsen,a ra grub thob thar pa'i rgyal mtshan,,
13596,P3CN1564,"The Thirty-Third Menri Trizin, Lungtok Tenpai Nyima",sman ri khri 'dzin,lung rtogs bstan pa'i nyi ma,ལུང་རྟོགས་བསྟན་པའི་ཉི་མ།,1929,0,,,2017,0,,,M,"The Thirty-Third Menri Trizin, Lungtok Tenpai Nyima",sman ri khri 'dzin 33 lung rtogs bstan pa'i nyi ma,33,
1639,P10100,Namgyel Gonpo,,rnam rgyal mgon po,རྣམ་རྒྱལ་མགོན་པོ།,1399,0,,,1424,0,,,M,Namgyel Gonpo,rnam rgyal mgon po,,
13597,P1AG112,Dawo Wangmo,,zla 'od dbang mo,ཟླ་འོད་དབང་མོ།,,0,,66,,0,,68,F,Dawo Wangmo,zla 'od dbang mo,,
9172,P6572,Chonyi Wangmo,,chos nyid dbang mo,ཆོས་ཉིད་དབང་མོ།,,0,,76,,0,,79,F,Chonyi Wangmo,chos nyid dbang mo,,
13598,P1AG113,Yangchen Lhamo,,dbyangs can lha mo,དབྱངས་ཅན་ལྷ་མོ།,1907,0,,,1973,1,,,F,Yangchen Lhamo,dbyangs can lha mo,,
3770,P210,Tamdrin Lhamo,,rta mgrin lha mo,རྟ་མགྲིན་ལྷ་མོ།,1923,0,,,1979,0,,,F,Tamdrin Lhamo,rta mgrin lha mo,,
3152,P183,Shukseb Jetsun Choying Zangmo,,shug gseb rje btsun chos dbyings bzang mo,ཤུག་གསེབ་རྗེ་བཙུན་ཆོས་དབྱིངས་བཟང་མོ།,1853,0,1865,,1951,0,,,F,Shukseb Jetsun Choying Zangmo,shug gseb rje btsun chos dbyings bzang mo,,
13611,P1TD47,K. Dhondup,,skal bzang don grub,Sཀལ་བཟང་དོན་གྲུབ།,1952,0,,,1995,0,,,M,K. Dhondup,skal bzang don grub,,
10835,P814,Unyon Kunga Zangpo,,dbus smyon kun dga' bzang po,དབུས་མཉོན་ཀུན་དགའ་བཟང་པོ།,1458,0,,,1532,0,,,M,Unyon Kunga Zangpo,dbus smyon kun dga' bzang po,,
13612,P1AG114,Kunzang Chokyi Drolma,,kun bzang chos kyi sgrol ma,ཀུན་བཟང་ཆོས་ཀྱི་སྒྲོལ་མ།,,0,,74,,0,,76,F,Kunzang Chokyi Drolma,kun bzang chos kyi sgrol ma,,
13613,P1AG116,Nene Metokma,,ne ne me tog ma,ནེ་ནེ་མེ་ཏོག་མ།,,0,,76,,0,,79,F,Nene Metokma,ne ne me tog ma,,
13614,P1TD48,Depa Norbu,,sde pa nor bu,སྡེ་པ་ནོར་བུ།,1595,1,,,,0,,67,M,Depa Norbu,sde pa nor bu,,
13615,P1TD46,Tamdrin Wangmo,,rta mgrin dbang mo,རྟ་མགྲིན་དབང་མོ།,1787,0,,,,0,,74,F,Tamdrin Wangmo,rta mgrin dbang mo,,
13616,P1KG10329,Nangsa Wobum,,snang sa 'od 'bum,སྣང་ས་འོད་འབུམ།,,0,,41,,0,,45,F,Nangsa Wobum,snang sa 'od 'bum,,
6009,P3649,Depa Trinle Gyatso,,sde pa 'phrin las rgya mtsho,སྡེ་པ་འཕྲིན་ལས་རྒྱ་མཚོ།,,0,,64,1668,0,,,M,Depa Trinle Gyatso,sde pa 'phrin las rgya mtsho,,
13617,P1KG9679,Khordong Terchen Nuden Dorje,,khor gdong gter chen nus ldan rdo rje,འཁོར་གདོང་གཏེར་ཆེན་ནུས་ལྡན་རྡོ་རྗེ།,1802,0,1791,,1864,0,,,M,Khordong Terchen Nuden Dorje,khor gdong gter chen nus ldan rdo rje,,
11056,P8344,Lha Lama Yeshe Wo,,lha bla ma ye shes 'od,ལྷ་བླ་མ་ཡེ་ཤེས་འོད།,947,0,,,1019,0,1024,,M,Lha Lama Yeshe Wo,lha bla ma ye shes 'od,,
9361,P675,"The Fifth Lelung Jedrung, Lobzang Trinle",sle lung rje drung,bzhad pa'i rdo rje,བཞད་པའི་རྡོ་རྗེ།,1697,0,,,1740,0,,,M,"The Fifth Lelung Jedrung, Lobzang Trinle",sle lung rje drung 05 bzhad pa'i rdo rje,5,
5693,P3357,Umapa Tsondru Sengge,,dbu ma pa brtson 'grus seng ge,དབུ་མ་པ་བརྩོན་འགྲུས་སེང་གེ།,,0,,55,,0,,59,M,Umapa Tsondru Sengge,dbu ma pa brtson 'grus seng ge,,
7113,P4654,Tsen Khawoche,,btsan kha bo che,བཙན་ཁ་བོ་ཆེ།,1021,0,,,,0,,,M,Tsen Khawoche,btsan kha bo che,,
6275,P3890,Gorub Lotsāwa Chokyi Sherab,,go rub lo tsA ba chos kyi shes rab,གོ་རུབ་ལོ་ཙཱ་བ་ཆོས་ཀྱི་ཤེས་རབ།,,0,,41,,0,,,M,Gorub Lotsāwa Chokyi Sherab,go rub lo tsA ba chos kyi shes rab,,
10811,P8116,Wencheng Kongjo,,rgya bza' kong jo,རྒྱ་བཟའ་ཀོང་ཇོ།,623,1,,,680,0,,,F,Wencheng Kongjo,rgya bza' kong jo,,
10280,P7609,Mitrayogin,,mi tra dzo ki,མི་ཏྲ་ཛོ་ཀི།,,0,,47,,0,,50,M,Mitrayogin,mi tra dzo ki,,
4086,P2388,Jangchub Tsemo,,byang chub rtse mo,བྱང་ཆུབ་རྩེ་མོ།,1303,0,,,1380,0,,,M,Jangchub Tsemo,byang chub rtse mo,,
5527,P3203,Niṣkalaṅka,,ni ska laM ka,ནི་སྐ་ལཾ་ཀ།,,0,,46,,0,,48,M,Niṣkalaṅka,ni ska laM ka,,
9585,P6955,Pema Tekchok Loden,,pad+ma theg mchog blo ldan,པདྨ་ཐེག་མཆོག་བློ་ལྡན།,1879,0,,,1955,0,,,M,Pema Tekchok Loden,pad+ma theg mchog blo ldan,,
9945,P7289,Choying Khyabdel,,chos dbyings khyab brdal,ཆོས་དབྱིངས་ཁྱབ་བརྡལ།,1920,0,,,1997,0,,,M,Choying Khyabdel,chos dbyings khyab brdal,,
11741,P8977,Khenchen Dazer,,mkhan chen zla zer,མཁན་ཆེན་ཟླ་ཟེར།,1922,0,,,1990,0,,,M,Khenchen Dazer,mkhan chen zla zer,,
23,P00EGS1016642,Ratnākaraśānti,,rin chen 'byung gnas zhi ba,རིན་ཆེན་འབྱུང་གནས་ཞི་བ།,970,1,,,1045,1,,,M,Ratnākaraśānti,rin chen 'byung gnas zhi ba,,
9574,P6945,Drime Kunga,,dri med kun dga',དྲི་མེད་ཀུན་དགའ།,1347,0,,,,0,,,M,Drime Kunga,dri med kun dga',,
6678,P4259,Pelgyi Lhunpo,,dpal gyi lhun po,དཔལ་གྱི་ལྷུན་པོ།,,0,,33,,0,,,M,Pelgyi Lhunpo,dpal gyi lhun po,,
10908,P8209,Jinamitra,,dzi na mi tra,ཇིནམིཏྲ།,,0,,31,,0,,35,M,Jinamitra,dzi na mi tra,,
10900,P1KG8854,Śīlendrabodhi,,shi len+d+ra bo d+hi,ཤི་ལེནྡྲ་བོ་དྷི།,,0,,31,,0,,35,M,Śīlendrabodhi,shi len+d+ra bo d+hi,,
10911,P8211,Vidyākaraprabha,,vidya ka ra prabha,བི༹དྱ་ཀ་ར་པྲབྷ།,,0,,31,,0,,35,M,Vidyākaraprabha,vidya ka ra prabha,,
10970,P8266,Dharmatāśīla,,zhu chen gyi lo tsA ba dharma tA shI la,དྷརྨཏསིལ།,,0,,,,0,,,M,Dharmatāśīla,zhu chen gyi lo tsA ba dharma tA shI la,,
10980,P8276,Wangpabzhun,,wang phab zhun,ཝང་ཕབ་ཞུན།,,0,,42,,0,,44,M,Wangpabzhun,wang phab zhun,,
10961,P8258,Hortsun Tenzin Lodro Gyatso,,hor btsun bstan 'dzin blo gros rgya mtsho,ཧོར་བཙུན་བསྟན་འཛིན་བློ་གྲོས་རྒྱ་མཚོ།,1889,0,,,1975,0,,,M,Hortsun Tenzin Lodro Gyatso,hor btsun bstan 'dzin blo gros rgya mtsho,,
13627,P4CZ16819,Śākyaprabha,,shAkya pra b+ha/,ཤཱཀྱ་པྲ་བྷ༎,,0,,31,,0,,34,M,Śākyaprabha,shAkya pra b+ha/,,
13631,P2KG209263,Tong Ācārya,,tong A tsar+ya/,ཏོང་ཨཱ་ཙརྱ༎,,0,,31,,0,,34,M,Tong Ācārya,tong A tsar+ya/,,
10981,P8277,Gyatso De,,rgya mtsho'i sde,རྒྱ་མཚོའི་སྡེ།,,0,,41,,0,,,M,Gyatso De,rgya mtsho'i sde,,
10982,P8278,Gewai Lodro,,dge ba'i blo gros,དགེ་བའི་བློ་གྲོས།,,0,,41,,0,,,M,Gewai Lodro,dge ba'i blo gros,,
13628,P1KG10060,Lobsang Phuntsok Lhalungpa,,blo bzang phun tshogs lha lung pa,བློ་བཟང་ཕུན་ཚོགས་ལྷ་ལུང་པ།,1926,0,,,2008,0,,,M,Lobsang Phuntsok Lhalungpa,blo bzang phun tshogs lha lung pa,,
3736,P207,Vanaratna,,nags kyi rin chen,ནགས་ཀྱི་རིན་ཆེན།,1384,1,,,1468,0,,,M,Vanaratna,nags kyi rin chen,,
10699,P801,Zhuchen Tsultrim Rinchen,,zhu chen tshul khrims rin chen,ཞུ་ཆེན་ཚུལ་ཁྲིམས་རིན་ཆེན།,1697,0,,,1774,0,,,M,Zhuchen Tsultrim Rinchen,zhu chen tshul khrims rin chen,,
13633,P8LS68061,Woncheuk,,wen tshegs,ཝེན་ཚེགས།,613,0,,,695,0,,,M,Woncheuk,wen tshegs,,
13634,P8221,Go Chodrub,,gos chos grub,འགོས་ཆོས་གྲུབ།,755,1,,,849,0,,,M,Go Chodrub,gos chos grub,,
3660,P20,Rinchen Chok,,rin chen mchog,རིན་ཆེན་མཆོག།,,0,,53,,0,,53,M,Rinchen Chok,rin chen mchog,,
13635,P4CZ54054,Śrīvarman,,dpal gyi go cha/,དཔལ་གྱི་གོ་ཆ༎,,0,,,,0,,,M,Śrīvarman,dpal gyi go cha/,,
13636,P4CZ10522,Yonten Pel,,yon tan dpal/,ཡོན་ཏན་དཔལ༎,,0,,41,,0,,,M,Yonten Pel,yon tan dpal/,,
13638,P4CZ10539,Rinchen Gyeltsen,,rin chen rgyal mtshan/,རིན་ཆེན་རྒྱལ་མཚན༎,,0,,53,,0,,,M,Rinchen Gyeltsen,rin chen rgyal mtshan/,,
13642,P2548,Prajñāvarman,,ye shes go cha,ཡེ་ཤེས་གོ་ཆ།,,0,,29,,0,,,M,Prajñāvarman,ye shes go cha,,
6374,P3980,Drakpa Gyeltsen,,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,,0,,49,,0,,,M,Drakpa Gyeltsen,grags pa rgyal mtshan,,
4622,P2881,Jigme Ngotsar Gyatso,,jigs med ngo mtshar rgya mtsho,འཇིགས་མེད་ངོ་མཚར་རྒྱ་མཚོ།,1750,0,1760,,,0,,,M,Jigme Ngotsar Gyatso,jigs med ngo mtshar rgya mtsho,,
6733,P4308,Tsur Lotsāwa Yeshe Jungne,,mtshur lo tsA ba ye shes 'byung gnas,མཚུར་ལོ་ཙཱ་བ་ཡེ་ཤེས་འབྱུང་གནས།,,0,,43,,0,,,M,Tsur Lotsāwa Yeshe Jungne,mtshur lo tsA ba ye shes 'byung gnas,,
5386,P3074,Tsurton Wanggi Dorje,,mtshur ston dbang gi rdo rje,མཚུར་སྟོན་དབང་གི་རྡོ་རྗེ།,,0,,41,,0,,,M,Tsurton Wanggi Dorje,mtshur ston dbang gi rdo rje,,
5820,P3473,Chennga Tsultrim Bar,,spyan snga tshul khrims 'bar,སྤན་སྔ་ཚུལ་ཁྲིམས་འབར།,1038,0,,,1103,0,,,M,Chennga Tsultrim Bar,spyan snga tshul khrims 'bar,,
6441,P404,Tolungpa Rinchen Nyingpo,,stod lung pa rin chen snying po,སྟོད་ལུང་པ་རིན་ཆེན་སྙིང་པོ།,1032,0,,,1116,0,,,M,Tolungpa Rinchen Nyingpo,stod lung pa rin chen snying po,,
7090,P4633,Rinchen Namkha Dorje,,rin chen nam mkha' rdo rje,རིན་ཆེན་ནམ་མཁའ་རྡོ་རྗེ།,1077,0,,,1161,0,,,M,Rinchen Namkha Dorje,rin chen nam mkha' rdo rje,,
5822,P3475,Jayulwa Zhonnu Wo,,bya yul ba gzhon nu 'od,བྱ་ཡུལ་བ་གཞོན་ནུ་འོད།,1075,0,,,1138,0,,,M,Jayulwa Zhonnu Wo,bya yul ba gzhon nu 'od,,
1370,P8218,Khon Lui Wangpo,,khon klu'i dbang po,འཁོན་ཀླུའི་དབང་པོ།,,0,,30,,0,,,M,Khon Lui Wangpo,khon klu'i dbang po,,
13648,P8LS76445,Sindrang Yab Gomchen Dorje Lopen Chewang Rinzin Tagchungdarpa,,sin da rang yab sgom chen rdo rje slob dpon tshe dbang rig 'dzin stag chung dar pa,ཡབ་ཚེ་དབང་རིག་འཛིན་སྟག་ཆུང་དར་པ།,1925,0,,,2020,0,,,M,Sindrang Yab Gomchen Dorje Lopen Chewang Rinzin Tagchungdarpa,sin da rang yab sgom chen rdo rje slob dpon tshe dbang rig 'dzin stag chung dar pa,,
5312,P3005,Yutok Yonten Gonpo,,g.yu thog yon tan mgon po,གཡུ་ཐོག་ཡོན་ཏན་མགོན་པོ།,1126,0,,,1202,0,,,M,Yutok Yonten Gonpo,g.yu thog yon tan mgon po,,
8354,P58,Lodro Gyeltsen,,blo gros rgyal mtshan,བློ་གྲོས་རྒྱལ་མཚན།,1402,0,,,1472,0,,,M,Lodro Gyeltsen,blo gros rgyal mtshan,,
7473,P4985,Gonbujab,,mgon po skyabs,མགོན་པོ་སྐྱབས།,,0,,70,,0,,69,M,Gonbujab,mgon po skyabs,,
13650,P8LS76447,Drubtob Pema Trinle,,grub thob pad+ma 'phrin las,གྲུབ་ཐོབ་པདམ་འཕྲིན་ལས།,,0,,65,,0,,65,M,Drubtob Pema Trinle,grub thob pad+ma 'phrin las,,
12838,P9999,Tsembupa Darma Wozer,,tshem bu pa dar ma 'od zer,ཚེམ་བུ་པ་དར་མ་འོད་ཟེར།,,0,,49,,0,,,M,Tsembupa Darma Wozer,tshem bu pa dar ma 'od zer,,
