TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Display name English,Display name Wylie,Display name Tibetan,Wikidata ID,Lotsawa House URL,HAR URL
4591,P2851,,shAkya rin chen,bo-x-ewts,,shAkya rin chen,,0,,,,0,,,M,,shAkya rin chen,ཤཱཀྱ་རིན་ཆེན།,,,
8435,P5874,,shAkya rin chen,bo-x-ewts,,shAkya rin chen,,0,,,,0,,,M,,shAkya rin chen,ཤཱཀྱ་རིན་ཆེན།,,,
10393,P7714,,shAkya rin chen,bo-x-ewts,,shAkya rin chen,,0,,,,0,,,M,,shAkya rin chen,ཤཱཀྱ་རིན་ཆེན།,,,
10716,P8025,,shAkya rin chen,bo-x-ewts,,shAkya rin chen,1347,0,,,1426,0,,,M,,shAkya rin chen,ཤཱཀྱ་རིན་ཆེན།,,,
11479,P8736,,shAkya rin chen,bo-x-ewts,,shAkya rin chen,1237,0,,,,0,,,M,,shAkya rin chen,ཤཱཀྱ་རིན་ཆེན།,,,
12302,P9495,,shAkya rin chen,bo-x-ewts,,shAkya rin chen,,0,,,,0,,,M,,shAkya rin chen,ཤཱཀྱ་རིན་ཆེན།,,,
1796,P10248,,shAkya lha dbang sprul sku skye   brgyud,bo-x-ewts,,shAkya lha dbang sprul sku skye   brgyud,,0,,,,0,,,M,,shAkya lha dbang sprul sku skye   brgyud,ཤཱཀྱ་ལྷ་དབང་སྤྲུལ་སྐུ་སྐྱེ་བརྒྱུད།,,,
453,P0RK1171,,shAkya seng ge,bo-x-ewts,,shAkya seng ge,,0,,,,0,,,M,,shAkya seng ge,ཤཱཀྱ་སེང་གེ།,,,
5594,P3265,,shAkya seng+ge rgyal mtshan,bo-x-ewts,,shAkya seng+ge rgyal mtshan,,0,,,,0,,,M,,shAkya seng+ge rgyal mtshan,ཤཱཀྱ་སེངྒེ་རྒྱལ་མཚན།,,,
4634,P2892,,shAkya seng+ge,bo-x-ewts,,shAkya seng+ge,1074,0,,,1134,0,,,M,,shAkya seng+ge,ཤཱཀྱ་སེངྒེ།,,,
8199,P5656,,shAkya seng+ge,bo-x-ewts,,shAkya seng+ge,,0,,,,0,,,M,,shAkya seng+ge,ཤཱཀྱ་སེངྒེ།,,,
11129,P8413,,shAkya seng+ge,bo-x-ewts,,shAkya seng+ge,,0,,,,0,,,M,,shAkya seng+ge,ཤཱཀྱ་སེངྒེ།,,,
11535,P8787,,shAkya'i mtshan ldan,bo-x-ewts,,shAkya'i mtshan ldan,,0,,,,0,,,M,,shAkya'i mtshan ldan,ཤཱཀྱའི་མཚན་ལྡན།,,,
10557,P7878,,shAkya'i sras po rgyal ba'i sde,bo-x-ewts,,shAkya'i sras po rgyal ba'i sde,,0,,,,0,,,M,,shAkya'i sras po rgyal ba'i sde,ཤཱཀྱའི་སྲས་པོ་རྒྱལ་བའི་སྡེ།,,,
1255,P0RK615,,shAnti garbha (shAntigarbha),bo-x-ewts,,shAnti garbha (shAntigarbha),,0,,,,0,,,M,,shAnti garbha (shAntigarbha),ཤཱནཏི་གརབྷ ༼ཤཱནཏིགརབྷ༽།,,,
6413,P4014,,shAnti gupta,bo-x-ewts,,shAnti gupta,,0,,,,0,,,M,,shAnti gupta,ཤཱནཏི་གུཔཏ།,,,
1308,P0RK711,,shi la ba dzra,bo-x-ewts,,shi la ba dzra,,0,,,,0,,,M,,shi la ba dzra,ཤི་ལ་བ་ཛྲ།,,,
766,P0RK1533,,shi la tsaNDa (shIlacandra),bo-x-ewts,,shi la tsaNDa (shIlacandra),,0,,,,0,,,M,,shi la tsaNDa (shIlacandra),ཤི་ལ་ཙཎཌ ༼ཤཱིལཅནདྲ༽།,,,
1944,P10382,,shing chen sprul sku'i skye   brgyud,bo-x-ewts,,shing chen sprul sku'i skye   brgyud,,0,,,,0,,,M,,shing chen sprul sku'i skye   brgyud,ཤིང་ཆེན་སྤྲུལ་སྐུའི་སྐྱེ་བརྒྱུད།,,,
10213,P7544,,shing bza' 03a blo bzang   'phrin las rgya mtsho,bo-x-ewts,,shing bza' 03a blo bzang   'phrin las rgya mtsho,1821,0,,,1832,0,,,M,,shing bza' 03a blo bzang   'phrin las rgya mtsho,ཤིང་བཟའ ༠༣ཨ་བློ་བཟང་འཕྲིན་ལས་རྒྱ་མཚོ།,,,
10277,P7606,,shing lo pa,bo-x-ewts,,shing lo pa,,0,,,,0,,,M,,shing lo pa,ཤིང་ལོ་པ།,,,
11783,P9015,,shing sdong,bo-x-ewts,,shing sdong,,0,,,,0,,,M,,shing sdong,ཤིང་སྡོང།,,,
720,P0RK1476,,shin tu bzang po,bo-x-ewts,,shin tu bzang po,,0,,,,0,,,M,,shin tu bzang po,ཤིན་ཏུ་བཟང་པོ།,,,
1005,P0RK233,,shI la rA dza (tshul khrims   rgyal po),bo-x-ewts,,shI la rA dza (tshul khrims   rgyal po),,0,,,,0,,,M,,shI la rA dza (tshul khrims   rgyal po),ཤཱི་ལ་རཱ་ཛ ༼ཚུལ་ཁྲིམས་རྒྱལ་པོ༽།,,,
8437,P5876,,shI la,bo-x-ewts,,shI la,,0,,,,0,,,M,,shI la,ཤཱི་ལ།,,,
6401,P4003,,shu bha ka ra gupta,bo-x-ewts,,shu bha ka ra gupta,,0,,,,0,,,M,,shu bha ka ra gupta,ཤུ་བྷ་ཀ་ར་གུཔཏ།,,,
1256,P0RK616,,shu bham ni mitta mitra,bo-x-ewts,,shu bham ni mitta mitra,,0,,,,0,,,M,,shu bham ni mitta mitra,ཤུ་བྷམ་ནི་མིཏཏ་མིཏྲ།,,,
680,P0RK1431,,shu ram ga bha dra,bo-x-ewts,,shu ram ga bha dra,,0,,,,0,,,M,,shu ram ga bha dra,ཤུ་རམ་ག་བྷ་དྲ།,,,
411,P0RK1124,,shu la tsaNDra,bo-x-ewts,,shu la tsaNDra,,0,,,,0,,,M,,shu la tsaNDra,ཤུ་ལ་ཙཎཌྲ།,,,
5252,P2JM52,,shu ston zla grags,bo-x-ewts,,shu ston zla grags,,0,,,,0,,,,,shu ston zla grags,ཤུ་སྟོན་ཟླ་གྲགས།,,,
12959,P3JM155,,shugs sprul sku lung rtogs,bo-x-ewts,,shugs sprul sku lung rtogs,,0,,,,0,,,,,shugs sprul sku lung rtogs,ཤུགས་སྤྲུལ་སྐུ་ལུང་རྟོགས།,,,
13012,P3JM87,,shus nang bsod nams mtsho,bo-x-ewts,,shus nang bsod nams mtsho,,0,,,,0,,,,,shus nang bsod nams mtsho,ཤུས་ནང་བསོད་ནམས་མཚོ།,,,
10336,P7660,,sher gzhon,bo-x-ewts,,sher gzhon,,0,,,,0,,,M,,sher gzhon,ཤེར་གཞོན།,,,
3647,P1PD76844,,sher grags,bo-x-ewts,,sher grags,,0,,,,0,,,,,sher grags,ཤེར་གྲགས།,,,
210,P00KG03662,,sher bzang ngag dbang,bo-x-ewts,,sher bzang ngag dbang,,0,,,,0,,,,,sher bzang ngag dbang,ཤེར་བཟང་ངག་དབང།,,,
7947,P5427,,sher mtsho,bo-x-ewts,,sher mtsho,,0,,,,0,,,F,,sher mtsho,ཤེར་མཚོ།,,,
6103,P3733,,sher 'bum,bo-x-ewts,,sher 'bum,,0,,,,0,,,M,,sher 'bum,ཤེར་འབུམ།,,,
4011,P232,,shel dkar gling pa mi 'gyur   lhun grub,bo-x-ewts,,shel dkar gling pa mi 'gyur   lhun grub,1876,0,,,1913,0,,,M,,shel dkar gling pa mi 'gyur   lhun grub,ཤེལ་དཀར་གླིང་པ་མི་འགྱུར་ལྷུན་གྲུབ།,,,
2078,P10504,,shes grags,bo-x-ewts,,shes grags,,0,,,,0,,,M,,shes grags,ཤེས་གྲགས།,,,
8368,P5811,,shes pa rang grol,bo-x-ewts,,shes pa rang grol,,0,,,,0,,,M,,shes pa rang grol,ཤེས་པ་རང་གྲོལ།,,,
2655,P1375,,shes bya kun mkhyen,bo-x-ewts,,shes bya kun mkhyen,,0,,,,0,,,M,,shes bya kun mkhyen,ཤེས་བྱ་ཀུན་མཁྱེན།,,,
3324,P1985,,shes rgan sman chung,bo-x-ewts,,shes rgan sman chung,,0,,,,0,,,M,,shes rgan sman chung,ཤེས་རྒན་སྨན་ཆུང།,,,
6319,P3930,,shes rab gtsug tor,bo-x-ewts,,shes rab gtsug tor,,0,,,,0,,,M,,shes rab gtsug tor,ཤེས་རབ་གཙུག་ཏོར།,,,
4073,P2376,,shes rab gzhon nu,bo-x-ewts,,shes rab gzhon nu,,0,,,,0,,,M,,shes rab gzhon nu,ཤེས་རབ་གཞོན་ནུ།,,,
10246,P7577,,shes rab gzhon nu,bo-x-ewts,,shes rab gzhon nu,,0,,,,0,,,M,,shes rab gzhon nu,ཤེས་རབ་གཞོན་ནུ།,,,
10505,P7827,,shes rab g.yung drung,bo-x-ewts,,shes rab g.yung drung,1838,0,,,,0,,,M,,shes rab g.yung drung,ཤེས་རབ་གཡུང་དྲུང།,,,
2113,P10538,,shes rab grags pa,bo-x-ewts,,shes rab grags pa,,0,,,,0,,,M,,shes rab grags pa,ཤེས་རབ་གྲགས་པ།,,,
4263,P2553,,shes rab grags pa,bo-x-ewts,,shes rab grags pa,,0,,,,0,,,M,,shes rab grags pa,ཤེས་རབ་གྲགས་པ།,,,
8470,P5907,,shes rab grags pa,bo-x-ewts,,shes rab grags pa,,0,,,,0,,,M,,shes rab grags pa,ཤེས་རབ་གྲགས་པ།,,,
3985,P2297,,shes rab grags mdzes,bo-x-ewts,,shes rab grags mdzes,,0,,,,0,,,M,,shes rab grags mdzes,ཤེས་རབ་གྲགས་མཛེས།,,,
5829,P3481,,shes rab grags,bo-x-ewts,,shes rab grags,,0,,,,0,,,M,,shes rab grags,ཤེས་རབ་གྲགས།,,,
6388,P3993,,shes rab grags,bo-x-ewts,,shes rab grags,,0,,,,0,,,M,,shes rab grags,ཤེས་རབ་གྲགས།,,,
8293,P5740,,shes rab grags,bo-x-ewts,,shes rab grags,,0,,,,0,,,M,,shes rab grags,ཤེས་རབ་གྲགས།,,,
5691,P3355,,shes rab grub pa,bo-x-ewts,,shes rab grub pa,,0,,,,0,,,M,,shes rab grub pa,ཤེས་རབ་གྲུབ་པ།,,,
226,P00KG03806,,shes rab gsal byed,bo-x-ewts,,shes rab gsal byed,,0,,,,0,,,M,,shes rab gsal byed,ཤེས་རབ་གསལ་བྱེད།,,,
221,P00KG03801,,shes rab go cha,bo-x-ewts,,shes rab go cha,,0,,,,0,,,,,shes rab go cha,ཤེས་རབ་གོ་ཆ།,,,
8823,P6248,,shes rab chos 'phel,bo-x-ewts,,shes rab chos 'phel,,0,,,,0,,,M,,shes rab chos 'phel,ཤེས་རབ་ཆོས་འཕེལ།,,,
6694,P4273,,shes rab chos 'byor,bo-x-ewts,,shes rab chos 'byor,1671,0,,,,0,,,M,,shes rab chos 'byor,ཤེས་རབ་ཆོས་འབྱོར།,,,
12022,P9233,,shes rab chos 'byor,bo-x-ewts,,shes rab chos 'byor,1637,0,,,1719,0,,,M,,shes rab chos 'byor,ཤེས་རབ་ཆོས་འབྱོར།,,,
3356,P1CZ2379,,shes rab nyi ma snang rgyal a ti,bo-x-ewts,,shes rab nyi ma snang rgyal a ti,,0,,,,0,,,,,shes rab nyi ma snang rgyal a ti,ཤེས་རབ་ཉི་མ་སྣང་རྒྱལ་ཨ་ཏི།,,,
2066,P10493,,shes rab nyi ma,bo-x-ewts,,shes rab nyi ma,,0,,,,0,,,M,,shes rab nyi ma,ཤེས་རབ་ཉི་མ།,,,
7566,P5069,,shes rab nyi ma,bo-x-ewts,,shes rab nyi ma,,0,,,,0,,,M,,shes rab nyi ma,ཤེས་རབ་ཉི་མ།,,,
11414,P8676,,shes rab nyi ma,bo-x-ewts,,shes rab nyi ma,,0,,,,0,,,M,,shes rab nyi ma,ཤེས་རབ་ཉི་མ།,,,
12518,P9697,,shes rab nyi ma,bo-x-ewts,,shes rab nyi ma,,0,,,,0,,,M,,shes rab nyi ma,ཤེས་རབ་ཉི་མ།,,,
2377,P1123,,shes rab dgongs rgyal,bo-x-ewts,,shes rab dgongs rgyal,,0,,,,0,,,M,,shes rab dgongs rgyal,ཤེས་རབ་དགོངས་རྒྱལ།,,,
1502,P0RK957,,shes rab dpal ba,bo-x-ewts,,shes rab dpal ba,,0,,,,0,,,M,,shes rab dpal ba,ཤེས་རབ་དཔལ་བ།,,,
2857,P1560,,shes rab dpal ba,bo-x-ewts,,shes rab dpal ba,,0,,,,0,,,M,,shes rab dpal ba,ཤེས་རབ་དཔལ་བ།,,,
3362,P1CZ4661,,shes rab dpal bzang,bo-x-ewts,,shes rab dpal bzang,,0,,,,0,,,,,shes rab dpal bzang,ཤེས་རབ་དཔལ་བཟང།,,,
4684,P2937,,shes rab dpal bzang,bo-x-ewts,,shes rab dpal bzang,,0,,,,0,,,M,,shes rab dpal bzang,ཤེས་རབ་དཔལ་བཟང།,,,
5557,P3230,,shes rab dpal bzang,bo-x-ewts,,shes rab dpal bzang,,0,,,,0,,,M,,shes rab dpal bzang,ཤེས་རབ་དཔལ་བཟང།,,,
6902,P4462,,shes rab dpal bzang,bo-x-ewts,,shes rab dpal bzang,1550,0,,,1633,0,,,M,,shes rab dpal bzang,ཤེས་རབ་དཔལ་བཟང།,,,
9752,P7109,,shes rab dpal bzang,bo-x-ewts,,shes rab dpal bzang,1550,0,,,1633,0,,,M,,shes rab dpal bzang,ཤེས་རབ་དཔལ་བཟང།,,,
6411,P4012,,shes rab dpal 'byor,bo-x-ewts,,shes rab dpal 'byor,,0,,,,0,,,M,,shes rab dpal 'byor,ཤེས་རབ་དཔལ་འབྱོར།,,,
8304,P5750,,shes rab dpal 'byor,bo-x-ewts,,shes rab dpal 'byor,,0,,,,0,,,M,,shes rab dpal 'byor,ཤེས་རབ་དཔལ་འབྱོར།,,,
586,P0RK1328,,shes rab dpal ldan,bo-x-ewts,,shes rab dpal ldan,,0,,,,0,,,M,,shes rab dpal ldan,ཤེས་རབ་དཔལ་ལྡན།,,,
1807,P10258,,shes rab dpal ldan,bo-x-ewts,,shes rab dpal ldan,,0,,,,0,,,M,,shes rab dpal ldan,ཤེས་རབ་དཔལ་ལྡན།,,,
6570,P4160,,shes rab dpal ldan,bo-x-ewts,,shes rab dpal ldan,,0,,,,0,,,M,,shes rab dpal ldan,ཤེས་རབ་དཔལ་ལྡན།,,,
10522,P7844,,shes rab dpal ldan,bo-x-ewts,,shes rab dpal ldan,,0,,,,0,,,M,,shes rab dpal ldan,ཤེས་རབ་དཔལ་ལྡན།,,,
2737,P1451,,shes rab dpal,bo-x-ewts,,shes rab dpal,,0,,,,0,,,M,,shes rab dpal,ཤེས་རབ་དཔལ།,,,
5496,P3176,,shes rab dpal,bo-x-ewts,,shes rab dpal,,0,,,,0,,,M,,shes rab dpal,ཤེས་རབ་དཔལ།,,,
7022,P4572,,shes rab dpal,bo-x-ewts,,shes rab dpal,,0,,,,0,,,M,,shes rab dpal,ཤེས་རབ་དཔལ།,,,
10855,P8158,,shes rab dpal,bo-x-ewts,,shes rab dpal,,0,,,,0,,,M,,shes rab dpal,ཤེས་རབ་དཔལ།,,,
11699,P8938,,shes rab dpal,bo-x-ewts,,shes rab dpal,,0,,,,0,,,M,,shes rab dpal,ཤེས་རབ་དཔལ།,,,
5616,P4CZ10528,,shes rab dbang po mdzes pa,bo-x-ewts,,shes rab dbang po mdzes pa,,0,,,,0,,,M,,shes rab dbang po mdzes pa,ཤེས་རབ་དབང་པོ་མཛེས་པ།,,,
8449,P5889,,shes rab dbang po,bo-x-ewts,,shes rab dbang po,,0,,,,0,,,M,,shes rab dbang po,ཤེས་རབ་དབང་པོ།,,,
10379,P770,,shes rab dbang phyug,bo-x-ewts,,shes rab dbang phyug,,0,,,,0,,,M,,shes rab dbang phyug,ཤེས་རབ་དབང་ཕྱུག།,,,
12816,P9978,,shes rab dbang phyug,bo-x-ewts,,shes rab dbang phyug,1695,0,,,1765,0,,,M,,shes rab dbang phyug,ཤེས་རབ་དབང་ཕྱུག།,,,
12074,P9282,,shes rab dbang rgyal,bo-x-ewts,,shes rab dbang rgyal,,0,,,1848,0,,,M,,shes rab dbang rgyal,ཤེས་རབ་དབང་རྒྱལ།,,,
8490,P5926,,shes rab dar rgyas rgya mtsho,bo-x-ewts,,shes rab dar rgyas rgya mtsho,1864,0,,,1934,0,,,M,,shes rab dar rgyas rgya mtsho,ཤེས་རབ་དར་རྒྱས་རྒྱ་མཚོ།,,,
6019,P3658,,shes rab dar rgyas,bo-x-ewts,,shes rab dar rgyas,,0,,,,0,,,M,,shes rab dar rgyas,ཤེས་རབ་དར་རྒྱས།,,,
7263,P4790,,shes rab dar,bo-x-ewts,,shes rab dar,,0,,,,0,,,M,,shes rab dar,ཤེས་རབ་དར།,,,
11916,P9136,,shes rab phun tshogs,bo-x-ewts,,shes rab phun tshogs,,0,,,,0,,,M,,shes rab phun tshogs,ཤེས་རབ་ཕུན་ཚོགས།,,,
12058,P9268,,shes rab phun tshogs,bo-x-ewts,,shes rab phun tshogs,,0,,,,0,,,M,,shes rab phun tshogs,ཤེས་རབ་ཕུན་ཚོགས།,,,
12075,P9283,,shes rab phun tshogs,bo-x-ewts,,shes rab phun tshogs,,0,,,,0,,,M,,shes rab phun tshogs,ཤེས་རབ་ཕུན་ཚོགས།,,,
1919,P1036,,shes rab bzang po,bo-x-ewts,,shes rab bzang po,1411,0,,,1475,0,,,M,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,,
2735,P145,,shes rab bzang po,bo-x-ewts,,shes rab bzang po,,0,,,,0,,,M,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,,
5478,P3159,,shes rab bzang po,bo-x-ewts,,shes rab bzang po,,0,,,,0,,,M,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,,
6204,P3825,,shes rab bzang po,bo-x-ewts,,shes rab bzang po,1633,0,,,1707,0,,,M,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,,
7388,P4905,,shes rab bzang po,bo-x-ewts,,shes rab bzang po,,0,,,,0,,,M,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,,
7731,P5220,,shes rab bzang po,bo-x-ewts,,shes rab bzang po,,0,,,,0,,,M,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,,
7975,P5452,,shes rab bzang po,bo-x-ewts,,shes rab bzang po,,0,,,,0,,,M,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,,
8077,P5544,,shes rab bzang po,bo-x-ewts,,shes rab bzang po,,0,,,1507,0,,,M,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,,
8211,P5667,,shes rab bzang po,bo-x-ewts,,shes rab bzang po,,0,,,,0,,,M,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,,
10725,P8033,,shes rab bzang po,bo-x-ewts,,shes rab bzang po,,0,,,,0,,,M,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,,
2881,P1582,,shes rab brtsegs pa,bo-x-ewts,,shes rab brtsegs pa,,0,,,,0,,,M,,shes rab brtsegs pa,ཤེས་རབ་བརྩེགས་པ།,,,
6656,P4239,,shes rab brtson 'grus,bo-x-ewts,,shes rab brtson 'grus,,0,,,,0,,,M,,shes rab brtson 'grus,ཤེས་རབ་བརྩོན་འགྲུས།,,,
1097,P0RK372,,shes rab bla ma,bo-x-ewts,,shes rab bla ma,,0,,,,0,,,M,,shes rab bla ma,ཤེས་རབ་བླ་མ།,,,
6391,P3996,,shes rab bla ma,bo-x-ewts,,shes rab bla ma,,0,,,,0,,,M,,shes rab bla ma,ཤེས་རབ་བླ་མ།,,,
11468,P8725,,shes rab bla ma,bo-x-ewts,,shes rab bla ma,1233,0,,,,0,,,M,,shes rab bla ma,ཤེས་རབ་བླ་མ།,,,
2376,P1122,,shes rab blo gros,bo-x-ewts,,shes rab blo gros,,0,,,,0,,,M,,shes rab blo gros,ཤེས་རབ་བློ་གྲོས།,,,
4754,P2CZ6246,,shes rab blo ldan,bo-x-ewts,,shes rab blo ldan,,0,,,,0,,,,,shes rab blo ldan,ཤེས་རབ་བློ་ལྡན།,,,
10498,P7820,,shes rab blo ldan,bo-x-ewts,,shes rab blo ldan,1882,0,,,,0,,,M,,shes rab blo ldan,ཤེས་རབ་བློ་ལྡན།,,,
4477,P2747,,shes rab bstan dar,bo-x-ewts,,shes rab bstan dar,,0,,,,0,,,M,,shes rab bstan dar,ཤེས་རབ་བསྟན་དར།,,,
10499,P7821,,shes rab bstan pa'i rgyal   mtshan,bo-x-ewts,,shes rab bstan pa'i rgyal   mtshan,1911,0,,,1979,0,,,M,,shes rab bstan pa'i rgyal   mtshan,ཤེས་རབ་བསྟན་པའི་རྒྱལ་མཚན།,,,
3337,P1997,,shes rab bstan 'dzin,bo-x-ewts,,shes rab bstan 'dzin,,0,,,,0,,,M,,shes rab bstan 'dzin,ཤེས་རབ་བསྟན་འཛིན།,,,
12122,P9326,,shes rab bstan 'dzin,bo-x-ewts,,shes rab bstan 'dzin,,0,,,,0,,,M,,shes rab bstan 'dzin,ཤེས་རབ་བསྟན་འཛིན།,,,
12123,P9327,,shes rab bstan 'dzin,bo-x-ewts,,shes rab bstan 'dzin,1767,0,,,,0,,,M,,shes rab bstan 'dzin,ཤེས་རབ་བསྟན་འཛིན།,,,
1330,P0RK737,,shes rab bsod nams,bo-x-ewts,,shes rab bsod nams,,0,,,,0,,,M,,shes rab bsod nams,ཤེས་རབ་བསོད་ནམས།,,,
7811,P5297,,shes rab mgon po,bo-x-ewts,,shes rab mgon po,,0,,,,0,,,M,,shes rab mgon po,ཤེས་རབ་མགོན་པོ།,,,
11629,P8875,,shes rab mchog ldan,bo-x-ewts,,shes rab mchog ldan,,0,,,,0,,,M,,shes rab mchog ldan,ཤེས་རབ་མཆོག་ལྡན།,,,
12763,P9925,,shes rab mchog ldan,bo-x-ewts,,shes rab mchog ldan,,0,,,,0,,,M,,shes rab mchog ldan,ཤེས་རབ་མཆོག་ལྡན།,,,
4628,P2887,,shes rab mchog,bo-x-ewts,,shes rab mchog,,0,,,,0,,,M,,shes rab mchog,ཤེས་རབ་མཆོག།,,,
12397,P9584,,shes rab mtha' yas,bo-x-ewts,,shes rab mtha' yas,,0,,,,0,,,M,,shes rab mtha' yas,ཤེས་རབ་མཐའ་ཡས།,,,
601,P0RK1342,,shes rab mtsho,bo-x-ewts,,shes rab mtsho,,0,,,,0,,,M,,shes rab mtsho,ཤེས་རབ་མཚོ།,,,
3630,P1PD76603,,shes rab me 'bar,bo-x-ewts,,shes rab me 'bar,,0,,,,0,,,,,shes rab me 'bar,ཤེས་རབ་མེ་འབར།,,,
1693,P10152,,shes rab tshul khrims,bo-x-ewts,,shes rab tshul khrims,,0,,,,0,,,M,,shes rab tshul khrims,ཤེས་རབ་ཚུལ་ཁྲིམས།,,,
2873,P1575,,shes rab tshul khrims,bo-x-ewts,,shes rab tshul khrims,,0,,,,0,,,M,,shes rab tshul khrims,ཤེས་རབ་ཚུལ་ཁྲིམས།,,,
6630,P4215,,shes rab tshul khrims,bo-x-ewts,,shes rab tshul khrims,,0,,,,0,,,M,,shes rab tshul khrims,ཤེས་རབ་ཚུལ་ཁྲིམས།,,,
8255,P5706,,shes rab tshul khrims,bo-x-ewts,,shes rab tshul khrims,,0,,,,0,,,M,,shes rab tshul khrims,ཤེས་རབ་ཚུལ་ཁྲིམས།,,,
13467,P8LS15619,,shes rab tshul khrims,bo-x-ewts,,shes rab tshul khrims,,0,,,,0,,,,,shes rab tshul khrims,ཤེས་རབ་ཚུལ་ཁྲིམས།,,,
4324,P2609,,shes rab zla ba,bo-x-ewts,,shes rab zla ba,,0,,,,0,,,M,,shes rab zla ba,ཤེས་རབ་ཟླ་བ།,,,
35,P00EGS1016749,,shes rab zla shar,bo-x-ewts,,shes rab zla shar,,0,,,,0,,,,,shes rab zla shar,ཤེས་རབ་ཟླ་ཤར།,,,
7988,P5464,,shes rab 'phel,bo-x-ewts,,shes rab 'phel,,0,,,,0,,,M,,shes rab 'phel,ཤེས་རབ་འཕེལ།,,,
791,P0RK156,,shes rab 'byung gnas   (prajnyAkara),bo-x-ewts,,shes rab 'byung gnas   (prajnyAkara),,0,,,,0,,,M,,shes rab 'byung gnas   (prajnyAkara),ཤེས་རབ་འབྱུང་གནས་ ༼པྲཇཉཱཀར༽།,,,
3108,P1790,,shes rab 'byung gnas blo gros,bo-x-ewts,,shes rab 'byung gnas blo gros,,0,,,,0,,,M,,shes rab 'byung gnas blo gros,ཤེས་རབ་འབྱུང་གནས་བློ་གྲོས།,,,
9972,P7313,,shes rab 'byung gnas blo gros,bo-x-ewts,,shes rab 'byung gnas blo gros,,0,,,,0,,,M,,shes rab 'byung gnas blo gros,ཤེས་རབ་འབྱུང་གནས་བློ་གྲོས།,,,
1749,P10205,,shes rab 'byung gnas,bo-x-ewts,,shes rab 'byung gnas,1689,0,,,,0,,,M,,shes rab 'byung gnas,ཤེས་རབ་འབྱུང་གནས།,,,
4843,P2JM112,,shes rab 'byung gnas,bo-x-ewts,,shes rab 'byung gnas,,0,,,,0,,,,,shes rab 'byung gnas,ཤེས་རབ་འབྱུང་གནས།,,,
4845,P2JM114,,shes rab 'byung gnas,bo-x-ewts,,shes rab 'byung gnas,,0,,,,0,,,,,shes rab 'byung gnas,ཤེས་རབ་འབྱུང་གནས།,,,
5002,P2JM29,,shes rab 'byung gnas,bo-x-ewts,,shes rab 'byung gnas,,0,,,,0,,,,,shes rab 'byung gnas,ཤེས་རབ་འབྱུང་གནས།,,,
5370,P3059,,shes rab 'byung gnas,bo-x-ewts,,shes rab 'byung gnas,,0,,,,0,,,M,,shes rab 'byung gnas,ཤེས་རབ་འབྱུང་གནས།,,,
6637,P4221,,shes rab 'byung gnas,bo-x-ewts,,shes rab 'byung gnas,,0,,,,0,,,M,,shes rab 'byung gnas,ཤེས་རབ་འབྱུང་གནས།,,,
10945,P8243,,shes rab 'byung gnas,bo-x-ewts,,shes rab 'byung gnas,,0,,,,0,,,M,,shes rab 'byung gnas,ཤེས་རབ་འབྱུང་གནས།,,,
3960,P2274,,shes rab 'bar,bo-x-ewts,,shes rab 'bar,,0,,,,0,,,M,,shes rab 'bar,ཤེས་རབ་འབར།,,,
7674,P5168,,shes rab 'bar,bo-x-ewts,,shes rab 'bar,,0,,,,0,,,M,,shes rab 'bar,ཤེས་རབ་འབར།,,,
11583,P883,,shes rab 'brug rgyas,bo-x-ewts,,shes rab 'brug rgyas,,0,,,,0,,,M,,shes rab 'brug rgyas,ཤེས་རབ་འབྲུག་རྒྱས།,,,
915,P0RK1718,,shes rab 'bum,bo-x-ewts,,shes rab 'bum,,0,,,,0,,,M,,shes rab 'bum,ཤེས་རབ་འབུམ།,,,
6289,P3902,,shes rab 'bum,bo-x-ewts,,shes rab 'bum,,0,,,,0,,,M,,shes rab 'bum,ཤེས་རབ་འབུམ།,,,
11121,P8406,,shes rab 'bum,bo-x-ewts,,shes rab 'bum,,0,,,,0,,,M,,shes rab 'bum,ཤེས་རབ་འབུམ།,,,
12825,P9987,,shes rab 'tsho,bo-x-ewts,,shes rab 'tsho,,0,,,,0,,,M,,shes rab 'tsho,ཤེས་རབ་འཚོ།,,,
12976,P3JM172,,shes rab 'od gsal,bo-x-ewts,,shes rab 'od gsal,,0,,,,0,,,,,shes rab 'od gsal,ཤེས་རབ་འོད་གསལ།,,,
2209,P10625,,shes rab 'od zer,bo-x-ewts,,shes rab 'od zer,,0,,,,0,,,M,,shes rab 'od zer,ཤེས་རབ་འོད་ཟེར།,,,
