TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Tibetan,Display name English,Display name Wylie,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Ordinal,Wikidata ID,Lotsawa House URL,HAR URL,RMA URL,84000 URL
7477,P4989,,bstan pa rgyal mtshan,bo-x-ewts,,bstan pa rgyal mtshan,,bstan pa rgyal mtshan,bstan pa rgyal mtshan,,0,,,,0,,,M,,,,,,
7478,P499,,chos kyi grags pa,bo-x-ewts,,chos kyi grags pa,,chos kyi grags pa,chos kyi grags pa,,0,,,,0,,,M,,,,,,
7479,P4990,,blo bzang tshul khrims,bo-x-ewts,,blo bzang tshul khrims,,blo bzang tshul khrims,blo bzang tshul khrims,,0,,,,0,,,M,,,,,,
748,P0RK1515,,rong pa chos mgon,bo-x-ewts,,rong pa chos mgon,,rong pa chos mgon,rong pa chos mgon,,0,,,,0,,,M,,,,,,
7480,P4991,,chos grags rgya mtsho,bo-x-ewts,,chos grags rgya mtsho,,chos grags rgya mtsho,chos grags rgya mtsho,,0,,,,0,,,M,,,,,,
7481,P4992,,blo bzang dbang rgyal,bo-x-ewts,,blo bzang dbang rgyal,,blo bzang dbang rgyal,blo bzang dbang rgyal,,0,,,,0,,,M,,,,,,
7482,P4993,,'jam dpal bstan pa dar rgyas,bo-x-ewts,,'jam dpal bstan pa dar rgyas,,'jam dpal bstan pa dar rgyas,'jam dpal bstan pa dar rgyas,,0,,,,0,,,M,,,,,,
7483,P4994,,'jam dpal chos kyi bstan 'dzin 'phrin las,bo-x-ewts,,'jam dpal chos kyi bstan 'dzin 'phrin las,,'jam dpal chos kyi bstan 'dzin 'phrin las,'jam dpal chos kyi bstan 'dzin 'phrin las,1789,0,,,1839,0,,,M,,,,,,
7484,P4995,,o rgyan bstan 'dzin,bo-x-ewts,,o rgyan bstan 'dzin,,o rgyan bstan 'dzin,o rgyan bstan 'dzin,,0,,,,0,,,M,,,,,,
7485,P4996,,kun dga' dpal,bo-x-ewts,,kun dga' dpal,,kun dga' dpal,kun dga' dpal,,0,,,,0,,,M,,,,,,
7486,P4997,,chos bzang,bo-x-ewts,,chos bzang,,chos bzang,chos bzang,,0,,,,0,,,M,,,,,,
7487,P4998,,ha la shanti,bo-x-ewts,,ha la shanti,,ha la shanti,ha la shanti,,0,,,,0,,,M,,,,,,
7488,P4999,,stag ge sku skye,bo-x-ewts,,stag ge sku skye,,stag ge sku skye,stag ge sku skye,,0,,,,0,,,M,,,,,,
7489,P50,,g.yor po rgya mo che ba,bo-x-ewts,,g.yor po rgya mo che ba,,g.yor po rgya mo che ba,g.yor po rgya mo che ba,,0,,,,0,,,M,,,,,,
7490,P500,,byar po paN chen,bo-x-ewts,,byar po paN chen,,byar po paN chen,byar po paN chen,,0,,,,0,,,M,,,,,,
7491,P5000,,stong gsum gang ba,bo-x-ewts,,stong gsum gang ba,,stong gsum gang ba,stong gsum gang ba,,0,,,,0,,,M,,,,,,
7492,P5001,,rin chen 'od zer,bo-x-ewts,,rin chen 'od zer,,rin chen 'od zer,rin chen 'od zer,,0,,,,0,,,M,,,,,,
7493,P5002,,dpyad bu khri shes,bo-x-ewts,,dpyad bu khri shes,,dpyad bu khri shes,dpyad bu khri shes,,0,,,,0,,,M,,,,,,
7494,P5003,,rgyun shes,bo-x-ewts,,rgyun shes,,rgyun shes,rgyun shes,,0,,,,0,,,M,,,,,,
7495,P5004,,ser skya spun gsum,bo-x-ewts,,ser skya spun gsum,,ser skya spun gsum,ser skya spun gsum,,0,,,,0,,,M,,,,,,
7496,P5005,,tsa ra ka,bo-x-ewts,,tsa ra ka,,tsa ra ka,tsa ra ka,,0,,,,0,,,M,,,,,,
7497,P5006,,rin chen rdo rje,bo-x-ewts,,rin chen rdo rje,,rin chen rdo rje,rin chen rdo rje,,0,,,,0,,,M,,,,,,
7498,P5007,,ye shes,bo-x-ewts,,ye shes,,ye shes,ye shes,,0,,,,0,,,M,,,,,,
7499,P5008,,pra b+ha rat+na,bo-x-ewts,,pra b+ha rat+na,,pra b+ha rat+na,pra b+ha rat+na,,0,,,,0,,,M,,,,,,
75,P00EGS1017340,,bstan pa bkra shis,bo-x-ewts,,bstan pa bkra shis,,bstan pa bkra shis,bstan pa bkra shis,,0,,,,0,,,,,,,,,
7500,P5009,,sprul pa'i sras gsum,bo-x-ewts,,sprul pa'i sras gsum,,sprul pa'i sras gsum,sprul pa'i sras gsum,,0,,,,0,,,M,,,,,,
7501,P501,,kun rdor,bo-x-ewts,,kun rdor,,kun rdor,kun rdor,,0,,,,0,,,M,,,,,,
7502,P5010,,phyag rdor mgon po,bo-x-ewts,,phyag rdor mgon po,,phyag rdor mgon po,phyag rdor mgon po,,0,,,,0,,,M,,,,,,
7504,P5012,,tsan pa shi la ha,bo-x-ewts,,tsan pa shi la ha,,tsan pa shi la ha,tsan pa shi la ha,,0,,,,0,,,M,,,,,,
7505,P5013,,Vairocana,bo-x-ewts,,bai ro tsa na,,Vairocana,bai ro tsa na,,0,,,,0,,,M,,,https://www.lotsawahouse.org/tibetan-masters/vairotsana/,,,
7506,P5014,,zhig po,bo-x-ewts,,zhig po,,zhig po,zhig po,,0,,,,0,,,M,,,,,,
7507,P5015,,rgyal bzang,bo-x-ewts,,rgyal bzang,,rgyal bzang,rgyal bzang,,0,,,,0,,,M,,,,,,
7508,P5016,,kun dga' rgyal mtshan,bo-x-ewts,,kun dga' rgyal mtshan,,kun dga' rgyal mtshan,kun dga' rgyal mtshan,,0,,,,0,,,M,,,,,,
7509,P5017,,dka' thub gzhon nu rin po che,bo-x-ewts,,dka' thub gzhon nu rin po che,,dka' thub gzhon nu rin po che,dka' thub gzhon nu rin po che,,0,,,,0,,,M,,,,,,
751,P0RK1518,,rkyang pa chos blo,bo-x-ewts,,rkyang pa chos blo,,rkyang pa chos blo,rkyang pa chos blo,,0,,,,0,,,M,,,,,,
7510,P5018,,khams gtsang don grub,bo-x-ewts,,khams gtsang don grub,,khams gtsang don grub,khams gtsang don grub,,0,,,,0,,,M,,,,,,
7511,P5019,,bsod skyid,bo-x-ewts,,bsod skyid,,bsod skyid,bsod skyid,,0,,,,0,,,F,,,,,,
7512,P502,,Pelden Tsultrim,en,,dpal ldan tshul khrims,དཔལ་ལྡན་ཚུལ་ཁྲིམས།,Pelden Tsultrim,dpal ldan tshul khrims,1333,0,,,1399,0,,,M,,,,,,
7513,P5020,,lha mchog,bo-x-ewts,,lha mchog,,lha mchog,lha mchog,,0,,,,0,,,M,,,,,,
7514,P5021,,chos 'byor rgya mtsho,bo-x-ewts,,chos 'byor rgya mtsho,,chos 'byor rgya mtsho,chos 'byor rgya mtsho,,0,,,,0,,,M,,,,,,
7515,P5022,,bsod bzang,bo-x-ewts,,bsod bzang,,bsod bzang,bsod bzang,,0,,,,0,,,M,,,,,,
7516,P5023,,dge 'dun,bo-x-ewts,,dge 'dun,,dge 'dun,dge 'dun,,0,,,,0,,,M,,,,,,
7517,P5024,,'khor lo rgyal po,bo-x-ewts,,'khor lo rgyal po,,'khor lo rgyal po,'khor lo rgyal po,,0,,,,0,,,M,,,,,,
7518,P5025,,rnga bo che,bo-x-ewts,,rnga bo che,,rnga bo che,rnga bo che,,0,,,,0,,,M,,,,,,
7519,P5026,,dbyangs can,bo-x-ewts,,dbyangs can,,dbyangs can,dbyangs can,,0,,,,0,,,F,,,,,,
752,P0RK1519,,dge bshes skyabs seng,bo-x-ewts,,dge bshes skyabs seng,,dge bshes skyabs seng,dge bshes skyabs seng,,0,,,,0,,,M,,,,,,
7520,P5027,,blo bzang thabs mkhas,bo-x-ewts,,blo bzang thabs mkhas,,blo bzang thabs mkhas,blo bzang thabs mkhas,,0,,,,0,,,M,,,,,,
7521,P5028,,Trulzhik Menpa,en,,'khrul zhig sman pa,འཁྲུལ་ཞིག་སྨན་པ།,Trulzhik Menpa,'khrul zhig sman pa,,0,,46,,0,,48,M,,,,,,
7522,P5029,,tshe ring dpal 'byor,bo-x-ewts,,tshe ring dpal 'byor,,tshe ring dpal 'byor,tshe ring dpal 'byor,,0,,,,0,,,M,,,,,,
7523,P503,,Dondrub Gyelpo,en,,don grub rgyal po,དོན་གྲུབ་རྒྱལ་པོ།,Dondrub Gyelpo,don grub rgyal po,1369,0,,,1427,0,,,M,,,,,,
7524,P5030,,'dzom mchog,bo-x-ewts,,'dzom mchog,,'dzom mchog,'dzom mchog,,0,,,,0,,,F,,,,,,
7525,P5031,,Lobzang Tsondru,en,,blo bzang brtson 'grus,བློ་བཟང་བརྩོན་འགྲུས།,Lobzang Tsondru,blo bzang brtson 'grus,,0,,69,,0,,,M,,,,,,
7526,P5032,,ye shes rgyal mtshan,bo-x-ewts,,ye shes rgyal mtshan,,ye shes rgyal mtshan,ye shes rgyal mtshan,,0,,,,0,,,M,,,,,,
7527,P5033,,chos kyi rgyal mtshan,bo-x-ewts,,chos kyi rgyal mtshan,,chos kyi rgyal mtshan,chos kyi rgyal mtshan,,0,,,,0,,,M,,,,,,
7528,P5034,,chos skyong bzang mo,bo-x-ewts,,chos skyong bzang mo,,chos skyong bzang mo,chos skyong bzang mo,,0,,,,0,,,F,,,,,,
7529,P5035,,zla ba,bo-x-ewts,,zla ba,,zla ba,zla ba,,0,,,,0,,,M,,,,,,
753,P0RK152,,zhang byang chub shes rab,bo-x-ewts,,zhang byang chub shes rab,,zhang byang chub shes rab,zhang byang chub shes rab,,0,,,,0,,,M,,,,,,
7530,P5036,,dpal mgon lhun grub,bo-x-ewts,,dpal mgon lhun grub,,dpal mgon lhun grub,dpal mgon lhun grub,,0,,,,0,,,M,,,,,,
7531,P5037,,rgyal mtshan dpal bzang,bo-x-ewts,,rgyal mtshan dpal bzang,,rgyal mtshan dpal bzang,rgyal mtshan dpal bzang,,0,,,,0,,,M,,,,,,
7532,P5038,,chos kyi 'khor lo,bo-x-ewts,,chos kyi 'khor lo,,chos kyi 'khor lo,chos kyi 'khor lo,,0,,,,0,,,M,,,,,,
7533,P5039,,pad+ma bde ba rtsal,bo-x-ewts,,pad+ma bde ba rtsal,,pad+ma bde ba rtsal,pad+ma bde ba rtsal,,0,,,,0,,,F,,,,,,
7534,P504,,nam mkha' dpal bzang,bo-x-ewts,,nam mkha' dpal bzang,,nam mkha' dpal bzang,nam mkha' dpal bzang,1333,0,,,1379,0,,,M,,,,,,
7535,P5040,,chos skyong dpal bzang,bo-x-ewts,,chos skyong dpal bzang,,chos skyong dpal bzang,chos skyong dpal bzang,1479,0,,,,0,,,M,,,,,,
7536,P5041,,blo bzang byams pa rab rgyas,bo-x-ewts,,blo bzang byams pa rab rgyas,,blo bzang byams pa rab rgyas,blo bzang byams pa rab rgyas,1781,0,,,1849,0,,,M,,,,,,
7537,P5042,,nyi ma seng+ge,bo-x-ewts,,nyi ma seng+ge,,nyi ma seng+ge,nyi ma seng+ge,,0,,,,0,,,M,,,,,,
7538,P5043,,ngag dbang snyan grags,bo-x-ewts,,ngag dbang snyan grags,,ngag dbang snyan grags,ngag dbang snyan grags,,0,,,,0,,,M,,,,,,
7539,P5044,,bkra shis dpal 'byor,bo-x-ewts,,bkra shis dpal 'byor,,bkra shis dpal 'byor,bkra shis dpal 'byor,,0,,,,0,,,M,,,,,,
754,P0RK1522,,shAkya grags,bo-x-ewts,,shAkya grags,,shAkya grags,shAkya grags,,0,,,,0,,,M,,,,,,
7540,P5045,,mkha' 'gro dpal skyid,bo-x-ewts,,mkha' 'gro dpal skyid,,mkha' 'gro dpal skyid,mkha' 'gro dpal skyid,,0,,,,0,,,F,,,,,,
7541,P5046,,blo bzang rgyal mtshan,bo-x-ewts,,blo bzang rgyal mtshan,,blo bzang rgyal mtshan,blo bzang rgyal mtshan,,0,,,,0,,,M,,,,,,
7542,P5047,,rta mgrin dbang phyug,bo-x-ewts,,rta mgrin dbang phyug,,rta mgrin dbang phyug,rta mgrin dbang phyug,,0,,,,0,,,M,,,,,,
7543,P5048,,o rgyan dpal 'byor,bo-x-ewts,,o rgyan dpal 'byor,,o rgyan dpal 'byor,o rgyan dpal 'byor,,0,,,,0,,,M,,,,,,
7544,P5049,,bsod nams dbang po,bo-x-ewts,,bsod nams dbang po,,bsod nams dbang po,bsod nams dbang po,,0,,,1625,0,,,M,,,,,,
7545,P505,,Lodro Gyeltsen,en,,blo gros rgyal mtshan,བློ་གྲོས་རྒྱལ་མཚན།,Lodro Gyeltsen,blo gros rgyal mtshan,1332,0,,,1364,0,,,M,,,,,,
7546,P5050,,nor bu,bo-x-ewts,,nor bu,,nor bu,nor bu,,0,,,,0,,,M,,,,,,
7547,P5051,,'gro kun dga' ba'i bshes gnyen,bo-x-ewts,,'gro kun dga' ba'i bshes gnyen,,'gro kun dga' ba'i bshes gnyen,'gro kun dga' ba'i bshes gnyen,,0,,,,0,,,M,,,,,,
7548,P5052,,'od zer mtha' yas,bo-x-ewts,,'od zer mtha' yas,,'od zer mtha' yas,'od zer mtha' yas,,0,,,,0,,,M,,,,,,
7549,P5053,,skal bzang don grub,bo-x-ewts,,skal bzang don grub,,skal bzang don grub,skal bzang don grub,,0,,,,0,,,M,,,,,,
755,P0RK1523,,spen phug pa,bo-x-ewts,,spen phug pa,,spen phug pa,spen phug pa,,0,,,,0,,,M,,,,,,
7550,P5054,,bsod nams chos 'grub,bo-x-ewts,,bsod nams chos 'grub,,bsod nams chos 'grub,bsod nams chos 'grub,1862,0,,,1944,0,,,M,,,https://www.lotsawahouse.org/tibetan-masters/lala-sonam-chodrup/,,,
7551,P5055,,Orgyen Tendzin Norbu,en,,o rgyan bstan 'dzin nor bu,ཨོ་རྒྱན་བསྟན་འཛིན་ནོར་བུ།,Orgyen Tendzin Norbu,o rgyan bstan 'dzin nor bu,1841,0,1851,,1900,1,,,M,,,https://www.lotsawahouse.org/tibetan-masters/orgyen-tendzin-norbu/,,,
7552,P5056,,tshul khrims rgya mtsho,bo-x-ewts,,tshul khrims rgya mtsho,,tshul khrims rgya mtsho,tshul khrims rgya mtsho,,0,,,,0,,,M,,,,,,
7553,P5057,,thub bstan 'jam dbyangs chos kyi grags pa,bo-x-ewts,,thub bstan 'jam dbyangs chos kyi grags pa,,thub bstan 'jam dbyangs chos kyi grags pa,thub bstan 'jam dbyangs chos kyi grags pa,,0,,,,0,,,M,,,,,,
7554,P5058,,sangs rgyas bstan 'dzin,bo-x-ewts,,sangs rgyas bstan 'dzin,,sangs rgyas bstan 'dzin,sangs rgyas bstan 'dzin,1923,0,,,1990,0,,,M,,,,,,
7555,P5059,,tshe dbang rnam rgyal,bo-x-ewts,,tshe dbang rnam rgyal,,tshe dbang rnam rgyal,tshe dbang rnam rgyal,,0,,,,0,,,M,,,,,,
7557,P5060,,pad+ma chos mtsho,bo-x-ewts,,pad+ma chos mtsho,,pad+ma chos mtsho,pad+ma chos mtsho,,0,,,,0,,,F,,,,,,
7559,P8LS13218,Lingla,Tubten Kelzang Gyatso,en,gling bla,thub bstan skal bzang rgya mtsho,ཐུབ་བསྟན་སྐལ་བཟང་རྒྱ་མཚོ།,"The Third Lingla, Tubten Kelzang Gyatso",gling bla 03 thub bstan skal bzang rgya mtsho,,0,,73,,0,,73,M,03,,,,,
756,P0RK1524,,dar shAkya pa,bo-x-ewts,,dar shAkya pa,,dar shAkya pa,dar shAkya pa,,0,,,,0,,,M,,,,,,
7560,P5063,,pad+ma 'jigs med,bo-x-ewts,,pad+ma 'jigs med,,pad+ma 'jigs med,pad+ma 'jigs med,,0,,,,0,,,M,,,,,,
7561,P5064,,tshe dbang rdo rje rig 'dzin,bo-x-ewts,,tshe dbang rdo rje rig 'dzin,,tshe dbang rdo rje rig 'dzin,tshe dbang rdo rje rig 'dzin,1786,0,,,,0,,,M,,,,,,
7562,P5065,,sa dbang bzang po,bo-x-ewts,,sa dbang bzang po,,sa dbang bzang po,sa dbang bzang po,,0,,,,0,,,M,,,,,,
7563,P5066,,ngag dbang bzod pa rgya mtsho,bo-x-ewts,,ngag dbang bzod pa rgya mtsho,,ngag dbang bzod pa rgya mtsho,ngag dbang bzod pa rgya mtsho,,0,,,,0,,,M,,,,,,
7564,P5067,,skal bzang rgya mtsho,bo-x-ewts,,skal bzang rgya mtsho,,skal bzang rgya mtsho,skal bzang rgya mtsho,,0,,,,0,,,M,,,,,,
7565,P5068,,Ara Drubtob Tarpai Gyeltsen,en,,a ra grub thob thar pa'i rgyal mtshan,ཨ་ར་གྲུབ་ཐོབ་ཐར་པའི་རྒྱལ་མཚན།,Ara Drubtob Tarpai Gyeltsen,a ra grub thob thar pa'i rgyal mtshan,1535,0,,,,0,,,M,,,,,,
7566,P5069,,shes rab nyi ma,bo-x-ewts,,shes rab nyi ma,,shes rab nyi ma,shes rab nyi ma,,0,,,,0,,,M,,,,,,
7567,P507,,blo gros rgyal mtshan,bo-x-ewts,,blo gros rgyal mtshan,,blo gros rgyal mtshan,blo gros rgyal mtshan,1487,0,,,1567,0,,,M,,,,,,
7568,P5070,,ngag dbang thub bstan mkhas grub dge legs rgyal mtshan,bo-x-ewts,,ngag dbang thub bstan mkhas grub dge legs rgyal mtshan,,ngag dbang thub bstan mkhas grub dge legs rgyal mtshan,ngag dbang thub bstan mkhas grub dge legs rgyal mtshan,1921,0,,,1948,0,,,M,,,,,,
7569,P5071,,bstan 'dzin 'phrin las rgyal mtshan,bo-x-ewts,,bstan 'dzin 'phrin las rgyal mtshan,,bstan 'dzin 'phrin las rgyal mtshan,bstan 'dzin 'phrin las rgyal mtshan,1950,0,,,,0,,,M,,,,,,
757,P0RK1525,,zhang g.ye ba,bo-x-ewts,,zhang g.ye ba,,zhang g.ye ba,zhang g.ye ba,,0,,,,0,,,M,,,,,,
7570,P5072,,blo bzang bstan 'dzin rgya mtsho,bo-x-ewts,,blo bzang bstan 'dzin rgya mtsho,,blo bzang bstan 'dzin rgya mtsho,blo bzang bstan 'dzin rgya mtsho,1716,0,,,1781,0,,,M,,,,,,
7571,P5073,,blo bzang bstan pa'i rgyal mtshan,bo-x-ewts,,blo bzang bstan pa'i rgyal mtshan,,blo bzang bstan pa'i rgyal mtshan,blo bzang bstan pa'i rgyal mtshan,1782,0,,,1847,0,,,M,,,,,,
7572,P5074,,blo bzang snyan grags rgya mtsho,bo-x-ewts,,blo bzang snyan grags rgya mtsho,,blo bzang snyan grags rgya mtsho,blo bzang snyan grags rgya mtsho,1848,0,,,1900,0,,,M,,,,,,
7573,P5075,,'jigs med bkra shis rgya mtsho,bo-x-ewts,,'jigs med bkra shis rgya mtsho,,'jigs med bkra shis rgya mtsho,'jigs med bkra shis rgya mtsho,1902,0,,,1945,0,,,M,,,,,,
7574,P5076,,'jam dbyangs lung rtogs rgya mtsho,bo-x-ewts,,'jam dbyangs lung rtogs rgya mtsho,,'jam dbyangs lung rtogs rgya mtsho,'jam dbyangs lung rtogs rgya mtsho,1947,0,,,,0,,,M,,,,,,
7575,P5077,,blo bzang tshul khrims rgya mtsho,bo-x-ewts,,blo bzang tshul khrims rgya mtsho,,blo bzang tshul khrims rgya mtsho,blo bzang tshul khrims rgya mtsho,,0,,,,0,,,M,,,,,,
7576,P5078,,ngag gi dbang po,bo-x-ewts,,ngag gi dbang po,,ngag gi dbang po,ngag gi dbang po,,0,,,,0,,,M,,,,,,
7577,P5079,,chos nyid rang grol,bo-x-ewts,,chos nyid rang grol,,chos nyid rang grol,chos nyid rang grol,,0,,,,0,,,M,,,,,,
7578,P508,,lha dbang blo gros,bo-x-ewts,,lha dbang blo gros,,lha dbang blo gros,lha dbang blo gros,,0,,,,0,,,M,,,,,,
7579,P5080,,bkra shis lhun grub,bo-x-ewts,,bkra shis lhun grub,,bkra shis lhun grub,bkra shis lhun grub,,0,,,,0,,,M,,,,,,
758,P0RK1526,,gze ba don grub,bo-x-ewts,,gze ba don grub,,gze ba don grub,gze ba don grub,,0,,,,0,,,M,,,,,,
7580,P5081,,kun bzang pad+ma blo ldan,bo-x-ewts,,kun bzang pad+ma blo ldan,,kun bzang pad+ma blo ldan,kun bzang pad+ma blo ldan,,0,,,,0,,,M,,,,,,
7581,P5082,,Sanggye Tenpa,en,,sangs rgyas bstan pa,སངས་རྒྱས་བསྟན་པ།,Sanggye Tenpa,sangs rgyas bstan pa,1638,1,,,1710,0,,,M,,,,,,
7582,P5083,Penor,Pema Norbu,en,pad nor,pad+ma nor bu,པདྨ་ནོར་བུ།,"The First Penor, Pema Norbu",pad nor 01 pad+ma nor bu,1679,0,,,1757,0,,,M,01,,,,,
7583,P5084,,nor bu tshe brtan,bo-x-ewts,,nor bu tshe brtan,,nor bu tshe brtan,nor bu tshe brtan,,0,,,,0,,,M,,,,,,
7584,P5085,,grags pa mchog dbyangs,bo-x-ewts,,grags pa mchog dbyangs,,grags pa mchog dbyangs,grags pa mchog dbyangs,1617,0,,,1658,0,,,M,,,,,,
7585,P5086,,dbyangs can sgrol ma,bo-x-ewts,,dbyangs can sgrol ma,,dbyangs can sgrol ma,dbyangs can sgrol ma,,0,,,,0,,,F,,,,,,
7586,P5087,,ldum po nas don grub dbang rgyal,bo-x-ewts,,ldum po nas don grub dbang rgyal,,ldum po nas don grub dbang rgyal,ldum po nas don grub dbang rgyal,,0,,,,0,,,M,,,,,,
7587,P5088,,bsod nams 'od zer,bo-x-ewts,,bsod nams 'od zer,,bsod nams 'od zer,bsod nams 'od zer,,0,,,,0,,,M,,,,,,
7588,P5089,,dpal ldan 'dzom,bo-x-ewts,,dpal ldan 'dzom,,dpal ldan 'dzom,dpal ldan 'dzom,,0,,,,0,,,F,,,,,,
7589,P509,,ngag dbang rnam rgyal,bo-x-ewts,,ngag dbang rnam rgyal,,ngag dbang rnam rgyal,ngag dbang rnam rgyal,1594,0,,,1651,0,,,M,,,https://www.lotsawahouse.org/tibetan-masters/zhabdrung-ngawang-namgyal/,,,
759,P0RK1527,,bar thang pa yab sras,bo-x-ewts,,bar thang pa yab sras,,bar thang pa yab sras,bar thang pa yab sras,,0,,,,0,,,M,,,,,,
7590,P5090,,mgon rgyal ba,bo-x-ewts,,mgon rgyal ba,,mgon rgyal ba,mgon rgyal ba,,0,,,,0,,,M,,,,,,
7591,P5091,,bkra shis rnam rgyal,bo-x-ewts,,bkra shis rnam rgyal,,bkra shis rnam rgyal,bkra shis rnam rgyal,,0,,,,0,,,M,,,,,,
7592,P5092,,dpal 'byor rgya mtsho,bo-x-ewts,,dpal 'byor rgya mtsho,,dpal 'byor rgya mtsho,dpal 'byor rgya mtsho,,0,,,,0,,,M,,,,,,
7593,P5093,,bsam gtan rgya mtsho,bo-x-ewts,,bsam gtan rgya mtsho,,bsam gtan rgya mtsho,bsam gtan rgya mtsho,,0,,,,0,,,M,,,,,,
7594,P5094,,byar po rtogs ldan,bo-x-ewts,,byar po rtogs ldan,,byar po rtogs ldan,byar po rtogs ldan,,0,,,,0,,,M,,,,,,
7595,P5095,,smon lam rgya mtsho,bo-x-ewts,,smon lam rgya mtsho,,smon lam rgya mtsho,smon lam rgya mtsho,,0,,,,0,,,M,,,,,,
7596,P5096,,gsung rab rgya mtsho,bo-x-ewts,,gsung rab rgya mtsho,,gsung rab rgya mtsho,gsung rab rgya mtsho,,0,,,,0,,,M,,,,,,
7597,P5097,,sangs rgyas blo gros,bo-x-ewts,,sangs rgyas blo gros,,sangs rgyas blo gros,sangs rgyas blo gros,,0,,,,0,,,M,,,,,,
7598,P5098,,rin chen mchog dga',bo-x-ewts,,rin chen mchog dga',,rin chen mchog dga',rin chen mchog dga',,0,,,,0,,,M,,,,,,
7599,P5099,,tshe rgyal 'bum,bo-x-ewts,,tshe rgyal 'bum,,tshe rgyal 'bum,tshe rgyal 'bum,,0,,,,0,,,M,,,,,,
76,P00EGS1017344,,pa sangs yon tan,bo-x-ewts,,pa sangs yon tan,,pa sangs yon tan,pa sangs yon tan,,0,,,,0,,,,,,,,,
760,P0RK1528,,bla ma rgyan 'bum,bo-x-ewts,,bla ma rgyan 'bum,,bla ma rgyan 'bum,bla ma rgyan 'bum,,0,,,,0,,,M,,,,,,
7600,P51,,dngul ston rin dbang,bo-x-ewts,,dngul ston rin dbang,,dngul ston rin dbang,dngul ston rin dbang,,0,,,,0,,,M,,,,,,
7601,P510,Je Khenpo,Sonam Wozer,en,rje mkhan po,bsod nams 'od zer,བསོད་ནམས་འོད་ཟེར།,"The Second Je Khenpo, Sonam Wozer",rje mkhan po 02 bsod nams 'od zer,1613,0,,,1689,0,,,M,02,,,,,
7602,P5100,,lu gu sgron,bo-x-ewts,,lu gu sgron,,lu gu sgron,lu gu sgron,,0,,,,0,,,F,,,,,,
7603,P5101,,po bzo sgom chen pa,bo-x-ewts,,po bzo sgom chen pa,,po bzo sgom chen pa,po bzo sgom chen pa,,0,,,,0,,,M,,,,,,
7604,P5102,,kun tu bzang po,bo-x-ewts,,kun tu bzang po,,kun tu bzang po,kun tu bzang po,,0,,,,0,,,M,,,,,,
7605,P5103,,karma zab gsal,bo-x-ewts,,ka.rma zab gsal,,karma zab gsal,ka.rma zab gsal,,0,,,,0,,,M,,,,,,
7606,P5104,,don yod snying po,bo-x-ewts,,don yod snying po,,don yod snying po,don yod snying po,,0,,,,0,,,M,,,,,,
7607,P5105,,blo gros dbang phyug,bo-x-ewts,,blo gros dbang phyug,,blo gros dbang phyug,blo gros dbang phyug,,0,,,,0,,,M,,,,,,
7608,P5106,,'chi med dpal bzang,bo-x-ewts,,'chi med dpal bzang,,'chi med dpal bzang,'chi med dpal bzang,,0,,,,0,,,M,,,,,,
7609,P5107,,bkra shis,bo-x-ewts,,bkra shis,,bkra shis,bkra shis,,0,,,,0,,,M,,,,,,
761,P0RK1529,,'jam dpal gshin rje gshed dmar po (manyjushrI raktayamAri),bo-x-ewts,,'jam dpal gshin rje gshed dmar po (manyjushrI raktayamAri),,'jam dpal gshin rje gshed dmar po (manyjushrI raktayamAri),'jam dpal gshin rje gshed dmar po (manyjushrI raktayamAri),,0,,,,0,,,M,,,,,,
7610,P5108,,pad+ma bdud 'dul,bo-x-ewts,,pad+ma bdud 'dul,,pad+ma bdud 'dul,pad+ma bdud 'dul,,0,,,,0,,,M,,,,,,
7611,P5109,,chab spel tshe brtan phun tshogs,bo-x-ewts,,chab spel tshe brtan phun tshogs,,chab spel tshe brtan phun tshogs,chab spel tshe brtan phun tshogs,,0,,,,0,,,M,,,,,,
7612,P511,,pad dkar lhun grub,bo-x-ewts,,pad dkar lhun grub,,pad dkar lhun grub,pad dkar lhun grub,1640,0,,,1699,0,,,M,,,,,,
7613,P5110,,Dondrub Gyel,en,,don grub rgyal,དོན་གྲུབ་རྒྱལ།,Dondrub Gyel,don grub rgyal,,0,,,1985,0,,,M,,,,,,
7614,P5111,,bkra shis dbang 'dus,bo-x-ewts,,bkra shis dbang 'dus,,bkra shis dbang 'dus,bkra shis dbang 'dus,,0,,,,0,,,M,,,,,,
7615,P5112,,bdud mgon tshe ring,bo-x-ewts,,bdud mgon tshe ring,,bdud mgon tshe ring,bdud mgon tshe ring,,0,,,,0,,,M,,,,,,
7616,P5114,,ye shes rdo rje,bo-x-ewts,,ye shes rdo rje,,ye shes rdo rje,ye shes rdo rje,,0,,,,0,,,M,,,https://www.lotsawahouse.org/tibetan-masters/yeshe-dorje/,,,
7617,P5115,,khu byug,bo-x-ewts,,khu byug,,khu byug,khu byug,1966,0,,,,0,,,M,,,,,,
7618,P5116,,bkras mthong 'gyur med rgya mtsho,bo-x-ewts,,bkras mthong 'gyur med rgya mtsho,,bkras mthong 'gyur med rgya mtsho,bkras mthong 'gyur med rgya mtsho,,0,,,,0,,,M,,,,,,
7619,P5117,,mgon po dbang rgyal,bo-x-ewts,,mgon po dbang rgyal,,mgon po dbang rgyal,mgon po dbang rgyal,,0,,,,0,,,M,,,,,,
