tol_id,tbrc_id,primary_name,name_variant,lang_tag
11056,P8344,Lha Lama Yeshe Wo,Yeshe Wo,en
11056,P8344,Lha Lama Yeshe Wo,Tri Desong Tsuktsen,en
11056,P8344,Lha Lama Yeshe Wo,Song Nge,en
11092,P838,Jangchub Dorje,nyin dgon grub dbang byang   chub rdo rje,bo-x-ewts
11092,P838,Jangchub Dorje,nyin dgon mchog sprul 01 byang chub rdo rje,bo-x-ewts
11092,P838,Jangchub Dorje,byang chub rdo rje,bo-x-ewts
11092,P838,Jangchub Dorje,nyin dgon grub dbang,bo-x-ewts
11092,P838,Jangchub Dorje,kar+ma pa 12 byang chub rdo   rje,bo-x-ewts
11092,P838,Jangchub Dorje,Nyingon Choktrul 01 Jangchub Dorje ,en
11092,P838,Jangchub Dorje,Nyingon Drubwang,en
11092,P838,Jangchub Dorje,Nyingon Drubwang Jangchub Dorje,en
11114,P84,Gendun Gyatso,dge 'dun rgya mtsho,bo-x-ewts
11114,P84,Gendun Gyatso,Dalai Lama 02 Gendun Gyatso,en
11114,P84,Gendun Gyatso,Gendun Gyatso,en
11117,P8402,Drokmi Pelgyi Yeshe,dpal gyi ye shes,bo-x-ewts
11117,P8402,Drokmi Pelgyi Yeshe,Pelgyi Yeshe,en
11131,P8415,Ngawang Lungtok Yonten Gyatso,dga' ldan khri chen 75 ngag dbang lung rtogs yon tan rgya mtsho,bo-x-ewts
11131,P8415,Ngawang Lungtok Yonten Gyatso,gling rin po che 04 ngag dbang lung rtogs yon tan rgya mtsho,bo-x-ewts
11131,P8415,Ngawang Lungtok Yonten Gyatso,ngag dbang lung rtogs yon tan   rgya mtsho,bo-x-ewts
11131,P8415,Ngawang Lungtok Yonten Gyatso,dga' ldan khri pa 75 ngag dbang lung rtogs yon tan rgya mtsho,bo-x-ewts
11131,P8415,Ngawang Lungtok Yonten Gyatso,gling pa ngag dbang lung rtogs yon   tan rgya mtsho,bo-x-ewts
11131,P8415,Ngawang Lungtok Yonten Gyatso,Ngawang Lungtok Yonten Gyatso ,en
11131,P8415,Ngawang Lungtok Yonten Gyatso,Ling Rinpoche 04 Ngawang Lungtok Yonten Gyatso,en
11131,P8415,Ngawang Lungtok Yonten Gyatso,Ganden Trichen 75 Ngawang Lungtok Yonten Gyatso,en
11131,P8415,Ngawang Lungtok Yonten Gyatso,Lingpa Ngawang Lungtok Yonten Gyatso ,en
11131,P8415,Ngawang Lungtok Yonten Gyatso,Ganden Tripa 75 Ngawang Lungtok Yonten Gyatso,en
11141,P8425,Tashi Peltsek,bkra shis dpal brtsegs nyi   ma'i dbang po bsrung ba'i go cha,bo-x-ewts
11141,P8425,Tashi Peltsek,bkra shis dpal brtsegs,bo-x-ewts
11141,P8425,Tashi Peltsek,Tashi Peltseg Nyima Wangpo Sungwai Gocha,en
11141,P8425,Tashi Peltsek,Tashi Peltseg,en
11183,P8464,Jetsunma Kunga Trinle Wangmo,phrin las dbang mo,bo-x-ewts
11183,P8464,Jetsunma Kunga Trinle Wangmo,rin chen rdo rje ma,bo-x-ewts
11183,P8464,Jetsunma Kunga Trinle Wangmo,kun dga' phrin las dbang mo,bo-x-ewts
11183,P8464,Jetsunma Kunga Trinle Wangmo,Rinchen Dorjema,en
11183,P8464,Jetsunma Kunga Trinle Wangmo,Kunga Trinle Wangmo,en
11183,P8464,Jetsunma Kunga Trinle Wangmo,Trinle Wangmo,en
11231,P851,Chogyam Trungpa,bstan 'dzin phrin las dpal ldan bzang po,bo-x-ewts
11231,P851,Chogyam Trungpa,karma bstan 'dzin 'phrin las kun khyab dpal bzang po,bo-x-ewts
11231,P851,Chogyam Trungpa,chos kyi rgya mtsho,bo-x-ewts
11231,P851,Chogyam Trungpa,zur mang drung pa 11 chos kyi   rgya mtsho,bo-x-ewts
11231,P851,Chogyam Trungpa,Tenzin Trinle Pelden Zangpo,en
11231,P851,Chogyam Trungpa,Chokyi Gyatso,en
11231,P851,Chogyam Trungpa,Karma Tenzin Trinle Kunkhyab Pel Zangpo,en
11245,P8522,Karma Lhawang,dpal yul gdan rabs 05 karma   lha dbang,bo-x-ewts
11245,P8522,Karma Lhawang,Pelyul Denrab 05 Karma Lhawang,en
11246,P8523,Karma Tashi,karma chos dpal bzang po,bo-x-ewts
11246,P8523,Karma Tashi,dpal yul gdan rabs 04 karma   bkra shis,bo-x-ewts
11246,P8523,Karma Tashi,Karma Chopel Zangpo,en
11258,P8535,Jampel Dorje,dpal yul mkhan rgan rdo rje 'chang 'jam dpal rdo rje,bo-x-ewts
11258,P8535,Jampel Dorje,chos nyid rgya mtsho 04 'jam   dpal rdo rje,bo-x-ewts
11258,P8535,Jampel Dorje,dpal yul mkhan rabs 05 'jam dpal rdo rje,bo-x-ewts
11258,P8535,Jampel Dorje,rig 'dzin 'jam   dpal rdo rje,bo-x-ewts
11258,P8535,Jampel Dorje,Pelyul Khengen Dorje Chang Jampel Dorje,en
11258,P8535,Jampel Dorje,Rigdzin Jampel Dorje,en
11258,P8535,Jampel Dorje,Pelyul Kenrab 05 Jampel Dorje,en
11258,P8535,Jampel Dorje,Chonyi Gyatso 04 Jampel Dorje,en
11277,P8552,Tashi Puntsok,khang nang 01 bkra shis phun   tshogs,bo-x-ewts
11277,P8552,Tashi Puntsok,bkra shis phun tshogs,bo-x-ewts
11277,P8552,Tashi Puntsok,sga rje khang nang 01 bkra shis phun   tshogs,bo-x-ewts
11277,P8552,Tashi Puntsok,grub dbang bkra shis phun tshogs,bo-x-ewts
11278,P8553,Shedrub Gyatso,thu'u bkwan 06 blo bzang dbang   phyug bshad sgrub rgya mtsho,bo-x-ewts
11278,P8553,Shedrub Gyatso,blo bzang bshad sgrub dbang   phyug rgya mtsho,bo-x-ewts
11278,P8553,Shedrub Gyatso,bshad sgrub rgya mtsho,bo-x-ewts
11278,P8553,Shedrub Gyatso,blo bzang dbang phyug bshad   sgrub rgya mtsho,bo-x-ewts
11278,P8553,Shedrub Gyatso,khang nang 02 bshad sgrub rgya   mtsho,bo-x-ewts
11278,P8553,Shedrub Gyatso,sga rje khang nang 02 bshad sgrub   rgya mtsho,bo-x-ewts
11278,P8553,Shedrub Gyatso,Lobzang Shedrub Shedrub Gyatso,en
11278,P8553,Shedrub Gyatso,Tukwan 06 Lobzang Wangchuk Shedrub Gyatso,en
11278,P8553,Shedrub Gyatso,Lobzang Wangchuk Shedrub Gyatso,en
11279,P8554,Kunzang Gyurme,kun bzang 'gyur med,bo-x-ewts
11279,P8554,Kunzang Gyurme,rdzong nang 01 kun bzang 'gyur   med,bo-x-ewts
11285,P856,Chokyong Zangpo,"d+harma b+ha dra , zhwa lu lo   tsA ba",bo-x-ewts
11285,P856,Chokyong Zangpo,rin chen chos skyong bzang po,bo-x-ewts
11285,P856,Chokyong Zangpo,chos skyong bzang po,bo-x-ewts
11285,P856,Chokyong Zangpo,zhwa lu lo tsA ba chos skyong   bzang po,bo-x-ewts
11285,P856,Chokyong Zangpo,zhwa lu mkhan chen 9 chos skyong   bzang po,bo-x-ewts
11285,P856,Chokyong Zangpo,Zhalu Lotsāwa Chokyong Zangpo,en
11285,P856,Chokyong Zangpo,Zhalu Lotsāwa Dharmabhadra,en
11285,P856,Chokyong Zangpo,Dharmapālabhadra,sa-x-iast
11285,P856,Chokyong Zangpo,Rinchen Chokying Zangpo,en
11290,P8564,Jigme Tsewang Dudul,tshe dbang bdud 'dul,bo-x-ewts
11290,P8564,Jigme Tsewang Dudul,sde dge lha sras tshe dbang   bdud 'dul,bo-x-ewts
11290,P8564,Jigme Tsewang Dudul,Derge Lhase Tsewang Dudul,en
11290,P8564,Jigme Tsewang Dudul,Tsewang Dudul,en
11299,P8572,Jonub Dorje Yeshe,rdo rje ye shes,bo-x-ewts
11299,P8572,Jonub Dorje Yeshe,chos sgo ba rdo rje ye shes,bo-x-ewts
11299,P8572,Jonub Dorje Yeshe,ye shes rdo rje,bo-x-ewts
11299,P8572,Jonub Dorje Yeshe,snubs chos sgo rdo rje ye shes,bo-x-ewts
11299,P8572,Jonub Dorje Yeshe,gnubs rdo rje ye shes,bo-x-ewts
11299,P8572,Jonub Dorje Yeshe,Nub Dorje Yeshe,en
11299,P8572,Jonub Dorje Yeshe,Yeshe Dorje,en
11299,P8572,Jonub Dorje Yeshe,Chogowa Dorje Yeshe,en
11299,P8572,Jonub Dorje Yeshe,Nub Chogo Dorje Yeshe,en
11299,P8572,Jonub Dorje Yeshe,Dorje Yeshe,en
11307,P858,Tukje Tsondru,mi bskod rdo rje,bo-x-ewts
11307,P858,Tukje Tsondru,zhang kun spangs,bo-x-ewts
11307,P858,Tukje Tsondru,kun spangs thugs rje brtson   'grus,bo-x-ewts
11307,P858,Tukje Tsondru,Mikyo Dorje,en
11307,P858,Tukje Tsondru,Shang Kunpang,en
11307,P858,Tukje Tsondru,Kunpang Tukje Tsondru,en
11310,P8582,Konchok Gyeltsen,dkon mchog rgyal mtshan,bo-x-ewts
11310,P8582,Konchok Gyeltsen,dkon mchog rgyal mtshan,bo-x-ewts
11310,P8582,Konchok Gyeltsen,grub dbang dkon mchog rgyal   mtshan,bo-x-ewts
11310,P8582,Konchok Gyeltsen,dbal mang 02 dkon mchog rgyal   mtshan,bo-x-ewts
11310,P8582,Konchok Gyeltsen,shis tshang gdan rabs 03 dkon mchog   rgyal mtshan,bo-x-ewts
11310,P8582,Konchok Gyeltsen,bla brang khri 24 dkon mchog rgyal   mtshan,bo-x-ewts
11310,P8582,Konchok Gyeltsen,Labrang Tri 24 Konchok Gyeltsen ,en
11310,P8582,Konchok Gyeltsen,Shitsang Denrab 03 Konchok Gyeltsen ,en
11310,P8582,Konchok Gyeltsen,Belmang 02 Konchok Gyeltsen ,en
11310,P8582,Konchok Gyeltsen,Konchok Gyeltsen ,en
11352,P862,Jangchub Tsondru,brug pa byang chub brtson   'grus,bo-x-ewts
11352,P862,Jangchub Tsondru,Drukpa Jangchub Tsondru,en
11385,P865,Rangjung Rigpai Dorje,rang byung rig pa'i rdo rje,bo-x-ewts
11385,P865,Rangjung Rigpai Dorje,kar+ma pa 16 rang byung rig   pa'i rdo rje,bo-x-ewts
11417,P8679,Sanggye Tsepel,sangs rgyas tshe 'phel,bo-x-ewts
11417,P8679,Sanggye Tsepel,bya bral sangs rgyas tshe   'phel,bo-x-ewts
11426,P8687,Tubten Nyinje Gyeltsen,thub bstan nyin byed rgyal   mtshan,bo-x-ewts
11426,P8687,Tubten Nyinje Gyeltsen,rdzogs chen mkhan rabs 07 thub   bstan nyin byed rgyal mtshan,bo-x-ewts
11426,P8687,Tubten Nyinje Gyeltsen,gling sprul thub bstan nyin byed   rgyal mtshan,bo-x-ewts
11426,P8687,Tubten Nyinje Gyeltsen,Lingtrul Tubten Nyinje Gyeltsen,en
11427,P8688,Sonam Chopel,bsod nams rab brtan,bo-x-ewts
11427,P8688,Sonam Chopel,bshad sgrub chos kyi snang ba,bo-x-ewts
11427,P8688,Sonam Chopel,bsod nams chos 'phel,bo-x-ewts
11427,P8688,Sonam Chopel,a gro'i mkhen chen bsod nams chos 'phel,bo-x-ewts
11427,P8688,Sonam Chopel,sde srid bsod nams chos 'phel,bo-x-ewts
11427,P8688,Sonam Chopel,mkhan chen bsod nams chos   'phel,bo-x-ewts
11427,P8688,Sonam Chopel,rdzogs chen mkhan rabs 16,bo-x-ewts
11427,P8688,Sonam Chopel,phyag mdzod bsod nams chos 'phel,bo-x-ewts
11427,P8688,Sonam Chopel,rgya lo chos mdzad bsod nams chos   'phel,bo-x-ewts
11427,P8688,Sonam Chopel,zhal ngo bsod nams rab brtan,bo-x-ewts
11427,P8688,Sonam Chopel,Khenchen Sonam Chopel,en
11427,P8688,Sonam Chopel,Chakdzo Sonam Chopel,en
11427,P8688,Sonam Chopel,Awu,en
11427,P8688,Sonam Chopel,Adro'i Khenchen Sonam Chopel,en
11427,P8688,Sonam Chopel,Gyalo Chodze Sonam Chopel,en
11427,P8688,Sonam Chopel,Shedrub Chokyi Nangwa,en
11427,P8688,Sonam Chopel,Desi Sonam Chopel,en
11427,P8688,Sonam Chopel,Gyale Chondze,en
11427,P8688,Sonam Chopel,Zhelngo Sonam Rabten,en
11427,P8688,Sonam Chopel,Sonam Rabten,en
11432,P8692,Guru Tsewang,rdzogs chen mkhyen brtse 01 gu ru   tshe dbang,bo-x-ewts
11432,P8692,Guru Tsewang,Dzogchen Khyentse 01 Guru Tsewang ,en
11435,P8695,Jigme Lodro,jigs blo,bo-x-ewts
11435,P8695,Jigme Lodro,a bo'i mkhan chen 'jigs med blo gros,bo-x-ewts
11435,P8695,Jigme Lodro,jigs med blo gros,bo-x-ewts
11435,P8695,Jigme Lodro,mkhan po 'jigs blo,bo-x-ewts
11435,P8695,Jigme Lodro,Awoi Khenchen Jigme Lodro,en
11435,P8695,Jigme Lodro,Jiklo,en
11435,P8695,Jigme Lodro,Khenpo Jiklo,en
11441,P870,Jamyang Chodrak,brug chen 03 'jam dbyangs   chos kyi grags pa,bo-x-ewts
11441,P870,Jamyang Chodrak,jam dbyangs chos kyi grags pa,bo-x-ewts
11441,P870,Jamyang Chodrak,Jamyang Chokyi Drakpa,en
11441,P870,Jamyang Chodrak,Drukchen 03 Jamyang Chokyi Drakpa,en
11443,P8701,Sonam Jinpa,gling grub thob bsod nams   sbyin pa,bo-x-ewts
11443,P8701,Sonam Jinpa,Ling Drubtob Sonam Jinpa,en
11444,P8702,Purtsa Khenpo Akon,a dkon,bo-x-ewts
11444,P8702,Purtsa Khenpo Akon,dkon mchog 'od zer,bo-x-ewts
11444,P8702,Purtsa Khenpo Akon,Akon,en
11444,P8702,Purtsa Khenpo Akon,Konchok Wozer,en
11445,P8704,Konchok Drakpa,blo gsal bstan skyong,bo-x-ewts
11445,P8704,Konchok Drakpa,sdom brtson kon mchog grags pa,bo-x-ewts
11445,P8704,Konchok Drakpa,sdom brtson dkon mchog grags pa,bo-x-ewts
11445,P8704,Konchok Drakpa,Losel Tenkyong,en
11445,P8704,Konchok Drakpa,Domtson Konchok Drakpa,en
11453,P8711,Nyamme Śākya Yeshe,shAkya ye shes,bo-x-ewts
11453,P8711,Nyamme Śākya Yeshe,Shakya Yeshe,en
11462,P872,Yonten Yeshe,mthu stobs yon tan ye shes,bo-x-ewts
11462,P872,Yonten Yeshe,Tutob Yonten Yeshe,en
11471,P8729,Ngok Kunga Dorje,kun dga' rdo rje,bo-x-ewts
11471,P8729,Ngok Kunga Dorje,Kunga Dorje,en
11487,P8743,Rigdzin Zangpo,rig 'dzin bzang po,bo-x-ewts
11487,P8743,Rigdzin Zangpo,nyi grags rig 'dzin bzang po,bo-x-ewts
11487,P8743,Rigdzin Zangpo,Nyidrak Rigdzin Zangpo,en
11488,P8744,Pema Sheja,rgyal rong mkhan po pad+ma   shes bya,bo-x-ewts
11488,P8744,Pema Sheja,Gyelrong Khenpo Pema Sheja,en
11489,P8745,Kelden Gyatso,skal ldan rgya mtsho,bo-x-ewts
11489,P8745,Kelden Gyatso,gtor ru mkhan po skal ldan   rgya mtsho,bo-x-ewts
11489,P8745,Kelden Gyatso,rdzogs chen mkhan rabs 09 skal ldan   rgya mtsho,bo-x-ewts
11489,P8745,Kelden Gyatso,Toru Khenpo Kelden Gyatso,en
11490,P8746,Dorje Rabten,rdo rje rab brtan,bo-x-ewts
11490,P8746,Dorje Rabten,rkang tsha mkhan po rdo rje   rab brtan,bo-x-ewts
11490,P8746,Dorje Rabten,Kangtsa Khenpo Dorje Rabten,en
11491,P8747,Sonam Gelek,bsod nams dge legs,bo-x-ewts
11491,P8747,Sonam Gelek,brug pa mkhan po bsod nams   dge legs,bo-x-ewts
11491,P8747,Sonam Gelek,rdzogs chen mkhan rabs 06 bsod nams   dge legs,bo-x-ewts
11491,P8747,Sonam Gelek,Drukyul Khenpo Sonam Gelek,en
11491,P8747,Sonam Gelek,Drukpa Khenpo Sonam Gelek,en
11565,P8813,Jedrung Miyowa Zhonnu Lodro,mi g.yo snying po,bo-x-ewts
11565,P8813,Jedrung Miyowa Zhonnu Lodro,rje drung mi g.yo snying po,bo-x-ewts
11565,P8813,Jedrung Miyowa Zhonnu Lodro,chab mdo gdan rabs 09 mi g.yo gzhon nu blo gros,bo-x-ewts
11565,P8813,Jedrung Miyowa Zhonnu Lodro,Miyo Nyingpo,en
11565,P8813,Jedrung Miyowa Zhonnu Lodro,Jedrung Miyo Nyingpo,en
11565,P8813,Jedrung Miyowa Zhonnu Lodro,Chamdo Trirab 09 Miyo Zhonnu Lodro,en
11569,P8817,Tenpa Rinchen,bstan pa rin chen,bo-x-ewts
11569,P8817,Tenpa Rinchen,ki+rti sprul sku bstan pa rin   chen,bo-x-ewts
11572,P882,Jatson Nyingpo,ngag dbang chos rgyal dbang po,bo-x-ewts
11572,P882,Jatson Nyingpo,las 'phro gling pa,bo-x-ewts
11572,P882,Jatson Nyingpo,sngags 'chang hUM nag me 'bar,bo-x-ewts
11572,P882,Jatson Nyingpo,bang ri gter ston 'ja' tshon snying   po,bo-x-ewts
11572,P882,Jatson Nyingpo,bang ri rig 'dzin 'ja' tshon snying   po,bo-x-ewts
11572,P882,Jatson Nyingpo,Bangri Jatson Nyingpo,en
11572,P882,Jatson Nyingpo,Ngawang Chogyel Wangpo,en
11572,P882,Jatson Nyingpo,Ngakchang Humnak Mebar,en
11572,P882,Jatson Nyingpo,Ledro Lingpa,en
11572,P882,Jatson Nyingpo,Bangter Jatson Nyingpo,en
11575,P8822,Tenpa Rabgye,bstan pa rab rgyas,bo-x-ewts
11575,P8822,Tenpa Rabgye,ki+rti 03bstan pa rab rgyas,bo-x-ewts
11597,P8845,Jedrung Jamyang Shenyin,jam dbyangs bshes gnyen,bo-x-ewts
11597,P8845,Jedrung Jamyang Shenyin,Chamdo Trirab 11 Jamyang Shenyin,bo-x-ewts
11597,P8845,Jedrung Jamyang Shenyin,chab mdo khri rabs 'jam dbyangs bshes gnyen,bo-x-ewts
11597,P8845,Jedrung Jamyang Shenyin,Jamyang Shenyin,en
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,thub bstan chos kyi grags pa,bo-x-ewts
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,gro 'dul pad+ma gar dbang   gling pa,bo-x-ewts
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,padma bkra shis,bo-x-ewts
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,ja bzi sprul sku pad+ma gar   dbang gling pa,bo-x-ewts
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,pad+ma 'gro 'dul rtsal,bo-x-ewts
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,jigs med mdo sngags bstan   pa'i nyi ma,bo-x-ewts
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,Jazi Tulku Pema Garwang Lingpa,en
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,Tubten Chokyi Drakpa,en
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,Drodul Pema Garwang Lingpa,en
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,Jigme Dongak Tenpai Nyima,en
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,Pema Tashi,en
11603,P8850,Jazi Amnye Drodul Pema Garwang Lingpa,Pema Drodul Tsel,en
11618,P8864,Ngawang Trinle Zangpo,lcags ra rin po che,bo-x-ewts
11618,P8864,Ngawang Trinle Zangpo,chab mdo khri rabs 17 ngag dbang 'phrin las bzang po,bo-x-ewts
11618,P8864,Ngawang Trinle Zangpo,ngag dbang 'phrin las bzang po,bo-x-ewts
11618,P8864,Ngawang Trinle Zangpo,rje drung ngag dbang 'phrin   las bzang po,bo-x-ewts
11618,P8864,Ngawang Trinle Zangpo,Ngawang Trinle Zangpo,en
11618,P8864,Ngawang Trinle Zangpo,Jedrung Ngawang Trinle Zangpo,en
11618,P8864,Ngawang Trinle Zangpo,Chakra Rinpoche,en
11618,P8864,Ngawang Trinle Zangpo,Chamdo Trirab 17 Ngawang Trinle Zangpo,en
11632,P8878,Rinchen Pel,dzam thang tshes bcu sku   'phreng 01 rin chen dpal,bo-x-ewts
11632,P8878,Rinchen Pel,rin chen dpal,bo-x-ewts
11632,P8878,Rinchen Pel,drung pa 01 rin chen dpal,bo-x-ewts
11632,P8878,Rinchen Pel,dka' bzhi pa rin chen dpal,bo-x-ewts
11632,P8878,Rinchen Pel,Ratnaśrī,sa-x-iast
11632,P8878,Rinchen Pel,Dzamtang Tsechu Kutreng 01 Rinchen Pel,en
11632,P8878,Rinchen Pel,Kabzhipa Rinchen Pel,en
11632,P8878,Rinchen Pel,Drungpa 01 Rinchen Pel,en
11632,P8878,Rinchen Pel,ratna shrI,en
11731,P8968,Ngawang Trinle,gab ma sku phreng 01 ngag   dbang 'phrin las,bo-x-ewts
11731,P8968,Ngawang Trinle,ngag dbang 'phrin las,bo-x-ewts
11731,P8968,Ngawang Trinle,gtsang pa 'gab ma 01 ngag   dbang 'phrin las,bo-x-ewts
11731,P8968,Ngawang Trinle,a mdo zhwa dmar 01 ngag dbang   'phrin las,bo-x-ewts
11731,P8968,Ngawang Trinle,gtsos ngag dbang 'phrin las,bo-x-ewts
11731,P8968,Ngawang Trinle,Tsangpa Gapma 01 Ngawang Trinle,en
11731,P8968,Ngawang Trinle,Gabma 01 Ngawang Trinle,en
11731,P8968,Ngawang Trinle,Tso Ngawang Trinle,en
11741,P8977,Khenchen Dazer,mkhan po zla ba'i 'od zer,bo-x-ewts
11741,P8977,Khenchen Dazer,Khenpo Dawai Wozer,en
11790,P9021,Surkhang Wangchen Tseten,dbang chen tshe brtan,bo-x-ewts
11790,P9021,Surkhang Wangchen Tseten,zur khang dbang chen tshe brtan,bo-x-ewts
11790,P9021,Surkhang Wangchen Tseten,zur khang zur pa dza sag dbang chen   tshe brtan,bo-x-ewts
11790,P9021,Surkhang Wangchen Tseten,zur zur dza sag dbang chen tshe brtan,bo-x-ewts
11790,P9021,Surkhang Wangchen Tseten,Wangchen Tseten,en
11790,P9021,Surkhang Wangchen Tseten,Surkhang Surpa Dzasa Wangchen Tseten,en
11796,P9027,Tseten Chodzom,chos 'dzoms,bo-x-ewts
11796,P9027,Tseten Chodzom,lha rgya ri chos 'dzoms,bo-x-ewts
11796,P9027,Tseten Chodzom,Lhagyari Tseten Chodzom,en
11796,P9027,Tseten Chodzom,Chodzom,en
11798,P9029,Yuthok Dorje Yudon,g.yu thog lha lcam rdo rje   g.yu sgron,bo-x-ewts
11798,P9029,Yuthok Dorje Yudon,rdo rje g.yu sgron,bo-x-ewts
11798,P9029,Yuthok Dorje Yudon,Yuthok Lhacham Dorje Yudon,en
11798,P9029,Yuthok Dorje Yudon,Dorje Yudon,en
11865,P909,Tsangpa Gyare Yeshe Dorje,shes rab bdud rtsi 'khor lo,bo-x-ewts
11865,P909,Tsangpa Gyare Yeshe Dorje,ye shes rdo rje,bo-x-ewts
11865,P909,Tsangpa Gyare Yeshe Dorje,brug chen 1 gtsang pa rgya   ras ye shes rdo rje,bo-x-ewts
11865,P909,Tsangpa Gyare Yeshe Dorje,gro ba'i mgon po ye shes rdo rje,bo-x-ewts
11865,P909,Tsangpa Gyare Yeshe Dorje,rgya ras ye shes rdo rje,bo-x-ewts
11865,P909,Tsangpa Gyare Yeshe Dorje,Drowai Gonpo Yeshe Dorje,en
11865,P909,Tsangpa Gyare Yeshe Dorje,Gyare Yeshe Dorje,en
11865,P909,Tsangpa Gyare Yeshe Dorje,Sherab Dutsi Dorje,en
11865,P909,Tsangpa Gyare Yeshe Dorje,Yeshe Dorje,en
11865,P909,Tsangpa Gyare Yeshe Dorje,Drukchen 01 Tsangpa Gyare Yeshe Dorje,en
11866,P9090,Chime Tenpai Nyima,rig mo'u drung,bo-x-ewts
11866,P9090,Chime Tenpai Nyima,rmol drung 'chi med bstan pa'i   nyi ma,bo-x-ewts
11866,P9090,Chime Tenpai Nyima,gnas lnga rig pa'i paNDi ta byams pa   kun dga' bkra shis,bo-x-ewts
11866,P9090,Chime Tenpai Nyima,Rikmo Drung,en
11866,P9090,Chime Tenpai Nyima,Moldrung Chime Tenpai Nyima,en
11866,P9090,Chime Tenpai Nyima,Neri Rikpai Paṇḍita Jampa Kunga Tashi,en
11877,P910,Lingrepa Pema Dorje,pad+ma rdo rje,bo-x-ewts
11877,P910,Lingrepa Pema Dorje,sna phu ba pad+ma rdo rje,bo-x-ewts
11877,P910,Lingrepa Pema Dorje,Napuwa Pema Dorje,en
11877,P910,Lingrepa Pema Dorje,Pema Dorje,en
11883,P9105,Tamdrin Wangmo,rta mgrin dbang mo skal bzang chos kyi nyi ma,bo-x-ewts
11883,P9105,Tamdrin Wangmo,rta mgrin 'phrin las dbang mo,bo-x-ewts
11883,P9105,Tamdrin Wangmo,sa skya rje btsun ma grub pa’i rta mgrin dbang mo skal bzang chos kyi nyi ma,bo-x-ewts
11883,P9105,Tamdrin Wangmo,mkhyen stobs dbang phyug rje btsun dbang mo,bo-x-ewts
11883,P9105,Tamdrin Wangmo,skal bzang chos kyi nyi ma,bo-x-ewts
11883,P9105,Tamdrin Wangmo,rje btsun dbang mo/,bo-x-ewts
11883,P9105,Tamdrin Wangmo,Tamdrin Trinle Wangmo,en
11883,P9105,Tamdrin Wangmo,Jetsun Wangmo,en
11883,P9105,Tamdrin Wangmo,Tamdrin Wangmo Kelzang Chokyi Nyima,en
11883,P9105,Tamdrin Wangmo,Khyentob Wangchuk Jetsun Wangmo,en
11883,P9105,Tamdrin Wangmo,Kelzang Chokyi Nyima,en
11883,P9105,Tamdrin Wangmo,Sakya Jetsunma Drubpai Tamdrin Wangmo Kelzang Chokyi Nyima,en
11898,P912,Wonre Darma Sengge,dar ma seng+ge,bo-x-ewts
11898,P912,Wonre Darma Sengge,dbon ras dar ma seng+ge,bo-x-ewts
11898,P912,Wonre Darma Sengge,sangs rgyas dbon chen ras pa dar ma   seng+ge,bo-x-ewts
11898,P912,Wonre Darma Sengge,Sanggye Wonchenrepa Darma Sengge,en
11898,P912,Wonre Darma Sengge,Darma Sengge,en
11909,P913,Zhonnu Sengge,brug pa gzhon nu seng+ge,bo-x-ewts
11909,P913,Zhonnu Sengge,Drukpa Zhonnu Sengge,en
11942,P916,Sengge Sherab,rgyal sras seng ge shes rab,bo-x-ewts
11942,P916,Sengge Sherab,rdo rje gling pa seng+ge shes   rab,bo-x-ewts
11942,P916,Sengge Sherab,brug pa seng+ge shes rab,bo-x-ewts
11942,P916,Sengge Sherab,Gyelse Sengge Sherab,en
11942,P916,Sengge Sherab,Drukpa Sengge Sherab,en
11942,P916,Sengge Sherab,Dorje Lingpa Sengge Sherab,en
11972,P9187,Lodro Gyatso,khri chen blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,grags pa blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,jam dbyangs bla ma ngag dbang   blo gros,bo-x-ewts
11972,P9187,Lodro Gyatso,dga' ldan khri chen 44 blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,dga' ldan khri chen 30 blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,tsha kan no min han,bo-x-ewts
11972,P9187,Lodro Gyatso,rgya ngag pa blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,ngag dbang blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,dga' ldan khri pa 30 blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,la mo 02 blo gros rgya mtsho,bo-x-ewts
